Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Mean,EW Std,Normal EW Mean,Normal EW Std,EW Median,Normal EW Median
C4385837,316,50,1981-08-21T06:50:52,316.0,316.98,316.49,167.806,168.786,168.296,273.046,273.046,273.046,254.761,255.741,255.251,46.172302,47.793625,46.969547,10.619702,10.620956,10.620365,78.118935,78.12435,78.12164,82.01081791,12.72,0.84122879,0.53498775,0.17316029,0.11012986,0.78839215,0.16229128
C4385837,317,50,1981-08-21T06:50:52,317.0,317.98,317.49,168.806,169.786,169.296,273.046,273.046,273.046,255.761,256.741,256.251,47.828335,49.608597,48.706787,10.617989,10.619672,10.618866,78.11341,78.11882,78.11612,82.01081791,12.72,1.10828335,0.41057821,0.22823398,0.08456768,1.09567059,0.22564039
C4385837,318,50,1981-08-21T06:50:52,318.0,318.98,318.49,169.806,170.786,170.296,273.046,273.046,273.046,256.761,257.741,257.251,49.646362,51.56664,50.59645,10.615836,10.61795,10.616928,78.1079,78.113304,78.1106,82.01081791,12.72,0.968533,0.2844488,0.19953867,0.05859739,0.86992098,0.17921227
C4385837,319,50,1981-08-21T06:50:52,319.0,319.98,319.49,170.806,171.786,171.296,273.046,273.046,273.046,257.761,258.741,258.251,51.60712,53.648594,52.61905,10.613244,10.615788,10.614551,78.10242,78.107796,78.1051,82.01081791,12.72,0.99408576,0.52992935,0.20490588,0.10923692,1.04805296,0.21605503
C4385837,320,50,1981-08-21T06:50:52,320.0,320.98,320.49,171.806,172.786,172.296,273.046,273.046,273.046,258.761,259.741,259.251,53.691437,55.837437,54.75692,10.61022,10.61319,10.611739,78.096924,78.10231,78.09961,82.01081791,12.72,1.06183428,0.39465114,0.21895673,0.08137015,1.05858403,0.2182958
C4385837,321,50,1981-08-21T06:50:52,321.0,321.98,321.49,172.806,173.786,173.296,273.046,273.046,273.046,259.761,260.741,260.251,55.882378,58.118317,56.992767,10.606756,10.610153,10.608485,78.09145,78.09681,78.09414,82.01081791,12.72,2.29712946,0.71571276,0.47392282,0.14770013,2.34661802,0.48411478
C4385837,322,50,1981-08-21T06:50:52,322.0,322.98,322.49,173.806,174.786,174.296,273.046,273.046,273.046,260.761,261.741,261.251,58.163757,60.475033,59.31388,10.602848,10.606679,10.604798,78.08601,78.091354,78.088684,82.01081791,12.72,2.0912951,0.51188763,0.43163098,0.10563,2.10380313,0.43420596
C4385837,323,50,1981-08-21T06:50:52,323.0,323.98,323.49,174.806,175.786,175.296,273.046,273.046,273.046,261.761,262.741,262.251,60.52222,62.89914,61.7059,10.598515,10.602768,10.600675,78.080574,78.0859,78.08324,82.01081791,12.72,1.41173218,0.37027531,0.29150317,0.07643719,1.34047103,0.27677952
C4385837,324,36,1981-08-21T06:50:52,324.0,324.7,324.35,175.806,176.506,176.156,273.046,273.046,273.046,262.761,263.461,263.111,62.946682,64.675476,63.81067,10.5955105,10.598422,10.596826,78.07666,78.08047,78.07857,82.01081791,12.72,0.91411021,0.39945188,0.18882289,0.08250415,0.9381755,0.19378673
C4397801,147,28,1981-08-25T05:25:32,147.44,147.98,147.71,132.42,134.751,132.818,283.686,283.693,283.686,208.735,211.059,209.132,25.27065,26.148338,25.981123,25.250841,25.428974,25.281559,74.110565,74.16011,74.151474,81.95485138,4.64,0.85455032,0.21523188,0.23337308,0.05877629,0.86661644,0.23664685
C4397801,148,50,1981-08-25T05:28:44,148.0,148.98,148.49,134.771,135.751,135.261,283.693,283.693,283.693,211.079,212.059,211.569,24.812695,25.261488,25.037378,25.4305,25.504734,25.467705,74.087685,74.110115,74.09894,81.95485138,4.64,0.94995841,0.20199896,0.2602757,0.05537732,0.96001317,0.26309562
C4397801,149,43,1981-08-25T05:25:32,149.0,149.98,149.54,134.26,136.751,136.141,283.686,283.693,283.692,210.575,213.059,212.45,24.351696,25.312347,24.6154,25.392673,25.579376,25.533901,74.06444,74.11909,74.07832,81.95485138,4.64,0.82687925,0.19693171,0.22682291,0.05398398,0.84103237,0.23034383
C4397801,150,50,1981-08-25T05:28:44,150.0,150.98,150.49,136.771,137.751,137.261,283.693,283.693,283.693,213.079,214.059,213.569,23.887777,24.342405,24.115307,25.580856,25.652876,25.616957,74.040794,74.063965,74.0524,81.95485138,4.64,0.78600767,0.18474856,0.21596409,0.05076772,0.80548958,0.22134001
C4397801,151,50,1981-08-25T05:28:44,151.0,151.98,151.49,137.771,138.751,138.261,283.693,283.693,283.693,214.079,215.059,214.569,23.421356,23.878458,23.65011,25.654337,25.72521,25.689863,74.016785,74.04031,74.02857,81.95485138,4.64,0.84131624,0.23214848,0.23150301,0.06390608,0.83710825,0.23039408
C4397801,152,34,1981-08-25T05:28:44,152.0,152.9,152.39,138.771,139.671,139.157,283.693,283.693,283.693,215.079,215.979,215.465,22.989256,23.412031,23.231022,25.726646,25.789719,25.754194,73.994125,74.0163,74.00689,81.95485138,4.64,0.93062605,0.27186121,0.25640929,0.07491183,0.96686701,0.26634651
C4397801,188,43,1981-08-25T05:22:20,188.14,188.98,188.56,172.225,173.065,172.645,283.68,283.68,283.68,248.545,249.385,248.965,9.711908,9.8545,9.781637,27.243551,27.259823,27.251896,73.01264,73.041275,73.02697,81.95485138,4.64,0.30573173,0.13423844,0.08925276,0.03919286,0.31728223,0.09265762
C4397801,189,50,1981-08-25T05:22:20,189.0,189.98,189.49,173.085,174.065,173.575,283.68,283.68,283.68,249.405,250.385,249.895,9.567844,9.708721,9.636059,27.260197,27.277245,27.268867,72.978355,73.01195,72.99516,81.95485138,4.64,0.40107945,0.13879582,0.11729273,0.04058913,0.41461707,0.12116304
C4397801,190,50,1981-08-25T05:22:20,190.0,190.98,190.49,174.085,175.065,174.575,283.68,283.68,283.68,250.405,251.385,250.895,9.452655,9.565257,9.506664,27.27757,27.292795,27.285328,72.94392,72.97767,72.960815,81.95485138,4.64,0.36821735,0.14726209,0.10790282,0.04316125,0.38331276,0.11230066
C4397801,191,50,1981-08-25T05:22:20,191.0,191.98,191.49,175.085,176.065,175.575,283.68,283.68,283.68,251.405,252.385,251.895,9.366958,9.450652,9.406471,27.293087,27.306467,27.299927,72.90932,72.94323,72.92628,81.95485138,4.64,0.55740988,0.14964082,0.16366379,0.043962,0.56895709,0.16708056
C4397801,192,50,1981-08-25T05:22:20,192.0,192.98,192.49,176.085,177.065,176.575,283.68,283.68,283.68,252.405,253.385,252.895,9.311104,9.365547,9.335978,27.306728,27.318258,27.312643,72.874565,72.908615,72.891594,81.95485138,4.64,0.60478386,0.19305,0.17790106,0.05674308,0.60050335,0.17673294
C4397801,193,50,1981-08-25T05:22:20,193.0,193.98,193.49,177.085,178.065,177.575,283.68,283.68,283.68,253.405,254.385,253.895,9.28513,9.310288,9.295374,27.31848,27.328146,27.323462,72.83966,72.87386,72.85677,81.95485138,4.64,0.44771414,0.19850633,0.13196778,0.05849674,0.42441453,0.12511828
C4397801,194,38,1981-08-25T05:22:20,194.0,194.74,194.37,178.085,178.825,178.455,283.68,283.68,283.68,254.405,255.145,254.775,9.283047,9.285215,9.283758,27.328323,27.334383,27.33144,72.81304,72.83897,72.826004,81.95485138,4.64,0.48473914,0.19910237,0.14312462,0.05877318,0.46892409,0.13845834
C4397801,195,50,1981-08-25T05:22:20,195.0,195.98,195.49,179.085,180.065,179.575,283.68,283.68,283.68,255.405,256.385,255.895,9.289131,9.321399,9.303021,27.336258,27.342167,27.339363,72.76947,72.803925,72.78671,81.95485138,4.64,0.49114493,0.1855107,0.14535772,0.05494051,0.45783114,0.13545993
C4397801,196,50,1981-08-25T05:22:20,196.0,196.98,196.49,180.085,181.065,180.575,283.68,283.68,283.68,256.405,257.385,256.895,9.322343,9.382152,9.350086,27.342266,27.346275,27.34443,72.734215,72.76877,72.751495,81.95485138,4.64,0.63274328,0.18837268,0.18762563,0.05588729,0.63120839,0.18710802
C4397801,197,50,1981-08-25T05:22:20,197.0,197.98,197.49,181.085,182.065,181.575,283.68,283.68,283.68,257.405,258.385,257.895,9.38365,9.469884,9.424702,27.346342,27.348444,27.347544,72.698845,72.733505,72.71618,81.95485138,4.64,0.52311077,0.22717379,0.15540824,0.06746682,0.54472587,0.16178934
C4397801,198,39,1981-08-25T05:22:20,198.0,198.98,198.48,182.085,183.065,182.567,283.68,283.68,283.68,258.405,259.385,258.887,9.471903,9.583182,9.524922,27.34847,27.3488,27.348688,72.66339,72.698135,72.68106,81.95485138,4.64,0.56456088,0.20824361,0.16806966,0.06201138,0.50573066,0.15068806
C4397801,199,50,1981-08-25T05:22:20,199.0,199.98,199.49,183.085,184.065,183.575,283.68,283.68,283.68,259.405,260.385,259.895,9.585878,9.720605,9.651352,27.346897,27.348625,27.347921,72.627846,72.662636,72.64526,81.95485138,4.64,0.60458907,0.18938544,0.18034468,0.05650988,0.6176982,0.18413444
C4397801,200,11,1981-08-25T05:22:20,200.0,200.2,200.1,184.085,184.285,184.185,283.68,283.68,283.68,260.405,260.605,260.505,9.723573,9.753444,9.738598,27.34643,27.348364,27.346903,72.61995,72.627144,72.623566,81.95485138,4.64,0.70856919,0.16855519,0.21161438,0.0503452,0.6987378,0.20870168
C4397817,331,42,1981-08-25T05:31:56,331.02,331.84,331.43,318.686,319.506,319.096,283.698,283.698,283.698,34.989,35.809,35.399,14.28394,14.538974,14.411443,16.137762,16.189623,16.163605,71.92697,71.95569,71.94132,81.95365892,2.52,0.53125048,0.21280758,0.16467856,0.0659596,0.52115247,0.16153454
C4397817,332,38,1981-08-25T05:31:56,332.06,332.98,332.44,319.726,320.646,320.105,283.698,283.698,283.698,36.029,36.949,36.408,13.929789,14.215492,14.097616,16.067514,16.124006,16.100597,71.96341,71.99579,71.97677,81.95365892,2.52,0.66466848,0.19372672,0.2056402,0.05988361,0.63563725,0.1967348
C4397817,333,50,1981-08-25T05:31:56,333.0,333.98,333.49,320.666,322.989,321.962,283.698,283.705,283.702,36.969,39.284,38.26,13.190966,13.923592,13.513576,15.953961,16.0663,16.004278,71.99649,72.06108,72.03172,81.95365892,2.52,0.64158361,0.17452718,0.19793401,0.0539127,0.61882985,0.1910236
C4397817,334,50,1981-08-25T05:31:56,334.0,334.98,334.49,321.966,323.989,322.908,283.698,283.705,283.702,38.269,40.284,39.207,12.887481,13.521427,13.223717,15.897807,15.988873,15.948309,72.04247,72.09681,72.066055,81.95365892,2.52,0.54010271,0.21245393,0.16632319,0.06546949,0.49803692,0.15338206
C4397817,335,50,1981-08-25T05:35:08,335.0,335.98,335.49,324.009,324.989,324.499,283.705,283.705,283.705,40.304,41.284,40.794,12.587484,12.881449,12.734162,15.843357,15.896702,15.869896,72.09753,72.13264,72.115074,81.95365892,2.52,0.47286525,0.15884685,0.14522347,0.04879184,0.4581123,0.14065644
C4397817,336,50,1981-08-25T05:35:08,336.0,336.98,336.49,325.009,325.989,325.499,283.705,283.705,283.705,41.304,42.284,41.794,12.291868,12.58154,12.436321,15.79062,15.842286,15.8163185,72.133354,72.16855,72.15095,81.95365892,2.52,0.36124836,0.15760819,0.11073107,0.04831968,0.33626552,0.10304876
C4397817,337,50,1981-08-25T05:35:08,337.0,337.98,337.49,326.009,326.989,326.499,283.705,283.705,283.705,42.304,43.284,42.794,12.00161,12.286,12.143351,15.739603,15.789579,15.764457,72.16927,72.20453,72.18689,81.95365892,2.52,0.41989802,0.15242175,0.12843917,0.04658352,0.38198179,0.1168395
C4397817,338,40,1981-08-25T05:35:08,338.0,338.98,338.51,327.009,327.989,327.519,283.705,283.705,283.705,43.304,44.284,43.814,11.717801,11.995882,11.850676,15.690321,15.738601,15.713355,72.20525,72.24058,72.22363,81.95365892,2.52,0.49913676,0.13741221,0.15238513,0.04194212,0.48615888,0.14842884
C4397817,339,50,1981-08-25T05:35:08,339.0,339.98,339.49,328.009,328.989,328.499,283.705,283.705,283.705,44.304,45.284,44.794,11.441586,11.712192,11.576238,15.6427765,15.68935,15.665926,72.241295,72.276665,72.25897,81.95365892,2.52,0.48733805,0.13860488,0.14849594,0.04222663,0.49472298,0.15077997
C4397817,340,34,1981-08-25T05:35:08,340.0,340.66,340.33,329.009,329.669,329.339,283.705,283.705,283.705,45.304,45.964,45.634,11.259374,11.436145,11.347136,15.612786,15.641841,15.626644,72.27738,72.30135,72.289314,81.95365892,2.52,0.50573183,0.14686142,0.1538536,0.04468801,0.5209522,0.15852936
C4398926,330,22,1981-08-25T14:27:24,330.56,330.98,330.77,174.876,175.296,175.086,284.702,284.702,284.702,250.175,250.595,250.385,7.43086,7.510466,7.47027,38.687107,38.707314,38.696053,70.346794,70.371704,70.359146,81.94876756,3.02,0.60321972,0.10161246,0.20275529,0.03414983,0.59035412,0.19845485
C4398926,331,44,1981-08-25T14:27:24,331.0,331.98,331.53,175.316,176.296,175.841,284.702,284.702,284.702,250.615,251.595,251.14,7.249085,7.427141,7.3310075,38.708416,38.7613,38.736965,70.28778,70.34562,70.31465,81.94876756,3.02,0.51733273,0.16132484,0.17427414,0.05436733,0.53670131,0.18063161
C4398926,332,50,1981-08-25T14:27:24,332.0,332.98,332.49,176.316,178.638,177.558,284.702,284.709,284.705,251.615,253.93,252.853,6.8582597,7.245541,7.03535,38.762344,38.981316,38.882824,70.12976,70.28659,70.20253,81.94876756,3.02,0.54523749,0.17587116,0.18463902,0.05947682,0.52598482,0.17793627
C4398926,333,50,1981-08-25T14:30:36,333.0,333.98,333.49,178.658,179.638,179.148,284.709,284.709,284.709,253.95,254.93,254.44,6.7073145,6.855137,6.7804303,38.982258,39.027084,39.004887,70.068665,70.12853,70.09865,81.94876756,3.02,0.60127371,0.09928549,0.20467423,0.03379388,0.6043181,0.20553555
C4398926,334,50,1981-08-25T14:30:36,334.0,334.98,334.49,179.658,181.534,180.381,284.709,284.714,284.71,254.95,256.82,255.672,6.391646,6.704406,6.5887985,39.027973,39.23002,39.09094,69.90514,70.06744,70.01082,81.94876756,3.02,0.5761272,0.13287757,0.19687819,0.04513635,0.54440094,0.1856977
C4398926,335,50,1981-08-25T14:33:48,335.0,335.98,335.49,181.554,182.534,182.044,284.714,284.714,284.714,256.84,257.82,257.33,6.2762656,6.3892264,6.3318343,39.23079,39.267185,39.249207,69.84205,69.903885,69.87301,81.94876756,3.02,0.39838956,0.11715375,0.13706992,0.04026029,0.40283982,0.13870511
C4398926,336,50,1981-08-25T14:33:48,336.0,336.98,336.49,182.554,183.534,183.044,284.714,284.714,284.714,257.84,258.82,258.33,6.1727014,6.274077,6.222449,39.2679,39.30153,39.284935,69.778435,69.84078,69.809654,81.94876756,3.02,0.35282757,0.13401179,0.12178583,0.04627594,0.35544745,0.12282002
C4398926,337,50,1981-08-25T14:33:48,337.0,337.98,337.49,183.554,184.534,184.044,284.714,284.714,284.714,258.84,259.82,259.33,6.0813084,6.1707554,6.125065,39.30218,39.333015,39.317818,69.71433,69.77716,69.74578,81.94876756,3.02,0.39705702,0.12103504,0.13745075,0.04188266,0.40130818,0.13887334
C4398926,338,50,1981-08-25T14:33:48,338.0,338.98,338.49,184.554,185.534,185.044,284.714,284.714,284.714,259.84,260.82,260.33,6.00236,6.079609,6.039996,39.333614,39.361614,39.34784,69.649734,69.71304,69.68143,81.94876756,3.02,0.40437567,0.16765113,0.1404238,0.05823822,0.39935832,0.13862647
C4398926,339,50,1981-08-25T14:33:48,339.0,339.98,339.49,185.554,186.534,186.044,284.714,284.714,284.714,260.84,261.82,261.33,5.9360595,6.000907,5.9674835,39.362156,39.387302,39.374958,69.58467,69.64844,69.61659,81.94876756,3.02,0.52931209,0.13901078,0.18435864,0.04841563,0.5130468,0.17856304
C4398926,340,44,1981-08-25T14:33:48,340.0,340.98,340.48,186.554,187.534,187.033,284.714,284.714,284.714,261.84,262.82,262.32,5.8825197,5.9348555,5.9083343,39.387775,39.41004,39.398884,69.51914,69.58336,69.551994,81.94876756,3.02,0.48086348,0.14747563,0.16800629,0.05157326,0.47521884,0.16617405
C4398926,341,34,1981-08-25T14:33:48,341.0,341.66,341.33,187.554,188.214,187.884,284.714,284.714,284.714,262.84,263.5,263.17,5.853433,5.8815827,5.8670497,39.41046,39.4243,39.417255,69.47433,69.51783,69.496086,81.94876756,3.02,0.56944792,0.18081197,0.19944646,0.063281,0.5533932,0.19388542
C4399002,143,36,1981-08-25T15:02:36,143.28,143.98,143.63,1.92,2.62,2.27,284.768,284.768,284.768,77.152,77.852,77.502,7.0321183,7.154235,7.0928597,19.95452,19.956411,19.955345,70.01868,70.06201,70.04037,81.94859689,3.21,0.82633819,0.15862235,0.28208664,0.05418926,0.83465466,0.28510253
C4399002,144,50,1981-08-25T15:02:36,144.0,144.98,144.49,2.64,3.62,3.13,284.768,284.768,284.768,77.872,78.852,78.362,7.157775,7.335264,7.245929,19.956486,19.961683,19.958849,70.06325,70.12339,70.09337,81.94859689,3.21,0.69890405,0.154927,0.23797308,0.05276889,0.68515709,0.23311578
C4399002,145,50,1981-08-25T15:02:36,145.0,145.98,145.49,3.64,4.62,4.13,284.768,284.768,284.768,78.872,79.852,79.362,7.338957,7.5236044,7.4307294,19.961823,19.969973,19.965664,70.12461,70.18413,70.15442,81.94859689,3.21,0.74886662,0.20009325,0.25421542,0.06786806,0.74169437,0.2516468
C4399002,146,50,1981-08-25T15:02:36,146.0,146.98,146.49,4.64,5.62,5.13,284.768,284.768,284.768,79.872,80.852,80.362,7.5274496,7.718789,7.6226044,19.970167,19.981262,19.975481,70.18534,70.244225,70.214836,81.94859689,3.21,0.71821535,0.17017606,0.24313765,0.05769782,0.73817881,0.24980577
C4399002,147,38,1981-08-25T14:59:24,147.0,147.98,147.49,4.469,6.0,5.234,284.763,284.768,284.765,79.707,81.232,80.469,7.6283774,7.7953486,7.711526,19.93131,19.9855,19.958307,70.23435,70.26719,70.250786,81.94859689,3.21,0.68006526,0.20241027,0.22979201,0.0683913,0.64831614,0.21891486
C4399002,148,44,1981-08-25T14:59:24,148.0,148.98,148.47,4.849,5.829,5.323,284.763,284.763,284.763,80.087,81.067,80.56,7.7038293,7.900975,7.798652,19.935019,19.948277,19.941208,70.25735,70.3155,70.2855,81.94859689,3.21,0.86714647,0.18520195,0.2924883,0.06232305,0.85313441,0.28792675
C4399002,149,44,1981-08-25T14:59:24,149.0,149.98,149.47,5.849,6.829,6.323,284.763,284.763,284.763,81.087,82.067,81.56,7.905054,8.108158,8.002787,19.94858,19.96474,19.956173,70.316666,70.37417,70.344505,81.94859689,3.21,0.79000781,0.19719189,0.26574868,0.06643454,0.76732273,0.25781302
C4399002,150,50,1981-08-25T14:59:24,150.0,150.98,150.49,6.849,7.829,7.339,284.763,284.763,284.763,82.087,83.067,82.577,8.112363,8.320978,8.2162485,19.965097,19.984144,19.974388,70.375336,70.43218,70.40381,81.94859689,3.21,0.64367978,0.16653547,0.21590197,0.05592638,0.64917704,0.21773303
C4399002,151,31,1981-08-25T14:59:24,151.0,151.6,151.3,7.849,8.449,8.149,284.763,284.763,284.763,83.087,83.687,83.387,8.325295,8.456568,8.390351,19.984562,19.996586,19.990849,70.43333,70.46825,70.45062,81.94859689,3.21,0.5954345,0.16713647,0.19923008,0.05587673,0.60825957,0.20335893
C4399002,152,25,1981-08-25T14:56:12,152.5,152.98,152.74,8.454,8.934,8.694,284.756,284.756,284.756,83.699,84.179,83.939,8.412548,8.518541,8.465782,19.947517,19.957354,19.952095,70.47322,70.500946,70.48724,81.94859689,3.21,0.71107049,0.16386135,0.2375183,0.05476765,0.67770443,0.22625
C4399002,153,50,1981-08-25T14:56:12,153.0,153.98,153.49,8.954,9.934,9.444,284.756,284.756,284.756,84.199,85.179,84.689,8.522963,8.741401,8.631818,19.957811,19.98179,19.969576,70.50208,70.557526,70.529854,81.94859689,3.21,0.9382423,0.1730176,0.31270371,0.05751765,0.93769751,0.31246152
C4399002,154,50,1981-08-25T14:56:12,154.0,154.98,154.49,9.954,10.934,10.444,284.756,284.756,284.756,85.199,86.179,85.689,8.746062,8.968862,8.857053,19.982323,20.00912,19.995493,70.558685,70.61345,70.5861,81.94859689,3.21,0.86278563,0.16904123,0.28676429,0.05608588,0.85249002,0.28332729
C4399002,155,43,1981-08-25T14:56:12,155.0,155.98,155.44,10.954,11.934,11.393,284.756,284.756,284.756,86.199,87.179,86.638,8.973447,9.200474,9.074948,20.009695,20.039309,20.022749,70.614555,70.66869,70.638885,81.94859689,3.21,0.75336569,0.18846063,0.24978776,0.06260026,0.797422,0.26444848
C4399002,156,16,1981-08-25T14:56:12,156.0,156.3,156.15,11.954,12.254,12.104,284.756,284.756,284.756,87.199,87.499,87.349,9.205145,9.276417,9.240347,20.03994,20.047958,20.044443,70.669785,70.68666,70.678055,81.94859689,3.21,0.64001215,0.12775033,0.21176804,0.04228065,0.66937127,0.22147929
C4399339,254,36,1981-08-25T17:46:52,254.28,254.98,254.63,179.615,180.315,179.965,285.076,285.076,285.076,254.54,255.24,254.89,46.7577,47.564575,47.15704,47.25878,47.313213,47.284367,68.66209,68.71728,68.68949,81.94669364,8.78,0.56547246,0.16996294,0.2055283,0.06185254,0.56469902,0.20513315
C4399339,255,49,1981-08-25T17:46:52,255.0,255.98,255.49,180.335,181.315,180.83,285.076,285.076,285.076,255.26,256.24,255.754,45.645042,46.735523,46.182434,47.314857,47.39443,47.355244,68.583275,68.660545,68.62162,81.94669364,8.78,0.49148708,0.17670474,0.17911643,0.06429235,0.4947981,0.18016732
C4399339,256,50,1981-08-25T17:46:52,256.0,256.98,256.49,181.335,182.315,181.825,285.076,285.076,285.076,256.26,257.24,256.75,44.56853,45.622673,45.092842,47.396038,47.47262,47.434566,68.50343,68.58164,68.54263,81.94669364,8.78,0.52880137,0.16664524,0.19347628,0.06107814,0.49607672,0.18160471
C4399339,257,50,1981-08-25T17:46:52,257.0,257.98,257.49,182.335,183.315,182.825,285.076,285.076,285.076,257.26,258.24,257.75,43.532196,44.547585,44.03664,47.474155,47.547726,47.511185,68.42272,68.50184,68.46234,81.94669364,8.78,0.61056208,0.1511295,0.22413422,0.05543712,0.5811772,0.2132883
C4399339,258,50,1981-08-25T17:46:52,258.0,258.98,258.49,183.335,184.315,183.825,285.076,285.076,285.076,258.26,259.24,258.75,42.536507,43.511333,43.02075,47.549183,47.61967,47.584682,68.34099,68.42105,68.38111,81.94669364,8.78,0.69970073,0.132356,0.2578264,0.04893913,0.71782459,0.26454435
C4399339,259,50,1981-08-25T17:46:52,259.0,259.98,259.49,184.335,185.315,184.825,285.076,285.076,285.076,259.26,260.24,259.75,41.58467,42.517155,42.047386,47.62108,47.688442,47.655003,68.258354,68.339355,68.29893,81.94669364,8.78,0.79532111,0.10408908,0.29407173,0.03839031,0.76865256,0.2843329
C4399339,260,50,1981-08-25T17:46:52,260.0,260.98,260.49,185.335,186.315,185.825,285.076,285.076,285.076,260.26,261.24,260.75,40.67879,41.56612,41.118706,47.68977,47.75396,47.72212,68.1748,68.25669,68.21581,81.94669364,8.78,0.78818418,0.15946962,0.29250091,0.05914129,0.78974091,0.29305989
C4399339,261,50,1981-08-25T17:46:52,261.0,261.98,261.49,186.335,187.315,186.825,285.076,285.076,285.076,261.26,262.24,261.75,39.820557,40.66096,40.236866,47.75523,47.816185,47.785965,68.09029,68.173096,68.13176,81.94669364,8.78,1.28815316,0.45537683,0.47996962,0.17015192,1.20216256,0.44775684
C4399339,262,50,1981-08-25T17:46:52,262.0,262.98,262.49,187.335,188.315,187.825,285.076,285.076,285.076,262.26,263.24,262.75,39.012215,39.803608,39.40395,47.8174,47.875072,47.846504,68.00487,68.08857,68.04678,81.94669364,8.78,2.59196729,0.60878442,0.96920087,0.2283866,2.75268229,1.03084307
C4399339,263,50,1981-08-25T17:46:52,263.0,263.98,263.49,188.335,189.315,188.825,285.076,285.076,285.076,263.26,264.24,263.75,38.255676,38.99653,38.621983,47.87624,47.9306,47.903683,67.918526,68.00314,67.96091,81.94669364,8.78,2.37482262,0.41279452,0.89118405,0.15534062,2.33857037,0.87765283
C4399339,264,50,1981-08-25T17:46:52,264.0,264.98,264.49,189.335,190.315,189.825,285.076,285.076,285.076,264.26,265.24,264.75,37.553013,38.241062,37.892796,47.931667,47.98269,47.957443,67.8313,67.91678,67.87412,81.94669364,8.78,1.45549623,0.23505411,0.54817128,0.08828437,1.42757595,0.5375241
C4399339,265,50,1981-08-25T17:46:52,265.0,265.98,265.49,190.335,191.315,190.825,285.076,285.076,285.076,265.26,266.24,265.75,36.90574,37.53963,37.218285,47.983677,48.03127,48.007763,67.743195,67.82956,67.786446,81.94669364,8.78,1.07273977,0.23242718,0.40548284,0.08753396,1.0949447,0.41364262
C4399339,266,50,1981-08-25T17:46:52,266.0,266.98,266.49,191.335,192.315,191.825,285.076,285.076,285.076,266.26,267.24,266.75,36.31537,36.893524,36.599842,48.032215,48.076286,48.054554,67.654236,67.74145,67.69789,81.94669364,8.78,0.72564497,0.13905962,0.27535464,0.05267406,0.71087458,0.26990309
C4399339,267,50,1981-08-25T17:46:52,267.0,267.98,267.49,192.335,193.315,192.825,285.076,285.076,285.076,267.26,268.24,267.75,35.78276,36.30416,36.038876,48.077175,48.11783,48.0978,67.56436,67.65244,67.608475,81.94669364,8.78,0.57691414,0.14513122,0.21977318,0.05529577,0.57434088,0.21878563
C4399339,268,50,1981-08-25T17:46:52,268.0,268.98,268.49,193.335,194.315,193.825,285.076,285.076,285.076,268.26,269.24,268.75,35.309017,35.77283,35.5364,48.11863,48.155693,48.13745,67.47362,67.56258,67.51819,81.94669364,8.78,0.89496732,0.20859426,0.34227517,0.07996541,0.88692368,0.33932885
C4399339,269,50,1981-08-25T17:46:52,269.0,269.98,269.49,194.335,195.315,194.825,285.076,285.076,285.076,269.26,270.24,269.75,34.89543,35.30054,35.09328,48.156418,48.18987,48.173435,67.382164,67.47188,67.427086,81.94669364,8.78,0.73801357,0.16690577,0.28330553,0.06411538,0.76300547,0.29284168
C4399339,270,50,1981-08-25T17:46:52,270.0,270.98,270.49,195.335,196.315,195.825,285.076,285.076,285.076,270.26,271.24,270.75,34.541496,34.88783,34.709927,48.19053,48.220333,48.205727,67.28984,67.38033,67.335144,81.94669364,8.78,1.00081756,0.18162187,0.38568734,0.07013626,1.00942694,0.38901983
C4399339,271,32,1981-08-25T17:46:52,271.0,271.62,271.31,196.335,196.955,196.645,285.076,285.076,285.076,271.26,271.88,271.57,34.34628,34.534973,34.438805,48.22091,48.237877,48.229507,67.23029,67.287964,67.25917,81.94669364,8.78,0.93760237,0.18592446,0.36242211,0.07178376,0.94968462,0.36705666
C4399339,272,34,1981-08-25T17:46:52,272.32,272.98,272.65,197.655,198.315,197.985,285.076,285.076,285.076,272.58,273.24,272.91,34.012543,34.160908,34.08462,48.25525,48.269913,48.262703,67.10276,67.164856,67.13383,81.94669364,8.78,0.94628049,0.24222681,0.36765824,0.093967,0.98661738,0.38311178
C4399339,273,50,1981-08-25T17:46:52,273.0,273.98,273.49,198.335,199.315,198.825,285.076,285.076,285.076,273.26,274.24,273.75,33.83642,34.00845,33.91788,48.270325,48.288918,48.279926,67.00808,67.10088,67.054535,81.94669364,8.78,0.82648496,0.15325056,0.32223703,0.05992279,0.80457011,0.31340796
C4399339,274,50,1981-08-25T17:46:52,274.0,274.98,274.49,199.335,200.315,199.825,285.076,285.076,285.076,274.26,275.24,274.75,33.71775,33.833504,33.771175,48.289276,48.30402,48.29695,66.91264,67.006195,66.95947,81.94669364,8.78,0.76261438,0.14125171,0.29846626,0.05524108,0.78193646,0.30571178
