Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Radial Res,Mean Angular Res,Mean Phase,Mean Emission,Incidence,Normal EW Mean,Normal EW Std,Normal EW139900 Mean,Normal EW139905 Mean,Normal EW139910 Mean,Normal EW139915 Mean,Normal EW139920 Mean,Normal EW139925 Mean,Normal EW139930 Mean,Normal EW139935 Mean,Normal EW139940 Mean,Normal EW139945 Mean,Normal EW139950 Mean,Normal EW139955 Mean,Normal EW139960 Mean,Normal EW139965 Mean,Normal EW139970 Mean,Normal EW139975 Mean,Normal EW139980 Mean,Normal EW139985 Mean,Normal EW139990 Mean,Normal EW139995 Mean,Normal EW140000 Mean,Normal EW140005 Mean,Normal EW140010 Mean,Normal EW140015 Mean,Normal EW140020 Mean,Normal EW140025 Mean,Normal EW140030 Mean,Normal EW140035 Mean,Normal EW140040 Mean,Normal EW140045 Mean,Normal EW140050 Mean,Normal EW140055 Mean,Normal EW140060 Mean,Normal EW140065 Mean,Normal EW140070 Mean,Normal EW140075 Mean,Normal EW140080 Mean,Normal EW140085 Mean,Normal EW140090 Mean,Normal EW140095 Mean,Normal EW140100 Mean,Normal EW140105 Mean,Normal EW140110 Mean,Normal EW140115 Mean,Normal EW140120 Mean,Normal EW140125 Mean,Normal EW140130 Mean,Normal EW140135 Mean,Normal EW140140 Mean,Normal EW140145 Mean
ISS_039RF_FMOVIE001_VIMS,9930,1,2007-02-27T12:49:35,198.6,198.6,10.2060795,0.0,103.767204,144.86343,76.43975463,1.32472031,0.0,0.00075145,0.00082824,0.0009431,0.00100031,0.00113291,0.00109791,0.00095586,0.00102043,0.00127665,0.00126445,0.00114924,0.00118672,0.00151853,0.00154687,0.00153479,0.00153547,0.00174222,0.0017429,0.00191451,0.00193419,0.00206627,0.00208155,0.00260711,0.00273901,0.00273982,0.00274054,0.00273695,0.00273581,0.0031695,0.00345887,0.00358393,0.00394107,0.00366423,0.0033874,0.00340243,0.00341746,0.00361322,0.00390651,0.0040021,0.00414514,0.00407561,0.00391247,0.003921,0.00393999,0.00399655,0.00422074,0.00430743,0.00465215,0.00457759,0.00396435
ISS_039RF_FMOVIE001_VIMS,9931,1,2007-02-27T12:49:35,198.62,198.62,10.205919,0.0,103.76726,144.86478,76.43975463,1.33574018,0.0,0.00085824,0.00097548,0.0009721,0.00096665,0.00101843,0.00113823,0.00118223,0.00128385,0.0012859,0.00129177,0.00133728,0.00151697,0.00152065,0.00154753,0.00154831,0.00168828,0.00172922,0.00194643,0.00194721,0.00211566,0.00213507,0.00227365,0.00228974,0.00265087,0.00274174,0.00297478,0.00303363,0.0030057,0.00299417,0.00334673,0.00349827,0.00356691,0.00361293,0.00351021,0.00338465,0.00367117,0.00395769,0.00417173,0.0044924,0.0042814,0.00396449,0.00389862,0.00374387,0.00396505,0.0044801,0.00446012,0.00437787,0.00439351,0.00445371,0.00438436
ISS_039RF_FMOVIE001_VIMS,9932,1,2007-02-27T12:49:35,198.64,198.64,10.205758,0.0,103.767334,144.86612,76.43975463,1.31601321,0.0,0.00093643,0.0009362,0.00093534,0.00100365,0.0011056,0.0011099,0.00111856,0.00111732,0.00111307,0.00114508,0.00127006,0.0013204,0.00151866,0.00151835,0.00150727,0.00152512,0.00167746,0.00167776,0.00190626,0.0019073,0.00226329,0.00226432,0.00249125,0.00251739,0.00272743,0.00278072,0.00272614,0.00271327,0.00318587,0.003389,0.00354928,0.00361856,0.00335531,0.00318015,0.0032771,0.00343118,0.00371595,0.00397845,0.00396751,0.00395657,0.00393362,0.00389867,0.00400379,0.00416096,0.00431355,0.00466821,0.00459068,0.00427744,0.00419988,0.00388652
ISS_039RF_FMOVIE001_VIMS,9933,1,2007-02-27T12:49:35,198.66,198.66,10.205598,0.0,103.767395,144.86748,76.43975463,1.30844337,0.0,0.00078317,0.00083315,0.00102008,0.00110618,0.00103646,0.00093138,0.00098822,0.0011195,0.00111827,0.00111407,0.0011533,0.00130721,0.00130171,0.00127675,0.00131877,0.00168892,0.00169066,0.0016983,0.0016993,0.00201198,0.00208265,0.0022974,0.0022984,0.00270049,0.00274605,0.00277345,0.00277738,0.00291153,0.00294581,0.00344216,0.00365545,0.00347209,0.00339408,0.00330285,0.00324236,0.0035023,0.00367592,0.00391645,0.0041415,0.00404049,0.00393949,0.00383275,0.00367214,0.00388581,0.00420583,0.00427057,0.00442029,0.00438726,0.00430886,0.00414157
ISS_039RF_FMOVIE001_VIMS,9934,1,2007-02-27T12:49:35,198.68,198.68,10.205438,0.0,103.76747,144.8688,76.43975463,1.30638531,0.0,0.00078556,0.00078936,0.00079317,0.00087487,0.00097605,0.00103407,0.00112057,0.00119696,0.001311,0.00131497,0.0013228,0.00132526,0.00133185,0.0013738,0.00153836,0.00157365,0.00188268,0.00188762,0.0019235,0.00192458,0.00206779,0.00208785,0.00249128,0.00249236,0.00271884,0.00274496,0.00272826,0.00272736,0.00323815,0.00336665,0.00360313,0.00366305,0.00348295,0.00340638,0.00340235,0.00340002,0.00382531,0.00410919,0.00405805,0.0041018,0.00403431,0.00390356,0.00393424,0.00397972,0.0041556,0.00441887,0.00450584,0.00470734,0.00440674,0.0037039
ISS_039RF_FMOVIE001_VIMS,9935,1,2007-02-27T12:49:35,198.7,198.7,10.205277,0.0,103.76754,144.87016,76.43975463,1.30782689,0.0,0.00075192,0.00075887,0.00083987,0.00092086,0.00091498,0.0009091,0.00101901,0.00110824,0.00110053,0.00108848,0.00115143,0.00129699,0.00136269,0.00151465,0.0015103,0.00148991,0.00151433,0.00172612,0.00174561,0.00191298,0.00191398,0.00227938,0.00228038,0.00272293,0.00277039,0.00268864,0.00268045,0.00314548,0.00319804,0.00338313,0.00343015,0.00339328,0.00338481,0.00326724,0.00321742,0.00350042,0.00362227,0.0039634,0.00419115,0.00406053,0.00392991,0.00387187,0.00385948,0.0040907,0.00443704,0.00443145,0.00442258,0.00434176,0.00415187,0.00392902
ISS_039RF_FMOVIE001_VIMS,9936,1,2007-02-27T12:49:35,198.72,198.72,10.205118,0.0,103.76762,144.8715,76.43975463,1.31276938,0.0,0.00080668,0.0008088,0.00081043,0.00089576,0.0009811,0.00097234,0.00096358,0.00103613,0.00114992,0.00122496,0.0013363,0.00133125,0.00131858,0.00138503,0.0015392,0.00157413,0.00171186,0.00173556,0.00194351,0.00196349,0.0021379,0.00213858,0.00230839,0.00230907,0.00282851,0.00281677,0.00294464,0.00296496,0.00337702,0.0034234,0.00344309,0.00344852,0.00341255,0.00340406,0.00343482,0.00344839,0.00382457,0.00398618,0.00400714,0.00402135,0.00398354,0.00394574,0.00392329,0.00391041,0.00414103,0.00447228,0.00448307,0.00449892,0.00435033,0.0040027
ISS_039RF_FMOVIE001_VIMS,9937,1,2007-02-27T12:49:35,198.74,198.74,10.204958,0.0,103.76766,144.87283,76.43975463,1.31913787,0.0,0.00080933,0.00079428,0.00081316,0.00082592,0.00091307,0.00100022,0.00100565,0.00101107,0.00107917,0.00118106,0.00122006,0.00128859,0.00130173,0.00133169,0.00145086,0.00172824,0.0017284,0.00172745,0.00175091,0.00195785,0.00199571,0.00233229,0.00233282,0.0028075,0.00280802,0.00278692,0.00278745,0.00301763,0.00321903,0.0036439,0.00369157,0.00344743,0.00338679,0.00324408,0.0032088,0.003602,0.00377082,0.00407808,0.00421006,0.00405976,0.00395975,0.00383474,0.00370973,0.00398585,0.00426198,0.00426097,0.0042592,0.00415222,0.0039915,0.00391458
ISS_039RF_FMOVIE001_VIMS,9938,1,2007-02-27T12:49:35,198.76,198.76,10.2048,0.0,103.76772,144.87419,76.43975463,1.32425989,0.0,0.0007824,0.00078403,0.00078535,0.00089591,0.00096985,0.00105744,0.00114502,0.001155,0.00116497,0.00123481,0.00133922,0.00133658,0.00132906,0.00143731,0.00169397,0.0016671,0.0015576,0.00166033,0.00206919,0.00207641,0.00213597,0.00217654,0.00253619,0.00253687,0.00273882,0.0027395,0.00274469,0.00274537,0.00315699,0.00320333,0.00367469,0.00370535,0.00348968,0.00343627,0.00340556,0.0033984,0.00398797,0.00424103,0.00410586,0.00401598,0.00368977,0.00347253,0.0037934,0.00411428,0.00417085,0.00422742,0.00434609,0.00448778,0.00415529,0.00373715
ISS_039RF_FMOVIE001_VIMS,9939,1,2007-02-27T12:49:35,198.78,198.78,10.204639,0.0,103.76781,144.87555,76.43975463,1.32733147,0.0,0.00093778,0.00098779,0.00098842,0.00098904,0.0009934,0.00099652,0.00108163,0.00116675,0.00125454,0.00134232,0.00134788,0.00135592,0.00141111,0.00153905,0.00156801,0.00174601,0.00179109,0.00196956,0.00200449,0.00214233,0.00214433,0.0021574,0.00222182,0.00279663,0.00279725,0.0028177,0.00281832,0.00306073,0.00306135,0.00362488,0.00368804,0.00350127,0.00347952,0.00331108,0.00326948,0.00357207,0.00370211,0.00404667,0.00419469,0.00389133,0.0036893,0.00355736,0.00346962,0.00396214,0.00445466,0.00458314,0.00471163,0.00450536,0.00419564,0.00400876
ISS_039RF_FMOVIE001_VIMS,9940,1,2007-02-27T12:49:35,198.8,198.8,10.204481,0.0,103.76787,144.87688,76.43975463,1.33167499,0.0,0.0008288,0.00094114,0.00098968,0.00110022,0.00117414,0.0011737,0.00117364,0.00118334,0.00119304,0.00125278,0.00134205,0.00134915,0.00135944,0.00147535,0.00174489,0.00174733,0.00176733,0.00186618,0.00216818,0.00217106,0.0021805,0.00222799,0.00264988,0.00266576,0.00280313,0.00280383,0.00278611,0.0027868,0.00345523,0.00345592,0.00373691,0.00376875,0.0033229,0.00321195,0.0033882,0.00342861,0.00394717,0.00416981,0.00405094,0.00400039,0.00383991,0.00373316,0.00403499,0.00423644,0.00450849,0.00478053,0.00461895,0.00445736,0.0041867,0.00378037
ISS_039RF_FMOVIE001_VIMS,9941,1,2007-02-27T12:49:35,198.82,198.82,10.204322,0.0,103.76793,144.87822,76.43975463,1.30629183,0.0,0.0008751,0.0008082,0.0009044,0.00097275,0.0009698,0.00096809,0.00097647,0.00098484,0.00106477,0.00114469,0.00122711,0.00135035,0.00134435,0.00133498,0.00139775,0.0015432,0.00166404,0.00194499,0.00196314,0.00212749,0.00217748,0.00237511,0.00241988,0.00281658,0.00281735,0.00280191,0.00280268,0.00302368,0.00302445,0.0034539,0.0035023,0.00348867,0.00348784,0.00332079,0.00327961,0.00382673,0.00378245,0.0039374,0.00402371,0.00380638,0.00371367,0.00374142,0.00376018,0.00403443,0.00421753,0.00436165,0.00450576,0.00431347,0.00402466,0.00380348
ISS_039RF_FMOVIE001_VIMS,9942,1,2007-02-27T12:49:35,198.84,198.84,10.2041645,0.0,103.768005,144.87958,76.43975463,1.30598879,0.0,0.00079755,0.00080292,0.00080572,0.00090519,0.0009718,0.00097536,0.00097802,0.0010756,0.00117319,0.00126198,0.00135078,0.0012082,0.0009939,0.00121711,0.00155149,0.00156554,0.00159714,0.00167403,0.00197897,0.00201217,0.00213747,0.00216814,0.00261457,0.00263881,0.00285001,0.00285088,0.00280757,0.00280844,0.00345962,0.00346048,0.00373283,0.00376387,0.00326048,0.00320532,0.00340778,0.00345905,0.00390806,0.00402096,0.00411838,0.00417102,0.00376095,0.00348786,0.00378087,0.0039765,0.00415033,0.00432415,0.0044142,0.00450424,0.00420281,0.00375022
ISS_039RF_FMOVIE001_VIMS,9943,1,2007-02-27T12:49:35,198.86,198.86,10.204006,0.0,103.76804,144.88092,76.43975463,1.30842211,0.0,0.00082132,0.00081866,0.00093417,0.00098413,0.00098732,0.00099275,0.00110832,0.0011836,0.00117105,0.00115849,0.00123596,0.00135176,0.00143764,0.00156606,0.00161764,0.00173695,0.00174036,0.00174725,0.00179024,0.00195979,0.00200401,0.00217851,0.0022445,0.00283198,0.00283182,0.0028239,0.0028247,0.00323172,0.00323252,0.00365846,0.0037065,0.00328938,0.00324375,0.00307516,0.00303361,0.00353808,0.0036648,0.00389117,0.00398865,0.00401253,0.00380876,0.00387337,0.00397798,0.00430273,0.0045195,0.00451025,0.004501,0.00435871,0.00421643,0.00391804
ISS_039RF_FMOVIE001_VIMS,9944,1,2007-02-27T12:49:35,198.88,198.88,10.20385,0.0,103.768105,144.88225,76.43975463,1.30218491,0.0,0.00079901,0.00080587,0.00080919,0.00090489,0.00096892,0.00097513,0.0009795,0.00106336,0.00114449,0.00117276,0.00120103,0.00125964,0.00134722,0.00143646,0.00156999,0.00161701,0.00172582,0.00179892,0.00196858,0.00196884,0.00196789,0.00202977,0.00258139,0.00260195,0.00278174,0.00279008,0.00279844,0.00279911,0.00344049,0.00344115,0.00367325,0.00369963,0.00324511,0.0031952,0.00323358,0.00324367,0.00397007,0.00415217,0.00399148,0.003923,0.00378586,0.00369465,0.00388887,0.00402398,0.0042763,0.00452862,0.00438871,0.00424881,0.00414958,0.00400041
ISS_039RF_FMOVIE001_VIMS,9945,1,2007-02-27T12:49:35,198.9,198.9,10.2036915,0.0,103.768166,144.8836,76.43975463,1.31106704,0.0,0.00089687,0.0009956,0.00088659,0.00084027,0.00095012,0.00102358,0.00111597,0.0011778,0.00118391,0.00119186,0.00125395,0.00134033,0.00142842,0.0015602,0.00157639,0.00161325,0.00166259,0.00177678,0.00181874,0.00198447,0.00206247,0.00237235,0.00239781,0.00262134,0.00264198,0.00282218,0.00282288,0.00302594,0.00302663,0.00348069,0.00353175,0.00346422,0.00345733,0.00332122,0.00328772,0.00369673,0.00379951,0.0039641,0.00403503,0.00380172,0.00370213,0.00375722,0.00379418,0.00407998,0.0042703,0.0045116,0.00475309,0.00439221,0.00403132,0.00381179
ISS_039RF_FMOVIE001_VIMS,9946,1,2007-02-27T12:49:35,198.92,198.92,10.203534,0.0,103.76824,144.88495,76.43975463,1.31324001,0.0,0.00086275,0.00084862,0.00084296,0.00095014,0.00102183,0.00112365,0.00119176,0.00119309,0.00119442,0.00118447,0.00117452,0.00124968,0.00136338,0.00145182,0.00158414,0.00158051,0.00157111,0.00164853,0.00195614,0.0019975,0.00216089,0.00220136,0.0025601,0.00258334,0.00278699,0.00278768,0.00280691,0.0028076,0.00331279,0.00332861,0.00346652,0.00348227,0.00325524,0.00323062,0.0036688,0.00377886,0.00398933,0.00407992,0.00384409,0.00374341,0.00376324,0.0037767,0.00391443,0.00400648,0.0042473,0.00448811,0.00449864,0.00453435,0.00422037,0.00374907
ISS_039RF_FMOVIE001_VIMS,9947,1,2007-02-27T12:49:35,198.94,198.94,10.203377,0.0,103.7683,144.88629,76.43975463,1.30835067,0.0,0.00084824,0.00085747,0.00084718,0.00084052,0.00094494,0.00101475,0.00109606,0.00117737,0.00119854,0.00121972,0.00121759,0.00121408,0.00134937,0.0015342,0.00143492,0.00157602,0.00162749,0.00174677,0.001796,0.00199107,0.00202494,0.00215861,0.00223079,0.00287553,0.00287615,0.002574,0.00257462,0.0032442,0.00324481,0.00366902,0.0037167,0.00329452,0.00324815,0.00324067,0.00323927,0.00364797,0.0037506,0.00395324,0.00404044,0.00384272,0.00375834,0.00389661,0.00398899,0.00409834,0.00420769,0.00435836,0.00450902,0.00430218,0.00402718,0.00382385
ISS_039RF_FMOVIE001_VIMS,9948,1,2007-02-27T12:49:35,198.96,198.96,10.20322,0.0,103.768364,144.88763,76.43975463,1.30324718,0.0,0.00083281,0.00083077,0.00083025,0.00083803,0.00084342,0.00094798,0.00101789,0.00111515,0.0012124,0.0012099,0.00120584,0.00125942,0.00133946,0.00141182,0.00157983,0.00158732,0.00172492,0.00177373,0.00196711,0.00200693,0.00216432,0.00220664,0.00258259,0.00259008,0.00265247,0.00265309,0.00302319,0.00302381,0.00339059,0.00343189,0.00370362,0.00373437,0.00317095,0.00310622,0.00361668,0.00374266,0.00404345,0.00417272,0.00386957,0.00374,0.0036154,0.00353253,0.0039797,0.00427802,0.0044826,0.00468719,0.00449858,0.00430996,0.00410069,0.00378648
ISS_039RF_FMOVIE001_VIMS,9949,1,2007-02-27T12:49:35,198.98,198.98,10.203064,0.0,103.76841,144.88898,76.43975463,1.29500959,0.0,0.00077939,0.00082745,0.00093885,0.00101335,0.00100911,0.00100651,0.00100674,0.00100696,0.00109775,0.00118854,0.0012611,0.00136961,0.00143101,0.00157337,0.00162286,0.00173744,0.00173931,0.00174475,0.00201951,0.00214691,0.00217122,0.00238452,0.00240688,0.00260273,0.00260341,0.00260868,0.00260936,0.00327955,0.00328023,0.00369584,0.00374262,0.0033548,0.00325835,0.00327696,0.00328212,0.00357921,0.00371029,0.00391675,0.00400562,0.00386208,0.00376661,0.00377601,0.0037825,0.004156,0.00452949,0.00450131,0.00447314,0.00430167,0.00404413,0.00385834
ISS_039RF_FMOVIE001_VIMS,9950,1,2007-02-27T12:49:35,199.0,199.0,10.202908,0.0,103.76847,144.89032,76.43975463,1.28478204,0.0,0.00083161,0.00083307,0.00083425,0.0008993,0.00082781,0.00092024,0.00101266,0.00110005,0.00118744,0.00118482,0.00118058,0.00124912,0.00135161,0.00142448,0.0015937,0.00162567,0.0017517,0.00179264,0.00195451,0.00197642,0.0021567,0.00220249,0.00262166,0.00262227,0.00256105,0.00256166,0.00280455,0.00280516,0.00328006,0.00333337,0.0035225,0.00354406,0.0032906,0.0032277,0.00357834,0.00372896,0.00391551,0.00421056,0.00407819,0.00395435,0.00368298,0.00350227,0.00386143,0.00422059,0.00448667,0.00475275,0.0046517,0.00449982,0.00419858,0.00374641
ISS_039RF_FMOVIE001_VIMS,9951,1,2007-02-27T12:49:35,199.02,199.02,10.202751,0.0,103.76853,144.89166,76.43975463,1.28408269,0.0,0.00077246,0.00084307,0.00084813,0.00085176,0.00084362,0.00100575,0.00110908,0.00119349,0.00119948,0.00120808,0.00126565,0.00135163,0.00142209,0.00158546,0.00158797,0.00159574,0.00162665,0.00174803,0.00175143,0.00177599,0.00183559,0.0023659,0.00237446,0.00262453,0.00262529,0.00282649,0.00282725,0.00326042,0.00330923,0.0035342,0.00355987,0.0034716,0.00345011,0.0034793,0.00348716,0.00389579,0.00407135,0.00406538,0.00406165,0.00389696,0.00379839,0.00390792,0.00401744,0.00428993,0.00456242,0.00455295,0.00453836,0.00431667,0.00398375,0.00378995
ISS_039RF_FMOVIE001_VIMS,9952,1,2007-02-27T12:49:35,199.04,199.04,10.202597,0.0,103.76859,144.893,76.43975463,1.28508602,0.0,0.00084462,0.00084595,0.00084711,0.00093055,0.00101399,0.0010111,0.00100822,0.00109022,0.00120388,0.0011994,0.00119228,0.00124812,0.00137734,0.0013784,0.00137979,0.00145377,0.00174723,0.00177477,0.00201606,0.00203018,0.00215064,0.00215147,0.00264161,0.00264243,0.00280201,0.00280355,0.00285051,0.00285646,0.00344978,0.00351644,0.00337025,0.00333432,0.0033208,0.00331804,0.00361992,0.00374977,0.00392266,0.00403819,0.00390935,0.00382373,0.00365532,0.00394756,0.00417105,0.00427938,0.00451011,0.0048558,0.00473713,0.00455871,0.00431319,0.0037392
ISS_039RF_FMOVIE001_VIMS,9953,1,2007-02-27T12:49:35,199.06,199.06,10.20244,0.0,103.76864,144.89435,76.43975463,1.28719963,0.0,0.00085872,0.00086214,0.00086545,0.00086876,0.00095565,0.00104254,0.00110969,0.00120998,0.00120913,0.00136037,0.00138662,0.00135749,0.00141441,0.00163947,0.00163175,0.00159829,0.00161579,0.00176641,0.00180779,0.00217323,0.00217409,0.00263762,0.00263848,0.00257561,0.00257647,0.0028024,0.00282861,0.00323459,0.00328045,0.00365592,0.00375044,0.00337568,0.00328264,0.00328218,0.00328248,0.00373238,0.0040326,0.0040334,0.00403422,0.00391266,0.00379109,0.00380762,0.00382414,0.00424678,0.00468763,0.00463307,0.00455079,0.00432058,0.00378226,0.00370391
ISS_039RF_FMOVIE001_VIMS,9954,1,2007-02-27T12:49:35,199.08,199.08,10.202285,0.0,103.76869,144.8957,76.43975463,1.27930433,0.0,0.00101908,0.00093006,0.00084104,0.00092812,0.00101519,0.00101684,0.00101894,0.00109226,0.00120187,0.00120323,0.00120536,0.0013219,0.00138023,0.00142907,0.0016221,0.00162312,0.00162612,0.00166806,0.00203936,0.00204013,0.00238459,0.00238536,0.0024251,0.00242588,0.00263638,0.00266046,0.00302591,0.00306721,0.00360819,0.00374402,0.00340525,0.00326051,0.00327018,0.00327477,0.00358307,0.00378885,0.00394316,0.00404629,0.00389074,0.00373519,0.00372803,0.00372087,0.00386663,0.00408487,0.00426986,0.00450658,0.00438866,0.00412293,0.00395981,0.003305
ISS_039RF_FMOVIE001_VIMS,9955,1,2007-02-27T12:49:35,199.1,199.1,10.202129,0.0,103.76875,144.89705,76.43975463,1.26613897,0.0,0.00086674,0.000878,0.00093987,0.00100173,0.0010114,0.0010255,0.00102351,0.00101778,0.00112663,0.00137955,0.00134545,0.00120664,0.00124184,0.00137846,0.00140376,0.00163173,0.00164722,0.00178012,0.00178094,0.00202506,0.00202587,0.00238528,0.00238609,0.002626,0.00265338,0.00262664,0.00262057,0.00316952,0.00330737,0.00342545,0.00352885,0.00323379,0.00310219,0.00336609,0.00354229,0.00371604,0.00383214,0.00394848,0.00406483,0.00391743,0.00377002,0.00385781,0.0039891,0.00415788,0.00455063,0.00460644,0.00473556,0.00426764,0.00380075,0.00365657
ISS_039RF_FMOVIE001_VIMS,9956,1,2007-02-27T12:49:35,199.12,199.12,10.201974,0.0,103.7688,144.89839,76.43975463,1.25996576,0.0,0.00085588,0.00085219,0.00084632,0.00085052,0.00085647,0.00090169,0.00100628,0.00100924,0.00101522,0.00108905,0.00138227,0.00138374,0.00138751,0.00138664,0.00137323,0.0015153,0.00176993,0.00177063,0.00199241,0.0019931,0.00213139,0.00214738,0.00255281,0.00259847,0.00278633,0.00283382,0.00278825,0.00277738,0.0032527,0.0034568,0.00337445,0.00333955,0.00325402,0.00329624,0.00356588,0.00374587,0.00389344,0.00404101,0.0039345,0.00377439,0.00377774,0.00378242,0.00392403,0.00425352,0.00432485,0.00449037,0.00440345,0.00405368,0.00393619,0.00331361
ISS_039RF_FMOVIE001_VIMS,9957,1,2007-02-27T12:49:35,199.14,199.14,10.201819,0.0,103.76886,144.89973,76.43975463,1.24715862,0.0,0.00074736,0.00083546,0.00084337,0.00085492,0.00090816,0.00103157,0.00107627,0.00117976,0.00117784,0.00116833,0.00121407,0.00139518,0.00141112,0.00154965,0.00155026,0.00156646,0.00156708,0.00177853,0.00178495,0.00192248,0.0019383,0.0023362,0.00238096,0.0027087,0.0027911,0.00281444,0.00282073,0.00313038,0.00326344,0.00341909,0.00348615,0.00311605,0.00286953,0.0030698,0.00361619,0.00373116,0.00375961,0.00374805,0.0037304,0.00361766,0.00344826,0.00362547,0.00403814,0.00418731,0.00453455,0.00452814,0.00450067,0.00434626,0.00372679,0.00368596
ISS_039RF_FMOVIE001_VIMS,9958,1,2007-02-27T12:49:35,199.16,199.16,10.201665,0.0,103.76892,144.90108,76.43975463,1.23409728,0.0,0.00068448,0.0007539,0.00085057,0.00083786,0.00084611,0.00088052,0.00101616,0.00105428,0.00120473,0.00120264,0.00117837,0.00119453,0.00133452,0.00133519,0.00136862,0.00136929,0.00178082,0.00178149,0.00194927,0.0019608,0.00214661,0.00216843,0.00252924,0.00261995,0.00262683,0.00263016,0.0029458,0.00308146,0.00334764,0.00352532,0.00323816,0.00304694,0.00306773,0.00308852,0.00340518,0.00372183,0.00386914,0.00402181,0.00383194,0.00354679,0.00360832,0.00375101,0.00390044,0.00449612,0.00449921,0.00450956,0.00446852,0.00409375,0.00403434,0.00349427
ISS_039RF_FMOVIE001_VIMS,9959,1,2007-02-27T12:49:35,199.18,199.18,10.201511,0.0,103.76895,144.90244,76.43975463,1.22584142,0.0,0.00067617,0.00067284,0.00077729,0.00102011,0.00101682,0.00100146,0.00100269,0.00100565,0.00102733,0.00121717,0.00123481,0.00138834,0.001389,0.0013483,0.00134895,0.00157478,0.00160046,0.0017319,0.00174709,0.00197373,0.00203089,0.00232602,0.00241135,0.00254984,0.00260957,0.00277251,0.00284272,0.00322844,0.00348581,0.00336833,0.00329023,0.00327782,0.0032654,0.00329921,0.00334958,0.00365584,0.00411489,0.00407665,0.00380404,0.00369184,0.00353563,0.00372257,0.00446839,0.00450754,0.00466217,0.00464496,0.00448479,0.00441764,0.00380803,0.00380869
ISS_039RF_FMOVIE001_VIMS,9960,1,2007-02-27T12:49:35,199.2,199.2,10.201356,0.0,103.76902,144.90376,76.43975463,1.23962075,0.0,0.00069578,0.00079794,0.00103522,0.00099749,0.00084405,0.00086266,0.00103006,0.00107498,0.00123421,0.00123505,0.00137875,0.00137959,0.00162671,0.00162755,0.00165404,0.00165773,0.00178311,0.00179779,0.00195197,0.00199115,0.00201455,0.00202103,0.0024442,0.00272555,0.00270243,0.00262095,0.00288908,0.00306811,0.00330134,0.00353458,0.00340814,0.00328171,0.00320574,0.00309138,0.00344788,0.00398222,0.00399689,0.00403001,0.00387671,0.00351787,0.0038199,0.00405287,0.00411998,0.00471726,0.0047003,0.00454102,0.00454186,0.00420784,0.00420868,0.00355266
ISS_039RF_FMOVIE001_VIMS,9961,1,2007-02-27T12:49:35,199.22,199.22,10.201203,0.0,103.769066,144.90512,76.43975463,1.23898592,0.0,0.00090226,0.00102499,0.00102707,0.00103297,0.00103165,0.00101331,0.00101644,0.0010382,0.00106962,0.00138965,0.00139046,0.00138589,0.0013861,0.00140676,0.00140978,0.00154411,0.0015783,0.0019342,0.00202378,0.0020309,0.00203442,0.00231278,0.00243254,0.00254449,0.0026194,0.00273471,0.00279409,0.00318661,0.00357912,0.0034653,0.00329416,0.00320061,0.00305989,0.00329686,0.00384872,0.00390718,0.00404253,0.00398775,0.00376622,0.00377652,0.00381526,0.00386821,0.00442361,0.00447064,0.00480219,0.004803,0.0039964,0.00399721,0.0037919,0.0037698
ISS_039RF_FMOVIE001_VIMS,9962,1,2007-02-27T12:49:35,199.24,199.24,10.20105,0.0,103.76911,144.90646,76.43975463,1.24117405,0.0,0.0010306,0.00101632,0.00088085,0.00089624,0.00102786,0.00102872,0.00120114,0.001202,0.00120453,0.0012054,0.00124921,0.00135154,0.00141773,0.00142585,0.00158216,0.00162189,0.0017321,0.00177983,0.00193711,0.00200501,0.00211092,0.00218182,0.00244438,0.00261971,0.00262728,0.00263485,0.00294797,0.00318577,0.00327887,0.0034934,0.00333066,0.00308612,0.00319268,0.00344017,0.00355605,0.00401699,0.00401507,0.0040048,0.00395776,0.00352745,0.00355353,0.00378135,0.00378222,0.00476539,0.00454097,0.00479675,0.00479762,0.00412243,0.00404818,0.00356904
ISS_039RF_FMOVIE001_VIMS,9963,1,2007-02-27T12:49:35,199.26,199.26,10.200896,0.0,103.76917,144.9078,76.43975463,1.2392624,0.0,0.00085516,0.00083506,0.00083592,0.00087534,0.0008762,0.00102926,0.00103011,0.00103762,0.00103921,0.001351,0.0013864,0.00139601,0.00139941,0.0013953,0.00139411,0.00154652,0.00161233,0.00173927,0.00179416,0.00195513,0.00206273,0.00233256,0.00260238,0.00260683,0.00261128,0.00269839,0.00282864,0.00308598,0.00347156,0.00344402,0.00352489,0.00346188,0.00331372,0.00339985,0.00374177,0.00380389,0.0040498,0.00402086,0.00375351,0.00375437,0.00353199,0.00353285,0.00426407,0.00426492,0.00455366,0.0045865,0.00436676,0.00432107,0.00370214,0.00354805
