Observation,Slice#,Num Data,Date,Min Long,Max Long,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW,EW Std,Normal EW,Normal EW Std,EWI,EWI Std,Normal EWI,Normal EWI Std,EWC,EWC Std,Normal EWC,Normal EWC Std,EWO,EWO Std,Normal EWO,Normal EWO Std,Normal EW3Z,Normal EW3Z Std,Normal EW3ZPN,Normal EW3ZPN Std
ISS_246RF_FMOVIE002_PRIME,0,18000,2016-10-27T16:29:48,0.0,359.98,9.805,13.079,11.227,109.384,116.716,113.037,63.726,69.794,66.743,63.444,100.0,2.43593,0.78571,0.95468,0.29672,0.84637,0.22412,0.33046,0.07773,1.15879,0.62038,0.45601,0.24476,0.43077,0.19697,0.16821,0.0743,1.00197,0.3207,0.56051,0.17879
ISS_253RF_FMOVIE001_PRIME_2,0,18000,2016-12-17T00:10:04,0.0,359.98,5.336,6.93,6.165,110.225,120.74,115.949,53.719,64.036,59.362,63.368,100.0,2.12811,0.52197,1.07521,0.24234,0.55785,0.08612,0.28107,0.02796,1.04896,0.43078,0.53073,0.21305,0.5213,0.17948,0.26341,0.08618,1.12349,0.26041,0.59181,0.13958
ISS_256RF_FMOVIE001_PRIME_1,0,9478,2017-01-07T17:49:47,0.0,359.98,5.535,6.338,5.94,112.466,118.047,115.412,55.42,60.88,58.302,63.343,52.65555555555556,2.09584,0.5559,1.09737,0.27719,0.55045,0.07697,0.28777,0.03222,1.02427,0.48393,0.5357,0.24664,0.52112,0.14616,0.27389,0.07649,1.1453,0.29863,0.61042,0.15627
ISS_256RF_FMOVIE001_PRIME_2,0,9438,2017-01-08T01:40:11,0.0,359.98,6.013,6.958,6.489,97.674,105.12,101.58,53.835,58.786,56.382,63.344,52.43333333333333,1.51724,0.43162,0.83788,0.23087,0.48101,0.13775,0.26637,0.07885,0.83918,0.3929,0.4618,0.20941,0.19705,0.0584,0.10971,0.03439,0.87823,0.248,0.59573,0.16585
ISS_260RF_FMOVIE001_PRIME,0,18000,2017-02-05T04:25:31,0.0,359.98,5.254,6.464,5.899,112.162,122.016,117.473,54.493,64.089,59.688,63.314,100.0,2.12484,0.6296,1.06111,0.28636,0.56212,0.11524,0.2793,0.03864,1.03191,0.51292,0.51519,0.2453,0.53081,0.17404,0.26662,0.08632,1.10823,0.30823,0.56327,0.15299
ISS_265RF_FMOVIE001_PRIME,0,5382,2017-03-12T00:02:03,20.1,346.3,7.939,9.976,8.361,131.809,134.446,133.115,72.478,74.887,73.662,63.29,29.9,5.59625,0.94732,1.57154,0.25833,1.54561,0.23754,0.4322,0.04971,2.48954,0.86916,0.698,0.23821,1.5611,0.34114,0.44134,0.10901,1.65988,0.28661,0.54166,0.0948
ISS_272RF_FMOVIE001_PRIME,0,9745,2017-05-01T01:44:27,0.0,359.98,5.922,7.393,6.267,133.536,136.659,135.126,72.452,75.533,74.008,63.27,54.13888888888889,6.39653,1.00263,1.76285,0.29507,1.79015,0.17802,0.491,0.02895,2.94803,1.01241,0.81503,0.28984,1.65836,0.25264,0.45682,0.07256,1.8669,0.33001,0.56801,0.1079
ISS_274RF_FMOVIE001_PRIME,0,6321,2017-05-13T13:46:35,0.0,359.98,6.742,8.874,6.94,138.359,140.083,139.216,76.472,78.155,77.294,63.268,35.11666666666667,9.36772,1.30205,2.0593,0.28937,2.62151,0.15036,0.57554,0.01755,4.14929,1.23248,0.9128,0.27439,2.59691,0.28907,0.57096,0.06535,2.19519,0.32879,0.56988,0.08783
ISS_274RF_FMOVIE002_PRIME,0,14025,2017-05-14T00:07:23,50.36,330.84,5.836,9.265,7.051,124.301,130.237,127.492,69.671,74.293,72.151,63.27,77.91666666666667,4.09443,1.1766,1.23742,0.30614,1.23191,0.28275,0.37474,0.0777,2.27379,0.85296,0.68574,0.23158,0.58872,0.20808,0.17694,0.05455,1.32028,0.33473,0.51364,0.1187
ISS_276RI_HIRESAFRG001_PRIME,0,3559,2017-05-28T01:29:31,0.0,359.98,3.07,4.376,3.689,106.069,120.462,113.804,55.717,59.727,57.891,63.269,19.772222222222222,1.95117,0.69622,1.04191,0.38552,0.54938,0.07754,0.29245,0.04505,1.02901,0.49852,0.54872,0.27033,0.37279,0.19535,0.20074,0.10912,1.0905,0.40827,0.57886,0.16879
ISS_289RF_FMOVIE001_PRIME,0,18000,2017-08-18T21:23:07,0.0,359.98,5.322,7.139,6.078,131.324,136.96,134.344,68.289,74.131,71.405,63.298,100.0,5.33187,1.84924,1.66886,0.48216,1.53124,0.33582,0.48352,0.09383,2.58433,1.28773,0.80661,0.35818,1.21631,0.50163,0.37873,0.13334,1.76433,0.52604,0.54754,0.14968
ISS_292RF_FMOVIE001_PRIME,0,18000,2017-09-06T11:47:07,0.0,359.98,7.204,9.071,7.885,138.143,142.227,140.253,75.016,78.932,77.023,63.312,100.0,9.24243,2.2014,2.05317,0.44465,2.8745,0.5452,0.63991,0.10787,4.77675,1.64886,1.05974,0.35097,1.59119,0.40544,0.35352,0.08013,2.21011,0.49565,0.54857,0.12066
