Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Radial Res,Mean Angular Res,Mean Phase,Mean Emission,Incidence,Normal EW Mean,Normal EW Std,Normal EW139650 Mean,Normal EW139655 Mean,Normal EW139660 Mean,Normal EW139665 Mean,Normal EW139670 Mean,Normal EW139675 Mean,Normal EW139680 Mean,Normal EW139685 Mean,Normal EW139690 Mean,Normal EW139695 Mean,Normal EW139700 Mean,Normal EW139705 Mean,Normal EW139710 Mean,Normal EW139715 Mean,Normal EW139720 Mean,Normal EW139725 Mean,Normal EW139730 Mean,Normal EW139735 Mean,Normal EW139740 Mean,Normal EW139745 Mean,Normal EW139750 Mean,Normal EW139755 Mean,Normal EW139760 Mean,Normal EW139765 Mean,Normal EW139770 Mean,Normal EW139775 Mean,Normal EW139780 Mean,Normal EW139785 Mean,Normal EW139790 Mean,Normal EW139795 Mean,Normal EW139800 Mean,Normal EW139805 Mean,Normal EW139810 Mean,Normal EW139815 Mean,Normal EW139820 Mean,Normal EW139825 Mean,Normal EW139830 Mean,Normal EW139835 Mean,Normal EW139840 Mean,Normal EW139845 Mean,Normal EW139850 Mean,Normal EW139855 Mean,Normal EW139860 Mean,Normal EW139865 Mean,Normal EW139870 Mean,Normal EW139875 Mean,Normal EW139880 Mean,Normal EW139885 Mean,Normal EW139890 Mean,Normal EW139895 Mean,Normal EW139900 Mean,Normal EW139905 Mean,Normal EW139910 Mean,Normal EW139915 Mean,Normal EW139920 Mean,Normal EW139925 Mean,Normal EW139930 Mean,Normal EW139935 Mean,Normal EW139940 Mean,Normal EW139945 Mean,Normal EW139950 Mean,Normal EW139955 Mean,Normal EW139960 Mean,Normal EW139965 Mean,Normal EW139970 Mean,Normal EW139975 Mean,Normal EW139980 Mean,Normal EW139985 Mean,Normal EW139990 Mean,Normal EW139995 Mean,Normal EW140000 Mean,Normal EW140005 Mean,Normal EW140010 Mean,Normal EW140015 Mean,Normal EW140020 Mean,Normal EW140025 Mean,Normal EW140030 Mean,Normal EW140035 Mean,Normal EW140040 Mean,Normal EW140045 Mean,Normal EW140050 Mean,Normal EW140055 Mean,Normal EW140060 Mean,Normal EW140065 Mean,Normal EW140070 Mean,Normal EW140075 Mean,Normal EW140080 Mean,Normal EW140085 Mean,Normal EW140090 Mean,Normal EW140095 Mean,Normal EW140100 Mean,Normal EW140105 Mean,Normal EW140110 Mean,Normal EW140115 Mean,Normal EW140120 Mean,Normal EW140125 Mean,Normal EW140130 Mean
ISS_006RI_LPHRLFMOV001_PRIME,8123,1,2005-04-13T13:17:20,162.46,162.46,6.340145,0.0,33.338688,83.31097,67.9820476,0.46799455,0.0,3.587e-05,3.797e-05,4.088e-05,3.796e-05,3.598e-05,3.354e-05,3.171e-05,4.541e-05,3.867e-05,3.301e-05,3.339e-05,4.013e-05,4.943e-05,4.048e-05,4.004e-05,3.968e-05,3.591e-05,4.481e-05,4.675e-05,4.533e-05,4.575e-05,5.161e-05,4.336e-05,5.409e-05,5.531e-05,5.202e-05,5.179e-05,5.593e-05,8.027e-05,9.512e-05,0.00010154,9.743e-05,9.517e-05,9.795e-05,0.00010316,0.00010814,0.00010757,0.00010539,0.00010704,0.00010929,0.00011098,0.00011659,0.00014704,0.00015878,0.00016056,0.0001543,0.00015987,0.00016049,0.00017798,0.00020482,0.00020922,0.00020141,0.00024101,0.0002548,0.00025049,0.00026014,0.00027129,0.00026307,0.00027462,0.00031648,0.00031487,0.00031092,0.00033826,0.0003628,0.00035432,0.00036359,0.00035334,0.00036393,0.00040382,0.00051073,0.00057274,0.00062928,0.00066836,0.00071379,0.00075732,0.00074876,0.0007479,0.00075273,0.00078491,0.00100798,0.00103604,0.00106742,0.00107636,0.00105267,0.00099498,0.00090957,0.00088052,0.00088623,0.00088288,0.00089451,0.00097667,0.00100231,0.00099972,0.00102708,0.00099731,0.00092188,0.00093944
ISS_006RI_LPHRLFMOV001_PRIME,8124,1,2005-04-13T13:17:20,162.48,162.48,6.342178,0.0,33.338566,83.31065,67.9820476,0.47279041,0.0,4.455e-05,3.59e-05,3.465e-05,4.155e-05,4.584e-05,5.131e-05,5.764e-05,4.692e-05,4.683e-05,4.733e-05,4.733e-05,4.826e-05,5.678e-05,5.455e-05,5.2e-05,5.266e-05,6.239e-05,5.645e-05,5.681e-05,5.906e-05,5.904e-05,5.877e-05,6.041e-05,5.996e-05,6.094e-05,6.887e-05,6.18e-05,6.593e-05,8.029e-05,9.991e-05,0.00011142,0.00010768,0.00010822,0.00010782,0.00010518,0.00010363,0.000111,0.00011224,0.00011629,0.00012654,0.00011929,0.00010726,0.00013777,0.00017027,0.00016621,0.00016365,0.00017003,0.00016931,0.00017808,0.00022005,0.00021624,0.00021259,0.0002294,0.00025844,0.00027452,0.00026803,0.00026642,0.00026571,0.00027141,0.00032572,0.00032364,0.00031956,0.00033224,0.00036701,0.00038831,0.00037347,0.00037006,0.00036835,0.00036032,0.00054858,0.0005805,0.00061656,0.00066237,0.00071159,0.00075812,0.00077721,0.00077886,0.00076665,0.00075738,0.00095377,0.0010387,0.0010639,0.00106234,0.00102269,0.00095353,0.00090907,0.0008861,0.00089156,0.00094227,0.00095604,0.00096934,0.00096443,0.00091457,0.00088013,0.00093455,0.0009568,0.00102324
ISS_006RI_LPHRLFMOV001_PRIME,8125,1,2005-04-13T13:13:36,162.5,162.5,6.3440533,0.0,33.39032,83.335434,67.9820476,0.47131599,0.0,4.427e-05,5.031e-05,5.776e-05,5.34e-05,5.696e-05,5.113e-05,4.904e-05,6.497e-05,5.88e-05,5.136e-05,5.239e-05,5.832e-05,5.713e-05,5.804e-05,6.198e-05,6.273e-05,5.928e-05,5.081e-05,6.075e-05,6.484e-05,6.279e-05,6.885e-05,6.753e-05,6.987e-05,6.861e-05,6.639e-05,6.601e-05,7.573e-05,7.595e-05,9.123e-05,0.00011375,0.00010546,0.00011487,0.00012065,0.00012171,0.00011749,0.00012666,0.00011083,0.00011748,0.00012664,0.00012088,0.00016766,0.00016718,0.00017114,0.0001754,0.00016777,0.00021248,0.00021666,0.0002176,0.00022398,0.00028041,0.00026949,0.00026945,0.00027094,0.00026843,0.00026447,0.00030132,0.00031815,0.00032135,0.00032944,0.00037122,0.00038107,0.00038384,0.00036466,0.00038277,0.00037937,0.00040573,0.00043915,0.00047559,0.0005252,0.00061387,0.00069231,0.00076166,0.000814,0.00086869,0.0008313,0.00084973,0.0009154,0.00101682,0.00105486,0.00104565,0.00103007,0.00101438,0.00096052,0.00092122,0.00086595,0.00084981,0.00088269,0.00093974,0.00094177,0.00094709,0.00094838,0.00096335,0.00096711,0.00097124,0.00103764,0.00121424
ISS_006RI_LPHRLFMOV001_PRIME,8126,1,2005-04-13T13:13:36,162.52,162.52,6.342161,0.0,33.39015,83.33512,67.9820476,0.4708642,0.0,4.922e-05,5.523e-05,5.395e-05,3.98e-05,5.467e-05,5.491e-05,5.781e-05,5.223e-05,5.402e-05,6.787e-05,6.925e-05,6.229e-05,6.035e-05,6.502e-05,6.357e-05,6.224e-05,6.342e-05,7.473e-05,7.135e-05,6.599e-05,6.206e-05,6.4e-05,8.299e-05,7.501e-05,6.88e-05,6.639e-05,7.381e-05,6.063e-05,6.329e-05,8.47e-05,0.0001129,0.00011279,0.00011659,0.00012177,0.00011416,0.00010661,0.00011275,0.00011945,0.00011744,0.00011483,0.00011914,0.00015527,0.00015982,0.00016243,0.00016643,0.00017057,0.00020543,0.00021498,0.00021594,0.00021593,0.00027557,0.00026798,0.00026697,0.00027086,0.0002782,0.00027451,0.00030873,0.00032457,0.00032436,0.00031681,0.00036563,0.00038793,0.0003849,0.00038502,0.00037444,0.00041265,0.00046015,0.00050103,0.00053725,0.00059276,0.00068438,0.00070653,0.00071941,0.00077394,0.00076809,0.00080711,0.00085078,0.0008927,0.00100556,0.00106218,0.00107475,0.00105924,0.00100549,0.00093585,0.00090844,0.00086373,0.00084954,0.0009051,0.00096279,0.00096171,0.00095338,0.00094812,0.00095773,0.00096708,0.00095925,0.00102659,0.00121648
ISS_006RI_LPHRLFMOV001_PRIME,8127,1,2005-04-13T13:13:36,162.54,162.54,6.3403225,0.0,33.389973,83.334816,67.9820476,0.46708978,0.0,4.64e-05,4.855e-05,5.312e-05,4.892e-05,5.224e-05,5.57e-05,5.649e-05,4.476e-05,5.721e-05,5.572e-05,5.5e-05,5.775e-05,6.294e-05,6.51e-05,5.89e-05,5.79e-05,6.591e-05,6.401e-05,6.819e-05,6.465e-05,6.059e-05,6.361e-05,6.655e-05,6.757e-05,6.567e-05,6.391e-05,7.126e-05,6.852e-05,7.518e-05,8.808e-05,0.00010822,0.00011652,0.00010973,0.00010731,0.00010612,0.0001078,0.0001172,0.00012017,0.00012269,0.00012236,0.00011554,0.0001655,0.00017195,0.0001761,0.00017848,0.00014944,0.00020393,0.00021784,0.00021511,0.00020815,0.00026944,0.00026838,0.00027198,0.00027406,0.0002682,0.00027701,0.00030537,0.00031839,0.00032159,0.00032956,0.00037881,0.00037777,0.0003769,0.0003838,0.00037591,0.00042169,0.00045242,0.00048528,0.00051573,0.00061219,0.00067177,0.00070826,0.00072413,0.00074318,0.00077455,0.00082362,0.00085396,0.00088357,0.00100511,0.00108421,0.00108616,0.00105928,0.00102303,0.00096336,0.00092033,0.00086575,0.00083913,0.00090795,0.00096012,0.0009478,0.00094354,0.0009473,0.00095659,0.00096871,0.00096098,0.00106379,0.0013072
ISS_006RI_LPHRLFMOV001_PRIME,8128,1,2005-04-13T13:13:36,162.56,162.56,6.3385396,0.0,33.389797,83.3345,67.9820476,0.46825431,0.0,5.155e-05,5.57e-05,6.398e-05,6.601e-05,5.571e-05,5.259e-05,5.276e-05,4.601e-05,5.729e-05,5.284e-05,5.521e-05,6.012e-05,5.924e-05,5.79e-05,6.234e-05,6.799e-05,7.039e-05,6.343e-05,5.542e-05,5.846e-05,6.55e-05,6.72e-05,6.912e-05,6.522e-05,7.012e-05,7.994e-05,5.719e-05,6.954e-05,7.686e-05,9.247e-05,0.0001197,0.00010952,0.00011638,0.00011647,0.00011839,0.00013257,0.00011979,0.00012349,0.00012003,0.00011221,0.0001115,0.0001702,0.00017377,0.00017404,0.00017872,0.00018858,0.0002099,0.00021507,0.00021534,0.00021667,0.00027072,0.00027043,0.00026901,0.00027136,0.00028312,0.00027995,0.00031532,0.00032932,0.00032877,0.00034195,0.00037862,0.00037938,0.00037647,0.0003749,0.00038102,0.00042278,0.00046388,0.00050996,0.00052514,0.0005888,0.00067107,0.00070646,0.00071774,0.00076232,0.00077143,0.00079989,0.00085581,0.00092225,0.00101031,0.00108656,0.00106867,0.00104339,0.00100128,0.00095534,0.00090418,0.00085244,0.0008389,0.00090338,0.00092509,0.00094826,0.00096365,0.0009662,0.00090173,0.00096524,0.00097551,0.00105473,0.00130511
ISS_006RI_LPHRLFMOV001_PRIME,8129,1,2005-04-13T13:13:36,162.58,162.58,6.3368115,0.0,33.389626,83.3342,67.9820476,0.4696905,0.0,4.581e-05,4.704e-05,4.695e-05,4.398e-05,4.73e-05,5.335e-05,6.042e-05,6.374e-05,5.083e-05,4.97e-05,5.548e-05,6.739e-05,5.428e-05,6.103e-05,6.129e-05,5.821e-05,5.158e-05,6.193e-05,7.178e-05,6.83e-05,5.783e-05,6.251e-05,6.927e-05,6.343e-05,6.127e-05,6.464e-05,7.128e-05,6.927e-05,7.064e-05,8.492e-05,0.00011423,0.00011738,0.00011939,0.0001208,0.00011798,0.00010391,0.00011709,0.00012109,0.00011959,0.00012221,0.0001267,0.00017401,0.00017449,0.0001736,0.0001793,0.0001829,0.00020832,0.00022235,0.00022691,0.00021446,0.00026878,0.00026756,0.00026655,0.00027409,0.00026238,0.00027059,0.0002992,0.00032062,0.00032568,0.00032933,0.0003648,0.00037804,0.00038285,0.00038714,0.00036851,0.00040398,0.00046134,0.00050499,0.00053206,0.00058736,0.00067866,0.00070619,0.00070163,0.00078195,0.00076813,0.00079697,0.00083181,0.00087976,0.00100529,0.00104201,0.0010552,0.00104543,0.00101362,0.00094263,0.00091298,0.00087538,0.00085147,0.00090549,0.00096614,0.00094819,0.00093407,0.00093436,0.00090338,0.00094465,0.00096965,0.00106006,0.00129843
ISS_006RI_LPHRLFMOV001_PRIME,8130,1,2005-04-13T13:13:36,162.6,162.6,6.3351455,0.0,33.389454,83.333885,67.9820476,0.46801909,0.0,4.338e-05,5.183e-05,4.507e-05,5.28e-05,4.947e-05,4.647e-05,4.635e-05,4.594e-05,6.053e-05,5.735e-05,5.543e-05,6.24e-05,5.804e-05,5.398e-05,5.211e-05,5.375e-05,6.026e-05,5.739e-05,5.805e-05,6.395e-05,7.109e-05,6.152e-05,5.443e-05,5.899e-05,6.291e-05,6.49e-05,6.916e-05,6.924e-05,7.39e-05,8.398e-05,0.00010572,0.00011222,0.0001111,0.00010885,0.00011116,0.00013139,0.00011373,0.00011543,0.00011923,0.00012199,0.00012006,0.00016181,0.00017178,0.00017124,0.00017121,0.00015876,0.00018742,0.000202,0.00020572,0.00021084,0.00025135,0.00025756,0.0002664,0.00027688,0.0002617,0.00026675,0.00029823,0.00031854,0.00031777,0.00031708,0.00037414,0.00038204,0.00037071,0.00035949,0.00039075,0.00041932,0.00045601,0.00050044,0.00052934,0.00059476,0.00066657,0.00070206,0.00070004,0.00077177,0.00076251,0.00079811,0.00084593,0.00089842,0.00102044,0.00107416,0.00107703,0.00105585,0.0010134,0.0009685,0.00090477,0.00086411,0.00084534,0.00088575,0.00095316,0.00096681,0.00097,0.00096216,0.00091111,0.00090337,0.00095674,0.0010978,0.00129822
ISS_006RI_LPHRLFMOV001_PRIME,8131,1,2005-04-13T13:13:36,162.62,162.62,6.333531,0.0,33.389282,83.33359,67.9820476,0.46938932,0.0,1.37e-06,2.74e-06,6.76e-06,-3.46e-06,4.7e-07,4.99e-06,5.31e-06,4.47e-06,3.76e-06,3.141e-05,5.898e-05,5.798e-05,6.081e-05,5.875e-05,5.765e-05,5.812e-05,6.795e-05,6.119e-05,6.071e-05,6.33e-05,6.679e-05,6.381e-05,6.668e-05,7.064e-05,7.49e-05,7.762e-05,7.183e-05,7.41e-05,7.21e-05,7.583e-05,0.00010404,0.00010812,0.00011417,0.00011859,0.0001201,0.00010669,0.00011471,0.00011327,0.0001193,0.00013535,0.00012101,0.00016241,0.00017321,0.00017737,0.00017585,0.00018093,0.00019673,0.00021532,0.00023004,0.00021842,0.00027074,0.0002758,0.00027001,0.00026243,0.0002637,0.00026868,0.00029519,0.00031638,0.00032131,0.00032718,0.00034932,0.00037382,0.00038818,0.00038495,0.00038068,0.00040769,0.00044059,0.0004772,0.00052176,0.00059711,0.00065905,0.00070353,0.0007131,0.00077832,0.00076402,0.00079283,0.00084258,0.00088342,0.00099675,0.00104278,0.00105833,0.00104674,0.00102581,0.00097177,0.00091657,0.00086377,0.00083776,0.00087636,0.00095732,0.00094774,0.00093958,0.0009668,0.00089549,0.00090723,0.0009735,0.00108745,0.00128991
ISS_006RI_LPHRLFMOV001_PRIME,8132,1,2005-04-13T13:13:36,162.64,162.64,6.3319716,0.0,33.389107,83.33325,67.9820476,0.46835234,0.0,-3.7e-07,-1.14e-06,3.97e-06,2.5e-06,2.65e-06,5.37e-06,1.086e-05,9.56e-06,9.71e-06,3.566e-05,5.971e-05,5.18e-05,5.633e-05,5.796e-05,6.007e-05,6.233e-05,6.115e-05,6.025e-05,6.282e-05,6.312e-05,5.932e-05,7.834e-05,7.323e-05,6.993e-05,6.725e-05,6.464e-05,7.744e-05,7.584e-05,7.309e-05,8.147e-05,0.00010905,0.00012158,0.00012087,0.00012051,0.0001214,0.00011343,0.00011734,0.00011739,0.00011456,0.00011044,0.00012859,0.00015647,0.00017281,0.00017058,0.00018322,0.00017556,0.00021392,0.00022854,0.00022447,0.00021752,0.00026026,0.000267,0.0002695,0.00027296,0.0002802,0.00026905,0.00029015,0.00032151,0.00032794,0.00032316,0.00036202,0.00037471,0.00037197,0.00038514,0.0003727,0.00041056,0.00045686,0.00048939,0.00050846,0.00056725,0.00065403,0.00069716,0.00068554,0.00076244,0.00077092,0.00080139,0.00084266,0.0008998,0.00102601,0.00106779,0.00108751,0.00108843,0.00099141,0.00094729,0.00090723,0.0008686,0.00084003,0.00090803,0.00094071,0.0009613,0.00097094,0.00096478,0.00092249,0.00091599,0.00095679,0.00107246,0.00127397
ISS_006RI_LPHRLFMOV001_PRIME,8133,1,2005-04-13T13:13:36,162.66,162.66,6.330469,0.0,33.38894,83.33296,67.9820476,0.46755918,0.0,-1.04e-06,-3.2e-06,-7.71e-06,-6.5e-07,2.17e-06,3.47e-06,4.47e-06,4.52e-06,4.55e-06,2.439e-05,5.519e-05,6.498e-05,5.784e-05,6.066e-05,6.276e-05,6.186e-05,5.863e-05,6.372e-05,7.19e-05,7.615e-05,7.031e-05,6.361e-05,6.8e-05,6.594e-05,6.371e-05,7.001e-05,7.21e-05,6.89e-05,6.959e-05,7.769e-05,0.00011405,0.00011958,0.00011917,0.00011667,0.0001126,0.00012305,0.0001102,0.00011612,0.000125,0.00012393,0.00012238,0.00016118,0.00017296,0.00016906,0.00017643,0.00017828,0.00020321,0.00021501,0.00020697,0.00021847,0.00025801,0.00026645,0.00026494,0.0002651,0.00025707,0.00027306,0.00030259,0.00032586,0.00032646,0.00032333,0.00036461,0.0003781,0.00037289,0.00037841,0.00037968,0.0004084,0.00044408,0.00048293,0.00054542,0.00058339,0.00065254,0.00070681,0.00068526,0.0007554,0.00076069,0.00077597,0.00081081,0.00087443,0.00097308,0.00104541,0.00108573,0.00107643,0.00099872,0.00095386,0.00092518,0.00088921,0.00083232,0.00094174,0.00096094,0.00092826,0.0009065,0.00094375,0.00086367,0.00076736,0.00085351,0.00108436,0.00149369
ISS_006RI_LPHRLFMOV001_PRIME,8134,1,2005-04-13T13:13:36,162.68,162.68,6.329023,0.0,33.388767,83.33265,67.9820476,0.46948889,0.0,-3.62e-06,-6.12e-06,-6.38e-06,-3.59e-06,3.13e-06,1.04e-05,6.7e-06,5.07e-06,1.035e-05,3.214e-05,5.969e-05,6.083e-05,6.025e-05,6.237e-05,6.013e-05,5.127e-05,5.989e-05,6.734e-05,6.697e-05,6.167e-05,6.08e-05,6.917e-05,7.329e-05,7.144e-05,6.726e-05,7.344e-05,8.116e-05,7.758e-05,7.244e-05,7.234e-05,0.00011756,0.00011879,0.00011763,0.00012026,0.00011291,0.00012757,0.00012677,0.00012429,0.00012207,0.00012635,0.00012721,0.00015736,0.00017533,0.00017199,0.00016794,0.0001782,0.00019988,0.00022225,0.00022937,0.00022302,0.00025821,0.00026663,0.00026588,0.00026441,0.00021355,0.00025821,0.0002957,0.00032266,0.00031733,0.00032437,0.00035654,0.00037829,0.00037939,0.00037494,0.00037351,0.00039866,0.00043913,0.00047438,0.00052766,0.00056715,0.00064693,0.00070706,0.00069555,0.00074971,0.00076266,0.00079772,0.00085683,0.00097027,0.00105219,0.00110627,0.00110878,0.00106222,0.00103066,0.00092246,0.00089775,0.0009029,0.0009141,0.00096529,0.00096417,0.00094613,0.00092104,0.00097581,0.00085825,0.00079025,0.00086034,0.00106748,0.00148911
ISS_006RI_LPHRLFMOV001_PRIME,8135,1,2005-04-13T13:13:36,162.7,162.7,6.3276267,0.0,33.3886,83.33234,67.9820476,0.46499558,0.0,5.34e-06,-3.64e-06,-5.6e-06,-3.6e-06,8.4e-07,3.98e-06,8.47e-06,1.018e-05,7.4e-06,2.303e-05,6.437e-05,5.305e-05,5.922e-05,6.613e-05,6.932e-05,6.067e-05,7.136e-05,7.202e-05,6.821e-05,5.757e-05,5.823e-05,6.716e-05,6.677e-05,6.948e-05,7.735e-05,7.256e-05,7.137e-05,7.437e-05,7.827e-05,8.002e-05,0.00011328,0.00011233,0.00011771,0.00012017,0.00012459,0.00012353,0.0001206,0.00011926,0.0001187,0.00011577,0.00011961,0.00014986,0.00016793,0.00016373,0.00018388,0.00017361,0.00019522,0.00021723,0.00022348,0.00021763,0.00025127,0.00027129,0.00027823,0.00027269,0.00026064,0.00027409,0.00029604,0.0003165,0.00033557,0.00032679,0.00035636,0.00037948,0.00038583,0.00037698,0.00038575,0.0004114,0.00044604,0.00049081,0.00053185,0.00056992,0.00060932,0.00065981,0.00077655,0.00081092,0.00078602,0.0007901,0.0008219,0.00095846,0.00104648,0.00110077,0.00111168,0.00106213,0.00102101,0.00092732,0.00089379,0.00090021,0.00089883,0.00093551,0.00095907,0.00094613,0.00090825,0.00095674,0.00086699,0.00079273,0.00084205,0.00103761,0.00157937
ISS_006RI_LPHRLFMOV001_PRIME,8136,1,2005-04-13T13:13:36,162.72,162.72,6.3263,0.0,33.38843,83.33203,67.9820476,0.46222709,0.0,-1.147e-05,-3.72e-06,8.95e-06,8.89e-06,6.3e-06,2.99e-06,7.89e-06,3.16e-06,4.83e-06,1.711e-05,5.468e-05,6.177e-05,6.314e-05,6.422e-05,6.53e-05,6.694e-05,5.637e-05,5.894e-05,5.941e-05,5.668e-05,5.933e-05,6.725e-05,6.806e-05,6.68e-05,6.479e-05,6.617e-05,7.191e-05,7.13e-05,6.972e-05,7.163e-05,0.00011139,0.00012173,0.00012129,0.0001175,0.00012121,0.00010774,0.00010641,0.00011087,0.00012263,0.00012819,0.00011462,0.00014646,0.00018145,0.00018121,0.00016958,0.00017249,0.00019114,0.00021149,0.00022273,0.00021641,0.00024796,0.00026923,0.00026934,0.00026881,0.00027047,0.00026786,0.00028562,0.00033164,0.00034029,0.00032554,0.000344,0.00036995,0.00038515,0.00037168,0.0003788,0.00039511,0.00043025,0.00049459,0.00052873,0.00056426,0.0006059,0.00065024,0.00077079,0.0008184,0.00078915,0.00076537,0.00080623,0.00095997,0.00103431,0.00110113,0.00112455,0.00107418,0.00101033,0.00092181,0.00089276,0.00089969,0.00088337,0.00094258,0.00095821,0.000945,0.00090567,0.00094101,0.00084771,0.00081731,0.00088403,0.00107727,0.0016426
ISS_006RI_LPHRLFMOV001_PRIME,8137,1,2005-04-13T13:13:36,162.74,162.74,6.3250246,0.0,33.388264,83.33172,67.9820476,0.47015979,0.0,3.43e-06,-3.53e-06,7e-08,4.5e-06,6.9e-06,4.56e-06,8.08e-06,9.11e-06,1.204e-05,1.466e-05,5.4e-05,6.021e-05,5.94e-05,5.751e-05,5.653e-05,5.764e-05,5.026e-05,5.196e-05,5.753e-05,6.488e-05,6.14e-05,6.662e-05,6.9e-05,7.566e-05,7.37e-05,6.402e-05,6.284e-05,6.387e-05,6.671e-05,6.92e-05,0.00011405,0.00010837,0.00010298,0.00010779,0.00011531,0.0001087,0.00011963,0.00011795,0.00012165,0.00011931,0.00012415,0.00014843,0.00017012,0.00016752,0.00018132,0.00017696,0.00019256,0.00021977,0.00022008,0.00021643,0.00024709,0.00026817,0.00026945,0.00027366,0.00027639,0.00027962,0.00028762,0.00030945,0.00031545,0.00031904,0.00034991,0.00039089,0.00037917,0.00037147,0.00037359,0.00039304,0.00043454,0.00047727,0.00052312,0.00057819,0.00062612,0.00066998,0.00074214,0.00080482,0.00080071,0.00078935,0.00082299,0.00096206,0.00103504,0.00110447,0.00114781,0.00110626,0.00101671,0.0009446,0.00090772,0.00091713,0.00090651,0.00094311,0.00095511,0.00093814,0.00089223,0.00090547,0.000855,0.00081527,0.0009022,0.00116036,0.00171624
ISS_006RI_LPHRLFMOV001_PRIME,8138,1,2005-04-13T13:13:36,162.76,162.76,6.323808,0.0,33.3881,83.331406,67.9820476,0.47388594,0.0,3.89e-06,-6.3e-07,3.94e-06,1.144e-05,1.406e-05,1.88e-06,5.31e-06,1.619e-05,1.492e-05,1.408e-05,7.632e-05,6.804e-05,5.996e-05,5.806e-05,6.285e-05,6.8e-05,6.516e-05,6.416e-05,6.498e-05,6.941e-05,7.156e-05,6.574e-05,6.894e-05,7.085e-05,6.961e-05,7.453e-05,7.904e-05,8.014e-05,7.816e-05,7.921e-05,0.0001123,0.00011637,0.0001117,0.00010722,0.00012041,0.00013032,0.00012607,0.00011825,0.00012802,0.00011768,0.00011206,0.00013305,0.00016758,0.0001694,0.00017339,0.00017839,0.00019211,0.00021692,0.00021648,0.00021341,0.00024085,0.00027,0.0002772,0.00026692,0.00026668,0.00026867,0.00028237,0.00032824,0.00033293,0.0003277,0.00034112,0.00036817,0.00037673,0.00038316,0.00037572,0.00038811,0.00042727,0.0004852,0.00052822,0.00055953,0.00059363,0.00064781,0.00076011,0.00077261,0.00076835,0.00076724,0.00082085,0.00099464,0.00104981,0.00110553,0.00108883,0.0010552,0.00103233,0.00096102,0.00089247,0.00088589,0.00090751,0.00094312,0.00095509,0.00094428,0.00091367,0.00088752,0.0008141,0.00080584,0.00089357,0.00115608,0.00174543
ISS_006RI_LPHRLFMOV001_PRIME,8139,1,2005-04-13T13:13:36,162.78,162.78,6.322642,0.0,33.38793,83.3311,67.9820476,0.47778094,0.0,-1.6e-06,-1.12e-06,8.8e-07,3.57e-06,6.45e-06,7.55e-06,8.4e-06,6.64e-06,6.98e-06,1.07e-05,7.442e-05,6.388e-05,6.832e-05,6.973e-05,5.893e-05,7.08e-05,7.243e-05,7.024e-05,6.638e-05,6.865e-05,7.406e-05,6.987e-05,6.717e-05,6.858e-05,7.266e-05,7.103e-05,7.086e-05,7.02e-05,6.824e-05,8.087e-05,0.00010803,0.00011344,0.00011337,0.00011868,0.00012784,0.0001175,0.00011288,0.000115,0.00013101,0.00011951,0.00012904,0.00014687,0.00017231,0.00017876,0.00017404,0.00017867,0.00019678,0.00022584,0.00021618,0.00021764,0.00024483,0.00027323,0.00028009,0.00026703,0.00026838,0.00027384,0.0002841,0.00032621,0.00032617,0.00032908,0.00034489,0.00037709,0.00037772,0.00038171,0.00039144,0.00040607,0.00042966,0.00048295,0.00051779,0.00056381,0.00062644,0.00071032,0.00076447,0.00078411,0.00078549,0.00077928,0.00082564,0.00096404,0.00108887,0.00112383,0.00106493,0.00106464,0.00104645,0.00095928,0.00089002,0.0008839,0.00088165,0.00094767,0.00096828,0.0009506,0.00089692,0.00083508,0.00080102,0.00082355,0.00094238,0.00115871,0.00179567
ISS_006RI_LPHRLFMOV001_PRIME,8140,1,2005-04-13T13:13:36,162.8,162.8,6.3215375,0.0,33.38777,83.330795,67.9820476,0.48155367,0.0,2.1e-07,7.3e-06,-8.9e-07,-6.92e-06,-6.97e-06,2.5e-06,6.8e-06,5.45e-06,5.31e-06,1.443e-05,5.791e-05,5.916e-05,5.96e-05,5.909e-05,6.344e-05,5.659e-05,5.618e-05,5.433e-05,5.338e-05,7.116e-05,6.769e-05,6.92e-05,6.936e-05,6.59e-05,6.793e-05,6.652e-05,6.978e-05,7.236e-05,6.793e-05,6.814e-05,9.791e-05,0.00011552,0.00012274,0.00012197,0.0001246,0.0001224,0.00012107,0.00012151,0.00011899,0.00011498,0.00011707,0.00013566,0.00017905,0.00016656,0.00017025,0.00016892,0.00017632,0.00021696,0.00021831,0.00022115,0.00024339,0.00027368,0.00026198,0.00026032,0.00026357,0.00026539,0.00026538,0.00031817,0.00031945,0.00032234,0.00033728,0.00038675,0.00037166,0.0003703,0.00037468,0.00039311,0.00043739,0.000468,0.00050781,0.00054629,0.00058696,0.0007065,0.00069446,0.00069053,0.00071778,0.00078265,0.00089091,0.00101883,0.00109908,0.00113152,0.00106816,0.00108577,0.00104259,0.00095342,0.00087783,0.00089623,0.00088937,0.0009217,0.00094498,0.000943,0.00089997,0.00086987,0.00083699,0.00084883,0.00093597,0.00120972,0.0017193
