Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Radial Res,Mean Angular Res,Mean Phase,Mean Emission,Incidence,Normal EW Mean,Normal EW Std,Normal EW139800 Mean,Normal EW139805 Mean,Normal EW139810 Mean,Normal EW139815 Mean,Normal EW139820 Mean,Normal EW139825 Mean,Normal EW139830 Mean,Normal EW139835 Mean,Normal EW139840 Mean,Normal EW139845 Mean,Normal EW139850 Mean,Normal EW139855 Mean,Normal EW139860 Mean,Normal EW139865 Mean,Normal EW139870 Mean,Normal EW139875 Mean,Normal EW139880 Mean,Normal EW139885 Mean,Normal EW139890 Mean,Normal EW139895 Mean,Normal EW139900 Mean,Normal EW139905 Mean,Normal EW139910 Mean,Normal EW139915 Mean,Normal EW139920 Mean,Normal EW139925 Mean,Normal EW139930 Mean,Normal EW139935 Mean,Normal EW139940 Mean,Normal EW139945 Mean,Normal EW139950 Mean,Normal EW139955 Mean,Normal EW139960 Mean,Normal EW139965 Mean,Normal EW139970 Mean,Normal EW139975 Mean,Normal EW139980 Mean,Normal EW139985 Mean,Normal EW139990 Mean,Normal EW139995 Mean,Normal EW140000 Mean,Normal EW140005 Mean,Normal EW140010 Mean,Normal EW140015 Mean,Normal EW140020 Mean,Normal EW140025 Mean,Normal EW140030 Mean,Normal EW140035 Mean,Normal EW140040 Mean,Normal EW140045 Mean,Normal EW140050 Mean,Normal EW140055 Mean,Normal EW140060 Mean,Normal EW140065 Mean,Normal EW140070 Mean,Normal EW140075 Mean,Normal EW140080 Mean,Normal EW140085 Mean,Normal EW140090 Mean,Normal EW140095 Mean,Normal EW140100 Mean,Normal EW140105 Mean,Normal EW140110 Mean,Normal EW140115 Mean,Normal EW140120 Mean,Normal EW140125 Mean,Normal EW140130 Mean,Normal EW140135 Mean,Normal EW140140 Mean,Normal EW140145 Mean,Normal EW140150 Mean,Normal EW140155 Mean,Normal EW140160 Mean,Normal EW140165 Mean,Normal EW140170 Mean,Normal EW140175 Mean,Normal EW140180 Mean,Normal EW140185 Mean,Normal EW140190 Mean,Normal EW140195 Mean,Normal EW140200 Mean,Normal EW140205 Mean,Normal EW140210 Mean,Normal EW140215 Mean,Normal EW140220 Mean,Normal EW140225 Mean,Normal EW140230 Mean,Normal EW140235 Mean,Normal EW140240 Mean,Normal EW140245 Mean,Normal EW140250 Mean,Normal EW140255 Mean,Normal EW140260 Mean,Normal EW140265 Mean,Normal EW140270 Mean,Normal EW140275 Mean,Normal EW140280 Mean,Normal EW140285 Mean,Normal EW140290 Mean,Normal EW140295 Mean,Normal EW140300 Mean,Normal EW140305 Mean,Normal EW140310 Mean,Normal EW140315 Mean,Normal EW140320 Mean,Normal EW140325 Mean,Normal EW140330 Mean,Normal EW140335 Mean,Normal EW140340 Mean,Normal EW140345 Mean,Normal EW140350 Mean,Normal EW140355 Mean,Normal EW140360 Mean,Normal EW140365 Mean,Normal EW140370 Mean,Normal EW140375 Mean,Normal EW140380 Mean,Normal EW140385 Mean,Normal EW140390 Mean,Normal EW140395 Mean,Normal EW140400 Mean,Normal EW140405 Mean,Normal EW140410 Mean,Normal EW140415 Mean,Normal EW140420 Mean,Normal EW140425 Mean,Normal EW140430 Mean,Normal EW140435 Mean,Normal EW140440 Mean,Normal EW140445 Mean,Normal EW140450 Mean,Normal EW140455 Mean,Normal EW140460 Mean,Normal EW140465 Mean,Normal EW140470 Mean,Normal EW140475 Mean,Normal EW140480 Mean,Normal EW140485 Mean,Normal EW140490 Mean,Normal EW140495 Mean,Normal EW140500 Mean,Normal EW140505 Mean,Normal EW140510 Mean,Normal EW140515 Mean,Normal EW140520 Mean,Normal EW140525 Mean,Normal EW140530 Mean,Normal EW140535 Mean,Normal EW140540 Mean,Normal EW140545 Mean,Normal EW140550 Mean,Normal EW140555 Mean,Normal EW140560 Mean,Normal EW140565 Mean,Normal EW140570 Mean,Normal EW140575 Mean,Normal EW140580 Mean,Normal EW140585 Mean,Normal EW140590 Mean,Normal EW140595 Mean,Normal EW140600 Mean
ISS_093RF_FMOVIE003_PRIME,15010,1,2008-11-14T21:00:47,300.2,300.2,6.278057,0.0,44.240707,129.97546,85.84781998,0.59542686,0.0,0.00034531,0.00033658,0.00034261,0.0003517,0.00034854,0.00034836,0.00035563,0.00046739,0.00057899,0.00059039,0.00058508,0.00058523,0.00058804,0.00059156,0.00058947,0.00059001,0.00059618,0.00059681,0.00062729,0.00076151,0.00061105,0.00072143,0.00077428,0.00077133,0.00076697,0.00077069,0.00077824,0.00087268,0.00100905,0.00102422,0.00101849,0.0010143,0.00110765,0.00125169,0.00125427,0.00106125,0.0011425,0.0012913,0.00148329,0.00190097,0.00191049,0.00191757,0.00192719,0.00198457,0.00236631,0.0026344,0.00277381,0.00280552,0.00271085,0.0024052,0.00264443,0.00297778,0.00349175,0.00405297,0.00468902,0.00494818,0.00455177,0.00403127,0.00383031,0.00467613,0.00563805,0.00673881,0.00744188,0.00749969,0.00748391,0.00643723,0.00532805,0.00466243,0.00464193,0.00557805,0.00618629,0.00608508,0.00537292,0.0044285,0.00378706,0.00398432,0.00458786,0.00630483,0.01024244,0.020195,0.02944664,0.03738627,0.04061981,0.03584737,0.0245111,0.01833429,0.01327987,0.01041633,0.00862276,0.0081935,0.00748506,0.0066594,0.00567686,0.00492275,0.00419376,0.00355298,0.00300057,0.00239851,0.00216261,0.00178348,0.00170392,0.00163988,0.00146665,0.00170806,0.00167971,0.00156722,0.00146582,0.00147539,0.00149578,0.00132209,0.00117694,0.00114235,0.00129925,0.00146037,0.00148541,0.0014862,0.00152163,0.00170268,0.00172355,0.00187092,0.00181986,0.00175494,0.0019517,0.00171737,0.00188116,0.0018694,0.00172835,0.00172677,0.0019338,0.00182085,0.00173211,0.0016486,0.00149785,0.00132019,0.00113139,0.00106239,0.00104393,0.00083145,0.00104053,0.00106902,0.00107915,0.00108828,0.00107966,0.00108305,0.00108739,0.00108261,0.00104923,0.00084754,0.00084943,0.00084791,0.00084826,0.00085142,0.00084631,0.0008369,0.00074054,0.000676,0.00067215,0.0006783,0.0006685,0.00067446,0.00061032
ISS_093RF_FMOVIE003_PRIME,15011,1,2008-11-14T21:00:47,300.22,300.22,6.277881,0.0,44.242413,129.97716,85.84781998,0.59032124,0.0,0.00027977,0.0002227,0.0002566,0.00039866,0.00040328,0.00041026,0.00040553,0.00044668,0.00064179,0.00043231,0.00040967,0.00050071,0.00063789,0.00064239,0.00063597,0.00065303,0.00065476,0.00064728,0.00065304,0.00062571,0.00063787,0.00071861,0.0008079,0.00065714,0.00065259,0.00076229,0.00092819,0.00106688,0.00106598,0.00106847,0.00092582,0.0009014,0.00106721,0.00107123,0.00127069,0.00130179,0.00129334,0.00134434,0.00171925,0.00190505,0.00196368,0.00197111,0.00196942,0.00195545,0.00215439,0.00245556,0.00270814,0.002711,0.0027216,0.00246847,0.00270798,0.0031646,0.00352375,0.00411018,0.00457458,0.00472087,0.00444121,0.00353316,0.0038526,0.00465914,0.005714,0.00655274,0.00718883,0.00752173,0.00720421,0.00663977,0.00573707,0.00469662,0.00473778,0.00575089,0.00639657,0.00644233,0.00534498,0.00426596,0.00388711,0.00390456,0.00425725,0.00569776,0.01030564,0.0178532,0.02846456,0.03775206,0.04140513,0.03403403,0.02571148,0.01783054,0.01317832,0.01016809,0.00886691,0.00822296,0.00766499,0.00675236,0.00579622,0.00495041,0.00419073,0.00357736,0.00292224,0.00223284,0.00221774,0.00198957,0.00175983,0.00174757,0.00178938,0.001748,0.00161387,0.00144415,0.00133715,0.00151162,0.00137069,0.00134642,0.00135173,0.00132907,0.00136137,0.00135286,0.00142424,0.00155377,0.00177144,0.00175211,0.00176866,0.00175702,0.00174323,0.00176261,0.00197255,0.00181413,0.00176733,0.00176586,0.00179111,0.00175184,0.00174743,0.00176277,0.00173323,0.00152324,0.00153851,0.00142592,0.00126657,0.0011156,0.00087811,0.00088086,0.00102401,0.00111968,0.00112051,0.00112069,0.00091555,0.00087909,0.00087292,0.00090354,0.00111772,0.00094054,0.0007841,0.00076104,0.00086355,0.00070176,0.00070635,0.00071343,0.00076852,0.00088773,0.00072421,0.00071952,0.00071969,0.00071936,0.00071568
ISS_093RF_FMOVIE003_PRIME,15012,1,2008-11-14T21:00:47,300.24,300.24,6.2777042,0.0,44.244118,129.97887,85.84781998,0.57786566,0.0,0.00022336,0.00025571,0.00038606,0.00039892,0.00040134,0.0003958,0.00038867,0.00039627,0.00040186,0.00040381,0.00049826,0.00059286,0.00040832,0.00040422,0.00055163,0.00065101,0.00065217,0.00065055,0.00065255,0.00063825,0.00064138,0.00065992,0.00065267,0.00065509,0.00075665,0.00082536,0.00081003,0.0006475,0.00098565,0.00107434,0.00107268,0.00106162,0.00105634,0.001087,0.00122162,0.00130311,0.00129571,0.00132842,0.00181059,0.00193375,0.00187067,0.00171756,0.00171514,0.0019245,0.0021998,0.00250866,0.0027093,0.00278066,0.00275472,0.00258703,0.00253183,0.002937,0.00381924,0.00423602,0.00459141,0.0046854,0.00435394,0.00379454,0.00404151,0.00464999,0.00560843,0.00669581,0.00731711,0.0074095,0.00711798,0.00640469,0.00536111,0.00429577,0.00476173,0.00560717,0.00649282,0.00643109,0.00492232,0.00420274,0.00370247,0.0035642,0.00410481,0.00596404,0.00964396,0.01666344,0.02520999,0.03862494,0.03945288,0.03371027,0.02624965,0.01748741,0.01200746,0.00986801,0.0088559,0.00830494,0.00771044,0.00724959,0.00605796,0.00494974,0.00415656,0.0035662,0.00272998,0.00250211,0.00221448,0.00191673,0.0017604,0.00152171,0.00153205,0.00152325,0.00151182,0.00151192,0.00150389,0.00138799,0.00133387,0.00133063,0.0013351,0.00132253,0.00133847,0.00141887,0.0015018,0.00153892,0.00149761,0.00166698,0.00174535,0.00175834,0.00177578,0.00178107,0.0019255,0.00188513,0.00173736,0.00175878,0.00174374,0.00191797,0.00189681,0.00175368,0.00176904,0.00154113,0.00141392,0.00134447,0.00132067,0.00112565,0.00090015,0.00088897,0.0009907,0.00110479,0.00088189,0.00107936,0.00098034,0.0008766,0.00086564,0.00086906,0.00105087,0.00097761,0.00089594,0.00088935,0.00088444,0.00073515,0.00070433,0.00071444,0.00072302,0.00072105,0.00071747,0.00071347,0.00070721,0.00070006,0.00072266
ISS_093RF_FMOVIE003_PRIME,15013,1,2008-11-14T21:00:47,300.26,300.26,6.277529,0.0,44.245823,129.98059,85.84781998,0.57046935,0.0,0.00023018,0.00022854,0.0003761,0.00040714,0.00034047,0.00026516,0.00040193,0.00041027,0.00040838,0.00040656,0.00043126,0.00066197,0.00043297,0.00055447,0.00065132,0.00064901,0.00064212,0.00064499,0.00064834,0.0006459,0.00064136,0.0006594,0.00079835,0.00082934,0.00083407,0.00084895,0.00083221,0.00082533,0.00097498,0.00100593,0.00084305,0.00084747,0.00102991,0.00107631,0.00107965,0.00108581,0.00107914,0.00140583,0.00160575,0.00179635,0.00196535,0.00171348,0.00172475,0.00195679,0.00229079,0.00270988,0.00293117,0.00277772,0.0025618,0.00241608,0.00243353,0.00297757,0.00337641,0.00402012,0.00455255,0.00479082,0.00421227,0.00375408,0.0038721,0.00449787,0.00574704,0.00661097,0.00723966,0.00749039,0.0072582,0.00619525,0.00495114,0.00460756,0.00496738,0.00578436,0.0064302,0.00613242,0.00516171,0.0041441,0.00355119,0.00351285,0.00409602,0.00552963,0.00847126,0.01450973,0.02624548,0.03796441,0.03922879,0.03476743,0.02582596,0.01572752,0.01191938,0.0095736,0.00864576,0.00864875,0.00819521,0.00704403,0.0061024,0.00515884,0.00448303,0.00328137,0.00292125,0.00252831,0.00208316,0.00175148,0.00150869,0.00165803,0.00174362,0.00171788,0.00152818,0.00135419,0.00134385,0.00133891,0.00133857,0.00133889,0.00134731,0.00134115,0.00133543,0.00132978,0.00132589,0.00172622,0.00176101,0.00175714,0.00176031,0.00177168,0.00175429,0.00175257,0.00175476,0.00196982,0.00198832,0.00178772,0.00175996,0.00175307,0.00175258,0.00179056,0.00176884,0.0015088,0.0013465,0.00133646,0.00111752,0.0011247,0.00098187,0.0009519,0.00110602,0.00111181,0.00111728,0.00098121,0.00095373,0.00108168,0.00088743,0.00088658,0.00077979,0.00071705,0.00073639,0.00088768,0.00074922,0.00070826,0.00070616,0.00071623,0.00071541,0.00071627,0.00070874,0.00071002,0.00073128,0.00071732,0.00071517
ISS_093RF_FMOVIE003_PRIME,15014,1,2008-11-14T21:00:47,300.28,300.28,6.2773547,0.0,44.24752,129.9823,85.84781998,0.57420076,0.0,0.00022689,0.00038206,0.00039237,0.00031954,0.00023378,0.00040503,0.00040121,0.00054217,0.0005447,0.00040667,0.00040175,0.00039585,0.00053714,0.00063367,0.0006355,0.00062536,0.00063918,0.00064396,0.00064237,0.00063457,0.00061716,0.00063717,0.00074558,0.0008154,0.00081678,0.00081143,0.00099897,0.00105335,0.00106196,0.00106475,0.0010611,0.00106856,0.0010762,0.00114657,0.00129745,0.00106828,0.00125154,0.00139364,0.00153168,0.00169871,0.00194964,0.00178336,0.00185043,0.00207466,0.00241792,0.00274435,0.00289446,0.00283192,0.00264878,0.00242342,0.00273262,0.00310327,0.00349932,0.00404475,0.00471522,0.00470742,0.00408318,0.00380191,0.00396188,0.00473606,0.00614408,0.0069884,0.00733575,0.00716206,0.00710502,0.00611865,0.00520971,0.00470775,0.00487212,0.00593279,0.00700325,0.00625534,0.00530597,0.0043785,0.00383247,0.00386043,0.00418985,0.00531684,0.00823556,0.01535232,0.02623546,0.03604176,0.03950907,0.03657746,0.02280062,0.01593531,0.01221027,0.00971593,0.00858298,0.00844442,0.00801802,0.00717759,0.00613322,0.0054088,0.00414099,0.00336071,0.00274921,0.00241945,0.00220844,0.00197311,0.00179807,0.00161373,0.00150084,0.00148624,0.00149174,0.00151908,0.00152531,0.00147727,0.00131817,0.00132465,0.00145831,0.00143185,0.00134577,0.00150238,0.00152775,0.00169004,0.00175795,0.00175438,0.00174294,0.00174791,0.0017448,0.00183515,0.00188071,0.00173744,0.00193643,0.00196727,0.00189249,0.00177052,0.00175994,0.00173423,0.00172948,0.00161121,0.00133754,0.00133189,0.00114193,0.00110426,0.0010363,0.0008626,0.00086503,0.00105544,0.0011013,0.00102735,0.00085743,0.00109536,0.00091482,0.00087627,0.00087511,0.00085722,0.00087032,0.00074342,0.00078854,0.00086962,0.00087966,0.00069823,0.00068971,0.00069069,0.00069595,0.00069814,0.00070212,0.00070048,0.00070071
ISS_093RF_FMOVIE003_PRIME,15015,1,2008-11-14T21:00:47,300.3,300.3,6.2771807,0.0,44.249226,129.98401,85.84781998,0.56794715,0.0,0.00035921,0.00037865,0.00037584,0.0003697,0.00036813,0.00037461,0.00037332,0.00037246,0.00039734,0.00061115,0.00060959,0.00060545,0.00060296,0.00060348,0.00060838,0.00061324,0.00061062,0.00061289,0.00062413,0.00061003,0.00074625,0.00078705,0.00078961,0.0007799,0.00062865,0.00075817,0.00091663,0.00103302,0.00101048,0.00103629,0.00086325,0.00090193,0.00101555,0.00101856,0.00127547,0.00110007,0.00114389,0.00134578,0.00167726,0.00191446,0.0019228,0.00184562,0.00176594,0.00193182,0.00233926,0.00276912,0.0028365,0.0026908,0.00269286,0.0024107,0.00275025,0.00303493,0.00341686,0.00419035,0.00486069,0.0045605,0.00411761,0.00382288,0.003777,0.00513131,0.00594069,0.00681955,0.00756623,0.00784893,0.00688989,0.00631878,0.00560822,0.00470925,0.00503648,0.00639834,0.00697087,0.00659814,0.00523862,0.00407947,0.0036127,0.00348752,0.00382168,0.00461457,0.00814442,0.01537897,0.02456581,0.03448694,0.04042049,0.03332734,0.02206834,0.01588285,0.0115331,0.00924882,0.00859331,0.00880462,0.0082057,0.0072821,0.00634554,0.00507279,0.00417836,0.00339226,0.00293194,0.00270159,0.00189431,0.00176604,0.00169918,0.00168242,0.00168676,0.00167654,0.00152909,0.00146222,0.00145357,0.00144407,0.00127542,0.00127335,0.00127761,0.00127243,0.00126474,0.00143137,0.00146084,0.00154957,0.0016725,0.00167913,0.00189742,0.00177447,0.00168008,0.00168573,0.00193097,0.00192619,0.00177928,0.00167513,0.0016832,0.00193622,0.00193097,0.00192331,0.00185305,0.00167278,0.00143718,0.00130479,0.00098906,0.00087221,0.00103918,0.00103592,0.0010432,0.00104073,0.00103755,0.00104021,0.00104952,0.00086318,0.0009342,0.0010515,0.00105087,0.00080065,0.00096612,0.00091776,0.00080276,0.00081978,0.00080814,0.00080899,0.00071941,0.00063011,0.00063254,0.00063664,0.00064181,0.00063169,0.00062066
ISS_093RF_FMOVIE003_PRIME,15016,1,2008-11-14T21:00:47,300.32,300.32,6.2770076,0.0,44.250927,129.98573,85.84781998,0.57060498,0.0,0.00036766,0.00036434,0.00035769,0.00035385,0.00036412,0.00050626,0.00060066,0.00057904,0.00035673,0.00055623,0.00046484,0.00043804,0.00059521,0.00060498,0.00059365,0.00068773,0.00073235,0.00061046,0.00060844,0.00075445,0.00068315,0.00058085,0.00059382,0.00078285,0.00078688,0.0007877,0.00083884,0.00104684,0.00102819,0.00102318,0.0010267,0.00107512,0.0012459,0.00123203,0.00108526,0.00111338,0.00129112,0.00145606,0.00166079,0.00199012,0.00204647,0.00192877,0.00190841,0.00194191,0.00224176,0.00250327,0.0027021,0.00267448,0.00263831,0.00266509,0.00278234,0.00298241,0.00347676,0.0042793,0.00455759,0.0045702,0.00433777,0.00377703,0.00403128,0.00484941,0.00569343,0.00673588,0.00774556,0.00750531,0.00719491,0.00643228,0.00497615,0.0043822,0.00512221,0.00632817,0.00716264,0.00672766,0.00529631,0.00408945,0.00376473,0.00376767,0.00382835,0.00501673,0.00841537,0.01448808,0.02435451,0.03518914,0.0383579,0.03157711,0.02285708,0.01591038,0.01137931,0.00922683,0.00901268,0.00897983,0.00877331,0.00771128,0.00617457,0.00516833,0.00423096,0.00336623,0.0029442,0.00246452,0.00204894,0.00191622,0.00189877,0.00169382,0.00168512,0.00168402,0.00159615,0.00146405,0.0014606,0.00145273,0.0013404,0.00135143,0.00146007,0.00128497,0.00148541,0.00148113,0.0014565,0.00147175,0.00170182,0.0016372,0.00165438,0.0016811,0.00171189,0.00181363,0.00190601,0.00195663,0.00187973,0.00172918,0.00194715,0.00174261,0.00185801,0.00188427,0.00168643,0.00148741,0.00130875,0.00115734,0.0010526,0.00105739,0.00103659,0.00103916,0.00103875,0.00103997,0.00104536,0.00105558,0.00105691,0.00093466,0.00085596,0.0010322,0.00080767,0.00097049,0.00092239,0.0008084,0.00082372,0.00081363,0.0006911,0.00063754,0.00063616,0.00063702,0.00064506,0.00063428,0.00063161,0.00063479,0.00063363
ISS_093RF_FMOVIE003_PRIME,15017,1,2008-11-14T21:00:47,300.34,300.34,6.276836,0.0,44.252636,129.98746,85.84781998,0.57531914,0.0,0.00046444,0.00059987,0.00022012,0.00053267,0.00050311,0.00039687,0.00040047,0.00039209,0.00058354,0.00063608,0.00063862,0.00063381,0.00062179,0.00063586,0.00063145,0.00062572,0.00063448,0.00062359,0.00064425,0.0007334,0.00077542,0.00062194,0.00081813,0.00082521,0.00082851,0.00087587,0.00106393,0.00084836,0.00098171,0.00095965,0.00087023,0.00104979,0.00128487,0.00129008,0.00119823,0.00107128,0.0010612,0.00128113,0.00154275,0.00180647,0.00194027,0.00171766,0.00171338,0.00202097,0.0024331,0.00276803,0.00298992,0.00272427,0.00252975,0.0024345,0.00252005,0.00298017,0.00363999,0.00415543,0.00438676,0.00432357,0.00380502,0.00355894,0.00404845,0.0049658,0.00624904,0.00719542,0.00743778,0.00769175,0.00754011,0.00673529,0.00500693,0.00453332,0.00520705,0.00631634,0.00705656,0.00644696,0.00507275,0.00428632,0.00377239,0.00348815,0.00381538,0.00493194,0.00816516,0.01321745,0.02240742,0.03854814,0.0369144,0.0303768,0.02256899,0.01468707,0.01095622,0.00914635,0.00873739,0.0090258,0.00904565,0.0076356,0.00627163,0.00524055,0.00427466,0.00349346,0.00285071,0.00245181,0.00213873,0.00199302,0.00195958,0.00176142,0.00188638,0.00188243,0.00172917,0.00172467,0.00151673,0.00149011,0.00149538,0.00149759,0.00135815,0.00133861,0.00134581,0.00139585,0.00149666,0.00152324,0.00170163,0.00172356,0.00179324,0.00198903,0.00197149,0.00198778,0.00187171,0.00175485,0.00175878,0.00203026,0.00198603,0.00196483,0.00195381,0.00195201,0.00174701,0.00141007,0.0013224,0.00127517,0.0011,0.00107723,0.00108695,0.00109569,0.0011022,0.00110964,0.00108786,0.00109904,0.00109709,0.00109394,0.00110799,0.00089891,0.00087769,0.00087152,0.0008642,0.00087738,0.00088582,0.00088371,0.00087374,0.0008651,0.0008829,0.0007237,0.0008431,0.00082316,0.00070389,0.00069308,0.00069842
ISS_093RF_FMOVIE003_PRIME,15018,1,2008-11-14T21:00:47,300.36,300.36,6.276663,0.0,44.254337,129.98917,85.84781998,0.56319988,0.0,0.00038284,0.00038337,0.0003886,0.00038575,0.00038488,0.00039806,0.00039298,0.00038532,0.00049979,0.00062063,0.00063263,0.00064369,0.00063563,0.00063164,0.00063121,0.00063124,0.00063528,0.00063589,0.00063781,0.00067342,0.00080511,0.00079718,0.00069248,0.00071849,0.00082341,0.00082038,0.00101321,0.00104038,0.00104613,0.00105213,0.00106193,0.00105713,0.00104473,0.0011368,0.0012633,0.00105092,0.00107812,0.00131095,0.00156724,0.00174211,0.00192314,0.00192863,0.00190729,0.00204942,0.00247208,0.0029743,0.002988,0.00282439,0.00261808,0.00239905,0.00242304,0.00310654,0.00355702,0.00402504,0.00446483,0.00440863,0.00393196,0.00367429,0.00399398,0.00505551,0.00634459,0.00727319,0.00761898,0.00767768,0.00745794,0.00601769,0.00513336,0.00476163,0.00509915,0.00641986,0.0072847,0.00640571,0.00522894,0.00423988,0.00348356,0.0035277,0.00389475,0.00501091,0.00769777,0.01269227,0.02351313,0.03493682,0.03730456,0.03161175,0.02091807,0.01367041,0.01045318,0.00925046,0.00903886,0.00941635,0.00891172,0.00794828,0.00667019,0.00554477,0.00450274,0.00340093,0.00278211,0.00235711,0.00216824,0.00173727,0.00191406,0.00182159,0.00165989,0.00151734,0.00171786,0.00153366,0.00149588,0.00144633,0.00133465,0.00148712,0.00133448,0.00129961,0.00136214,0.00150057,0.00146869,0.00170477,0.00185077,0.00194587,0.00196502,0.00195239,0.00176549,0.00183536,0.00188285,0.00171748,0.00195189,0.00181296,0.00174772,0.00174526,0.00175792,0.00195952,0.001802,0.00153022,0.00132278,0.00130977,0.00109311,0.00110247,0.00110913,0.00110842,0.00108987,0.00109833,0.00094031,0.00095803,0.00109197,0.001113,0.00109942,0.0009396,0.00086343,0.00085659,0.0008795,0.00085848,0.0007574,0.00069257,0.0006938,0.00069012,0.00069243,0.00069641,0.00069312,0.00068709,0.00070954,0.00069943,0.00055561
ISS_093RF_FMOVIE003_PRIME,15019,1,2008-11-14T21:00:47,300.38,300.38,6.2764926,0.0,44.256042,129.99089,85.84781998,0.55735291,0.0,0.00040609,0.00040143,0.00031531,0.00026519,0.0004009,0.00041414,0.00040627,0.00040513,0.00040715,0.00040205,0.00041354,0.00041103,0.00050205,0.00064172,0.00064485,0.00064457,0.00064827,0.00064983,0.00064869,0.00063907,0.00064946,0.00064413,0.00064231,0.00066515,0.00083567,0.00082627,0.00082751,0.00083235,0.00086145,0.0010773,0.00087436,0.00096596,0.00106147,0.00106294,0.00106436,0.00108112,0.00121487,0.00136488,0.00153874,0.00176813,0.00193969,0.00186037,0.00181632,0.00199893,0.00243748,0.00286821,0.00284014,0.00262482,0.00243937,0.00242467,0.00272421,0.00305108,0.0035438,0.00410571,0.00440788,0.00419809,0.00381018,0.00353032,0.00360246,0.00552984,0.00648386,0.00732386,0.00778931,0.00777116,0.00723414,0.00618585,0.00524998,0.00462674,0.00505358,0.00659209,0.00702083,0.00652332,0.00532847,0.0041974,0.0036257,0.00353262,0.00390477,0.00474621,0.00712441,0.01343689,0.02318757,0.03337398,0.0386793,0.03035318,0.01951106,0.01422428,0.01050403,0.00896803,0.00862723,0.00975741,0.00938082,0.00844644,0.00691105,0.00568448,0.00422709,0.00334227,0.00283836,0.00242378,0.00198944,0.00200162,0.00183316,0.00172362,0.00173473,0.0017493,0.0015664,0.00153681,0.0014883,0.00133767,0.0013379,0.00134587,0.00134257,0.00134724,0.00137069,0.00137141,0.00147356,0.00165738,0.00179206,0.00177023,0.00177858,0.00174132,0.00177531,0.00183449,0.00200004,0.00176806,0.0017712,0.00176343,0.00179575,0.00196114,0.00180439,0.00178341,0.00168104,0.00152419,0.00150219,0.0011591,0.00111196,0.00101804,0.00093081,0.00112253,0.00090144,0.00101367,0.00111256,0.00112229,0.00110485,0.00114115,0.00097972,0.00088,0.00089421,0.0008779,0.00087999,0.00088459,0.00083166,0.00070321,0.00072037,0.00071744,0.00071891,0.00072233,0.00072513,0.00071034,0.00070815,0.00070904,0.0006417
ISS_093RF_FMOVIE003_PRIME,15020,1,2008-11-14T21:00:47,300.4,300.4,6.2763224,0.0,44.257748,129.9926,85.84781998,0.55300193,0.0,0.00033001,0.0003472,0.0002766,0.00043032,0.00040428,0.00041014,0.00041497,0.00041707,0.00042141,0.00042641,0.00056835,0.00056915,0.00042916,0.00042985,0.00064265,0.00066495,0.00065792,0.00065117,0.00067209,0.0006643,0.00066791,0.0006621,0.00065954,0.00083744,0.00070475,0.00066752,0.00071986,0.00084975,0.00086368,0.00084623,0.0008459,0.00092826,0.00111121,0.00109488,0.00110008,0.0010956,0.00116701,0.00134729,0.00173557,0.00177387,0.00176072,0.0017384,0.00173954,0.00224008,0.00239905,0.00270519,0.00290531,0.00275339,0.00248023,0.00250226,0.00277695,0.00313843,0.00352304,0.00416999,0.00436107,0.00421868,0.00380739,0.0035081,0.00437447,0.0055837,0.00654828,0.00721894,0.00780695,0.00768882,0.00704561,0.00605509,0.00492641,0.00449484,0.00563383,0.00681112,0.00736418,0.00693535,0.00506484,0.00425087,0.00380089,0.00353385,0.00361766,0.00474013,0.00764027,0.01332463,0.02190353,0.0339975,0.03775619,0.02839774,0.01995662,0.01423751,0.01024894,0.00903321,0.00934321,0.00974262,0.00954968,0.00859865,0.00675191,0.00541597,0.00447497,0.0035367,0.00276397,0.00222042,0.00203134,0.00199592,0.00200068,0.00198432,0.00175502,0.00175209,0.00162896,0.00151568,0.00154969,0.00135281,0.0013701,0.0013622,0.0013444,0.00133411,0.00134233,0.00135331,0.00134787,0.00142621,0.00177983,0.00175652,0.00176892,0.00175501,0.00178426,0.00197762,0.0017834,0.00176541,0.00177169,0.00178235,0.00179684,0.00176772,0.00177203,0.00177551,0.00175039,0.00154402,0.00137992,0.00121526,0.00111571,0.00108901,0.00087365,0.00087762,0.00101932,0.00102345,0.00088825,0.00088584,0.00108942,0.00113351,0.00105828,0.00089282,0.00088945,0.00090373,0.00089255,0.00083492,0.00072196,0.00071047,0.0007083,0.00071489,0.00072149,0.00072045,0.00071816,0.00071942,0.00071419,0.00071545,0.00073154
