Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Mean,EW Std,Normal EW Mean,Normal EW Std,EW Median,Normal EW Median
C3493608,196,50,1980-11-12T17:27:41,196.0,196.98,196.49,351.281,352.261,351.771,232.768,232.768,232.768,118.514,119.494,119.004,34.781128,36.247295,35.505997,25.561163,25.56276,25.561642,102.45393,102.51439,102.48411,86.13725619,9.05,1.72448564,0.10289569,0.37276742,0.02203963,1.7146408,0.37083121
C3493608,197,50,1980-11-12T17:27:41,197.0,197.98,197.49,352.281,353.261,352.771,232.768,232.768,232.768,119.514,120.494,120.004,36.27814,37.842396,37.052715,25.561209,25.563793,25.562174,102.39301,102.452705,102.42279,86.13725619,9.05,1.85457903,0.14371605,0.3989882,0.03122164,1.87126199,0.40339016
C3493608,198,50,1980-11-12T17:27:41,198.0,198.98,198.49,353.281,354.261,353.771,232.768,232.768,232.768,120.514,121.494,121.004,37.87521,39.530174,38.69584,25.563889,25.57059,25.566917,102.33286,102.39181,102.362274,86.13725619,9.05,2.14959102,0.23966446,0.46022027,0.05137214,2.11249923,0.45307074
C3493608,199,50,1980-11-12T17:27:41,199.0,199.98,199.49,354.281,355.261,354.771,232.768,232.768,232.768,121.514,122.494,122.004,39.565506,41.302975,40.427696,25.570763,25.58153,25.575819,102.27347,102.331635,102.3025,86.13725619,9.05,1.87948983,0.1541496,0.40044442,0.03252603,1.85236058,0.39500719
C3493608,200,50,1980-11-12T17:27:41,200.0,200.98,200.49,355.281,356.261,355.771,232.768,232.768,232.768,122.514,123.494,123.004,41.33902,43.153748,42.240856,25.581789,25.596592,25.58886,102.214874,102.2723,102.243515,86.13725619,9.05,2.12034083,0.14247847,0.44963441,0.02991813,2.07207809,0.43912806
C3493608,201,50,1980-11-12T17:27:41,201.0,201.98,201.49,356.281,357.261,356.771,232.768,232.768,232.768,123.514,124.494,124.004,43.19162,45.076378,44.128647,25.596912,25.615673,25.605986,102.15701,102.21371,102.18529,86.13725619,9.05,1.95143416,0.19439278,0.41192982,0.04139566,1.92291076,0.40589386
C3493608,202,50,1980-11-12T17:27:41,202.0,202.98,202.49,357.281,358.261,357.771,232.768,232.768,232.768,124.514,125.494,125.004,45.115448,47.064014,46.08491,25.616104,25.638828,25.627157,102.09996,102.15587,102.12785,86.13725619,9.05,1.72966634,0.16946763,0.36339855,0.0356771,1.77410447,0.37254028
C3493608,203,50,1980-11-12T17:27:41,203.0,203.98,203.49,358.281,359.261,358.771,232.768,232.768,232.768,125.514,126.494,126.004,47.10446,49.112545,48.10416,25.639345,25.665958,25.652336,102.04367,102.09884,102.07119,86.13725619,9.05,2.1669269,0.19399897,0.4531529,0.04047634,2.19460688,0.45871633
C3493608,204,50,1980-11-12T17:27:41,204.0,204.98,204.49,0.001,359.981,258.971,232.768,232.768,232.768,126.514,127.494,127.004,49.154377,51.216793,50.181263,25.666529,25.697031,25.681484,101.98814,102.04254,102.0153,86.13725619,9.05,1.96484189,0.24045337,0.40908093,0.05050713,1.98194167,0.41307143
C3493608,205,50,1980-11-12T17:27:41,205.0,205.98,205.49,0.281,1.261,0.771,232.768,232.768,232.768,127.514,128.494,128.004,51.259586,53.371376,52.311325,25.697695,25.732027,25.714567,101.93341,101.98703,101.960175,86.13725619,9.05,1.86384968,0.14896851,0.38626097,0.03101042,1.87436645,0.38853147
C3493608,206,50,1980-11-12T17:27:41,206.0,206.98,206.49,1.281,2.261,1.771,232.768,232.768,232.768,128.514,129.494,129.004,53.415077,55.57297,54.49032,25.732775,25.770887,25.751532,101.87943,101.93231,101.905815,86.13725619,9.05,1.73257855,0.21077259,0.35739543,0.04314225,1.71229707,0.35317327
C3493608,207,50,1980-11-12T17:27:41,207.0,207.98,207.49,2.281,3.261,2.771,232.768,232.768,232.768,129.514,130.494,130.004,55.617294,57.81554,56.71436,25.771708,25.813635,25.792345,101.82629,101.87836,101.852234,86.13725619,9.05,1.68773232,0.20939308,0.34666827,0.04321639,1.68160944,0.34524295
C3493608,208,50,1980-11-12T17:27:41,208.0,208.98,208.49,3.281,4.261,3.771,232.768,232.768,232.768,130.514,131.494,131.004,57.862907,60.10159,58.979324,25.814482,25.860065,25.836971,101.7738,101.825165,101.79943,86.13725619,9.05,1.36886028,0.20640726,0.27993872,0.04236739,1.40350722,0.28692299
C3493608,209,50,1980-11-12T17:27:41,209.0,209.98,209.49,4.281,5.261,4.771,232.768,232.768,232.768,131.514,132.494,132.004,60.147385,62.422245,61.282448,25.86103,25.910284,25.885363,101.72213,101.772766,101.74738,86.13725619,9.05,1.32267751,0.1238578,0.26929539,0.02525131,1.31554218,0.26792124
C3493608,210,50,1980-11-12T17:27:41,210.0,210.98,210.49,5.281,6.261,5.771,232.768,232.768,232.768,132.514,133.494,133.004,62.468937,64.77632,63.620518,25.91133,25.964207,25.937479,101.67123,101.721115,101.696106,86.13725619,9.05,1.51017096,0.15546028,0.30613162,0.03141156,1.51690989,0.30756967
C3493608,211,50,1980-11-12T17:27:41,211.0,211.98,211.49,6.281,7.261,6.771,232.768,232.768,232.768,133.514,134.494,134.004,64.82439,67.161224,65.990425,25.96532,26.021803,25.993277,101.621086,101.670204,101.64559,86.13725619,9.05,1.40229345,0.25064589,0.28309218,0.05072614,1.4334067,0.28971274
C3493608,212,50,1980-11-12T17:27:41,212.0,212.98,212.49,7.281,8.261,7.771,232.768,232.768,232.768,134.514,135.494,135.004,67.20876,69.574066,68.389725,26.023,26.083035,26.052723,101.57169,101.620094,101.595825,86.13725619,9.05,1.40466694,0.17937746,0.28235058,0.03610073,1.39810617,0.2808515
C3493608,213,50,1980-11-12T17:27:41,213.0,213.98,213.49,8.281,9.261,8.771,232.768,232.768,232.768,135.514,136.494,136.004,69.62184,72.01214,70.815384,26.084293,26.147806,26.11577,101.523056,101.570724,101.54684,86.13725619,9.05,1.57803303,0.26532757,0.31586685,0.05307022,1.51391655,0.30326537
C3493608,214,50,1980-11-12T17:27:41,214.0,214.98,214.49,9.281,10.261,9.771,232.768,232.768,232.768,136.514,137.494,137.004,72.061424,74.47731,73.26578,26.149153,26.216158,26.182371,101.475105,101.522095,101.49857,86.13725619,9.05,1.32586143,0.24207804,0.26430944,0.04829583,1.33052857,0.26514514
C3493608,215,50,1980-11-12T17:27:41,215.0,215.98,215.49,10.281,11.261,10.771,232.768,232.768,232.768,137.514,138.494,138.004,74.52422,76.956245,75.73784,26.217567,26.287975,26.252491,101.42804,101.474205,101.45108,86.13725619,9.05,1.30686753,0.2073066,0.25943507,0.04102078,1.30346171,0.25922982
C3493608,216,49,1980-11-12T17:27:41,216.0,216.98,216.48,11.281,12.261,11.764,232.768,232.768,232.768,138.514,139.494,138.997,77.005775,79.45578,78.212,26.289444,26.363255,26.325544,101.381676,101.42711,101.40465,86.13725619,9.05,1.53234106,0.25318568,0.30300505,0.05006668,1.51097094,0.29925863
C3493608,217,50,1980-11-12T17:27:41,217.0,217.98,217.49,12.281,13.261,12.771,232.768,232.768,232.768,139.514,140.494,140.004,79.507126,81.975334,80.73941,26.364782,26.441956,26.40311,101.33598,101.380745,101.35831,86.13725619,9.05,1.43147674,0.40742381,0.28194268,0.08029509,1.50191413,0.29607452
C3493608,218,45,1980-11-12T17:27:41,218.0,218.92,218.45,13.281,14.201,13.735,232.768,232.768,232.768,140.514,141.434,140.967,82.02373,84.35384,83.1717,26.443563,26.51899,26.480501,101.29377,101.33512,101.31469,86.13725619,9.05,1.69416401,0.52851289,0.33230901,0.1033482,1.65203222,0.32434461
C3493608,219,19,1980-11-12T17:27:41,219.18,219.68,219.46,14.461,14.961,14.743,232.768,232.768,232.768,141.694,142.194,141.975,85.01451,86.30149,85.730774,26.540829,26.579916,26.56442,101.25965,101.2822,101.26972,86.13725619,9.05,1.89545875,0.26398716,0.37045171,0.05179471,1.87278316,0.36585518
C3494004,50,16,1980-11-12T20:45:01,50.68,50.98,50.83,285.638,285.938,285.788,233.139,233.139,233.139,52.5,52.8,52.65,13.85646,13.856535,13.856515,73.115295,73.32331,73.21934,137.14946,137.17033,137.16002,86.13479078,1.89,0.75864956,0.06989401,0.5562802,0.05120855,0.76256358,0.55915484
C3494004,51,38,1980-11-12T20:39:41,51.0,51.98,51.38,284.7,286.678,286.276,233.13,233.139,233.139,51.571,53.54,53.138,13.85587,14.51307,13.873563,71.93323,73.1014,72.82669,135.6687,137.21329,137.15326,86.13479078,1.89,0.73307542,0.06898432,0.53736755,0.04926943,0.73057402,0.5360874
C3494004,52,50,1980-11-12T20:39:41,52.0,52.98,52.49,284.72,285.7,285.21,233.13,233.13,233.13,51.591,52.571,52.081,14.513134,14.515126,14.514298,71.25432,71.91972,71.5875,135.67003,135.72563,135.69946,86.13479078,1.89,1.06029225,0.08470604,0.75884325,0.06069871,1.07060443,0.76636004
C3494004,53,50,1980-11-12T20:34:21,53.0,53.98,53.49,284.75,286.7,286.031,233.12,233.13,233.129,51.631,53.571,52.903,14.51504,15.206006,14.584328,70.194664,71.24068,70.86254,134.26671,135.7617,135.5968,86.13479078,1.89,1.03389977,0.1087249,0.73878082,0.07923571,1.03795463,0.74336381
C3494004,54,50,1980-11-12T20:39:41,54.0,54.98,54.49,286.72,287.7,287.21,233.13,233.13,233.13,53.591,54.571,54.081,14.512775,14.515009,14.514059,69.88041,70.55604,70.218575,135.76222,135.77681,135.77118,86.13479078,1.89,0.78069043,0.05775067,0.55940956,0.0413568,0.77832624,0.55773073
C3494004,55,35,1980-11-12T20:34:21,55.08,55.98,55.44,286.01,286.91,286.369,233.12,233.12,233.12,52.891,53.791,53.25,15.210501,15.211673,15.211127,68.80389,69.40822,69.16755,134.31743,134.33473,134.32567,86.13479078,1.89,0.68647923,0.06702203,0.47966797,0.04683377,0.68365138,0.47764905
C3494004,56,50,1980-11-12T20:34:21,56.0,56.98,56.49,286.93,287.91,287.42,233.12,233.12,233.12,53.811,54.791,54.301,15.210703,15.211693,15.211383,68.12861,68.79041,68.45979,134.33493,134.3375,134.33667,86.13479078,1.89,0.73991702,0.09029798,0.51710809,0.06310511,0.71500173,0.4997023
C3494004,57,50,1980-11-12T20:34:21,57.0,57.98,57.49,287.93,288.91,288.42,233.12,233.12,233.12,54.811,55.791,55.301,15.20739,15.210679,15.20922,67.45005,68.11506,67.782776,134.31628,134.33513,134.32724,86.13479078,1.89,0.89783174,0.04548179,0.62736593,0.0318,0.89793712,0.62748322
C3494808,302,50,1980-11-13T03:03:41,302.0,302.98,302.49,330.046,331.026,330.536,233.851,233.851,233.851,96.196,97.176,96.686,96.82993,100.22269,98.527695,142.1158,142.3142,142.21469,95.99842,96.034294,96.01627,86.13107635,3.61,7.68741741,0.74775107,0.80574311,0.07856486,7.82642049,0.82205559
C3494808,303,50,1980-11-13T03:03:41,303.0,303.98,303.49,331.046,332.026,331.536,233.851,233.851,233.851,97.196,98.176,97.686,93.386345,96.74204,95.077286,141.91693,142.11171,142.01407,96.03525,96.071754,96.053276,86.13107635,3.61,7.76030246,0.55022914,0.81837658,0.05843281,7.95838938,0.83912651
C3494808,304,50,1980-11-13T03:03:41,304.0,304.98,304.49,332.046,333.026,332.536,233.851,233.851,233.851,98.196,99.176,98.686,89.927505,93.29639,91.654335,141.72179,141.91295,141.81711,96.07272,96.1105,96.09106,86.13107635,3.61,8.43370162,0.69246475,0.89490497,0.07372131,8.69702814,0.92331827
C3494808,305,50,1980-11-13T03:03:41,305.0,305.98,305.49,333.046,334.026,333.536,233.851,233.851,233.851,99.196,100.176,99.686,86.65772,89.942505,88.26674,141.53062,141.71799,141.62398,96.110306,96.1482,96.12954,86.13107635,3.61,8.6822782,0.49463235,0.92703328,0.05218373,8.73258477,0.93402544
C3494808,306,50,1980-11-13T03:03:41,306.0,306.98,306.49,334.046,335.026,334.536,233.851,233.851,233.851,100.196,101.176,100.686,83.22399,86.55081,84.90646,141.34323,141.52678,141.43472,96.14943,96.189,96.16889,86.13107635,3.61,7.86962509,0.44480349,0.84560544,0.04666592,7.68058226,0.82585395
C3494808,307,20,1980-11-13T03:03:41,307.0,307.38,307.19,335.046,335.426,335.236,233.851,233.851,233.851,101.196,101.576,101.386,81.84029,83.2531,82.5757,141.27704,141.33961,141.30554,96.18863,96.20584,96.19685,86.13107635,3.61,7.9574891,0.31469681,0.85899234,0.03450682,8.05725371,0.86975151
C3495357,29,48,1980-11-13T07:43:09,29.04,29.98,29.51,169.887,170.827,170.357,234.373,234.373,234.373,295.514,296.454,295.984,44.422565,46.74222,45.57377,156.35954,156.36565,156.36295,80.28169,80.319016,80.30042,86.12825065,7.86,21.80850311,0.37992422,3.67434474,0.06443578,21.97668493,3.69772854
C3495357,30,50,1980-11-13T07:43:09,30.0,30.98,30.49,170.847,171.827,171.337,234.373,234.373,234.373,296.474,297.454,296.964,46.793793,49.361526,48.06463,156.34906,156.35934,156.35446,80.319824,80.358246,80.339066,86.12825065,7.86,23.20974258,0.75741033,3.89486216,0.12291552,22.98732238,3.85931021
C3495357,31,50,1980-11-13T07:43:09,31.0,31.98,31.49,171.847,172.827,172.337,234.373,234.373,234.373,297.474,298.454,297.964,49.415276,52.1268,50.75997,156.33508,156.34882,156.34221,80.35903,80.397026,80.37806,86.12825065,7.86,26.66971595,0.84688941,4.4578317,0.14437871,26.53445947,4.43049259
C3495357,32,50,1980-11-13T07:43:09,32.0,32.98,32.49,172.847,173.827,173.337,234.373,234.373,234.373,298.474,299.454,298.964,52.184654,55.024242,53.593754,156.31773,156.3348,156.32654,80.39781,80.435394,80.41662,86.12825065,7.86,23.2319919,0.93113706,3.86788743,0.1591196,23.19025556,3.85877162
C3495357,33,50,1980-11-13T07:43:09,33.0,33.98,33.49,173.847,174.827,174.337,234.373,234.373,234.373,299.474,300.454,299.964,55.082233,58.034927,56.550224,156.29695,156.3173,156.30739,80.43614,80.47329,80.45476,86.12825065,7.86,21.20115222,0.30236527,3.51572476,0.05135077,21.20413259,3.51715081
C3495357,34,50,1980-11-13T07:43:09,34.0,34.98,34.49,174.847,175.827,175.337,234.373,234.373,234.373,300.474,301.454,300.964,58.096172,61.153873,59.615875,156.27283,156.2965,156.2849,80.47405,80.51082,80.49245,86.12825065,7.86,19.95793519,0.55092529,3.29668584,0.09408702,19.72936477,3.25718473
C3495357,35,50,1980-11-13T07:43:09,35.0,35.98,35.49,175.847,176.827,176.337,234.373,234.373,234.373,301.474,302.454,301.964,61.211136,64.35759,62.779045,156.24535,156.27225,156.25906,80.51148,80.5478,80.5297,86.12825065,7.86,18.51571994,0.37592366,3.0465533,0.06419333,18.52452626,3.04653078
C3495357,36,50,1980-11-13T07:43:09,36.0,36.98,36.49,176.847,177.827,177.337,234.373,234.373,234.373,302.474,303.454,302.964,64.42334,67.64769,66.02923,156.21458,156.24477,156.22993,80.54855,80.584404,80.56651,86.12825065,7.86,17.30631463,0.48268606,2.83660465,0.08124169,17.1570099,2.80970094
C3495357,37,50,1980-11-13T07:43:09,37.0,37.98,37.49,177.847,178.827,178.337,234.373,234.373,234.373,303.474,304.454,303.964,67.7133,71.01152,69.35715,156.18059,156.21394,156.19748,80.58513,80.62055,80.60289,86.12825065,7.86,15.87147299,0.51762238,2.59146955,0.08565657,15.74270645,2.56766672
C3495357,38,50,1980-11-13T07:43:09,38.0,38.98,38.49,178.847,179.827,179.337,234.373,234.373,234.373,304.474,305.454,304.964,71.08011,74.44119,72.755264,156.14333,156.17984,156.16185,80.621284,80.65624,80.638794,86.12825065,7.86,13.94197928,0.6320678,2.26787736,0.10519557,13.76804175,2.23862854
C3495357,39,50,1980-11-13T07:43:09,39.0,39.98,39.49,179.847,180.827,180.337,234.373,234.373,234.373,305.474,306.454,305.964,74.510124,77.92742,76.21595,156.10289,156.14256,156.12297,80.65695,80.69147,80.67426,86.12825065,7.86,12.21430384,0.49857725,1.97924314,0.07956345,12.0558115,1.95352732
C3495357,40,50,1980-11-13T07:43:09,40.0,40.98,40.49,180.847,181.827,181.337,234.373,234.373,234.373,306.474,307.454,306.964,77.99452,81.47464,79.73386,156.05928,156.10207,156.08093,80.69213,80.7263,80.70929,86.12825065,7.86,13.54036816,0.31245622,2.18604172,0.05191637,13.57301282,2.19087299
C3495357,41,50,1980-11-13T07:43:09,41.0,41.98,41.49,181.847,182.827,182.337,234.373,234.373,234.373,307.474,308.454,307.964,81.54532,85.066414,83.302284,156.01256,156.05838,156.03572,80.726974,80.76064,80.74386,86.12825065,7.86,13.37697252,0.33874048,2.1516176,0.05261232,13.24120496,2.13073723
C3495357,42,50,1980-11-13T07:43:09,42.0,42.98,42.49,182.847,183.827,183.337,234.373,234.373,234.373,308.474,309.454,308.964,85.138245,88.70098,86.91712,155.96272,156.0116,155.98738,80.76132,80.794525,80.77797,86.12825065,7.86,14.54547734,0.38894121,2.33101194,0.06026956,14.47374574,2.3211668
C3495357,43,50,1980-11-13T07:43:09,43.0,43.98,43.49,183.847,184.827,184.337,234.373,234.373,234.373,309.474,310.454,309.964,88.774345,92.377426,90.57295,155.90984,155.96169,155.936,80.795204,80.82798,80.81163,86.12825065,7.86,15.31234264,0.61941571,2.44500386,0.09682927,15.26252085,2.43710752
C3495357,44,50,1980-11-13T07:43:09,44.0,44.98,44.49,184.847,185.827,185.337,234.373,234.373,234.373,310.474,311.454,310.964,92.44968,96.08697,94.26632,155.85393,155.90875,155.8816,80.82863,80.86096,80.84483,86.12825065,7.86,16.28788049,0.25284503,2.59153228,0.03966901,16.23815656,2.58223128
C3495357,45,50,1980-11-13T07:43:09,45.0,45.98,45.49,185.847,186.827,186.337,234.373,234.373,234.373,311.474,312.454,311.964,96.16168,99.827415,97.99281,155.79504,155.8528,155.82416,80.86162,80.89346,80.87759,86.12825065,7.86,16.17231605,0.43165171,2.56399131,0.06706162,16.11062875,2.55682822
C3495357,46,50,1980-11-13T07:43:09,46.0,46.98,46.49,186.847,187.827,187.337,234.373,234.373,234.373,312.474,313.454,312.964,99.905334,103.59928,101.74887,155.73322,155.79384,155.76375,80.89414,80.925575,80.909874,86.12825065,7.86,17.36327868,0.55614226,2.74311793,0.08581744,17.38096926,2.74319369
C3504200,13,20,1980-11-16T08:33:17,13.6,13.98,13.79,120.768,121.148,120.958,242.567,242.567,242.567,238.202,238.582,238.392,83.49322,83.613365,83.553474,121.13558,121.14629,121.14095,64.81515,64.81646,64.8158,86.07014981,33.23,1.96524081,0.11427871,0.8362686,0.04863313,1.99057381,0.84703531
C3504200,14,50,1980-11-16T08:33:17,14.0,14.98,14.49,121.168,122.148,121.658,242.567,242.567,242.567,238.602,239.582,239.092,83.162766,83.48667,83.32631,121.14687,121.174446,121.16066,64.81653,64.82008,64.81829,86.07014981,33.23,2.14711935,0.18554211,0.91357679,0.07892532,2.14404608,0.9122866
C3504200,15,50,1980-11-16T08:33:17,15.0,15.98,15.49,122.168,123.148,122.658,242.567,242.567,242.567,239.602,240.582,240.092,82.81212,83.15591,82.98559,121.17502,121.20252,121.18876,64.82016,64.82393,64.82203,86.07014981,33.23,2.6273024,0.18979659,1.11773489,0.08071889,2.64915866,1.12703732
C3504200,16,50,1980-11-16T08:33:17,16.0,16.98,16.49,123.168,124.148,123.658,242.567,242.567,242.567,240.602,241.582,241.092,82.441475,82.804924,82.624725,121.20308,121.23052,121.21681,64.824005,64.82799,64.82598,86.07014981,33.23,2.93249251,0.16036594,1.24738952,0.06818414,2.92350556,1.24360813
C3504200,17,48,1980-11-16T08:33:17,17.0,17.94,17.47,124.168,125.108,124.638,242.567,242.567,242.567,241.602,242.542,242.072,82.06698,82.433815,82.25181,121.23109,121.25731,121.24421,64.828064,64.832085,64.83006,86.07014981,33.23,3.29559061,0.17302193,1.40162727,0.07355161,3.32369204,1.4135945
C3504200,18,34,1980-11-16T08:33:17,18.32,18.98,18.65,125.488,126.148,125.818,242.567,242.567,242.567,242.922,243.582,243.252,81.640686,81.91368,81.777885,121.26788,121.28624,121.27706,64.83376,64.83675,64.83525,86.07014981,33.23,3.76918515,0.13438901,1.60274163,0.05712961,3.78693643,1.6103279
C3504200,19,50,1980-11-16T08:33:17,19.0,19.98,19.49,126.168,127.148,126.658,242.567,242.567,242.567,243.602,244.582,244.092,81.21099,81.63233,81.423195,121.28679,121.31391,121.30037,64.83685,64.84145,64.839134,86.07014981,33.23,4.01520797,0.17222551,1.70710969,0.0732075,4.004788,1.70265603
C3504200,20,50,1980-11-16T08:33:17,20.0,20.98,20.49,127.168,128.148,127.658,242.567,242.567,242.567,244.602,245.582,245.092,80.76206,81.20222,80.98365,121.31449,121.3415,121.32799,64.84155,64.846375,64.84395,86.07014981,33.23,3.60734753,0.23346888,1.53343293,0.09929621,3.53140733,1.50109966
C3504200,21,50,1980-11-16T08:33:17,21.0,21.98,21.49,128.168,129.148,128.658,242.567,242.567,242.567,245.602,246.582,246.092,80.294,80.75284,80.524925,121.342064,121.36896,121.35551,64.846466,64.851494,64.84896,86.07014981,33.23,3.79263692,0.37632325,1.61188674,0.15987035,3.68800855,1.56743148
C3504200,22,30,1980-11-16T08:33:17,22.0,22.98,22.33,129.168,130.148,129.498,242.567,242.567,242.567,246.602,247.582,246.932,79.80713,80.28456,80.125114,121.36951,121.39626,121.37851,64.8516,64.85682,64.85334,86.07014981,33.23,4.48004358,0.53764207,1.90374335,0.22851648,4.62269679,1.96442
C3504200,23,50,1980-11-16T08:33:17,23.0,23.98,23.49,130.168,131.148,130.658,242.567,242.567,242.567,247.602,248.582,248.092,79.301636,79.79725,79.55087,121.396805,121.42344,121.41014,64.85693,64.862366,64.85963,86.07014981,33.23,2.42636939,0.2192912,1.03081628,0.09320981,2.43023341,1.03244129
C3504200,24,50,1980-11-16T08:33:17,24.0,24.98,24.49,131.168,132.148,131.658,242.567,242.567,242.567,248.602,249.582,249.092,78.77784,79.29137,79.036,121.42399,121.450455,121.43722,64.862465,64.8681,64.86526,86.07014981,33.23,2.20005808,0.14513464,0.93447237,0.06166947,2.1705161,0.92189365
C3504200,25,29,1980-11-16T08:33:17,25.0,25.56,25.28,132.168,132.728,132.448,242.567,242.567,242.567,249.602,250.162,249.882,78.465744,78.76716,78.61689,121.45099,121.466064,121.45851,64.86822,64.87151,64.86986,86.07014981,33.23,2.26488469,0.08303044,0.96184141,0.0352572,2.23697536,0.94999335
C3504200,26,50,1980-11-16T08:33:17,26.0,26.98,26.49,133.168,134.148,133.658,242.567,242.567,242.567,250.602,251.582,251.092,77.67619,78.22373,77.951935,121.478,121.50399,121.49092,64.87396,64.880165,64.87715,86.07014981,33.23,2.38458006,0.1228952,1.01240045,0.05220927,2.37578577,1.0086695
C3504200,27,50,1980-11-16T08:33:17,27.0,27.98,27.49,134.168,135.148,134.658,242.567,242.567,242.567,251.602,252.582,252.092,77.09909,77.66486,77.38333,121.50451,121.53048,121.51752,64.880295,64.8865,64.883385,86.07014981,33.23,2.02200819,0.15137682,0.85826904,0.06430168,1.98242443,0.84150558
C3504200,28,48,1980-11-16T08:33:17,28.0,28.94,28.47,135.168,136.108,135.638,242.567,242.567,242.567,252.602,253.542,253.072,76.52961,77.08739,76.8093,121.531006,121.55561,121.543396,64.88663,64.89288,64.88968,86.07014981,33.23,1.87517983,0.07882193,0.79575653,0.03346517,1.88586082,0.80033161
C3504200,70,10,1980-11-16T08:09:49,70.8,70.98,70.89,168.568,168.748,168.658,242.523,242.523,242.523,286.045,286.225,286.135,50.80004,50.95062,50.875557,122.27824,122.28075,122.27935,65.1962,65.1983,65.19728,86.07014981,33.23,2.78930811,0.08686571,1.17010188,0.03645829,2.74651923,1.15213626
C3504200,71,50,1980-11-16T08:09:49,71.0,71.98,71.49,168.768,169.748,169.258,242.523,242.523,242.523,286.245,287.225,286.735,49.963764,50.783203,50.37277,122.28106,122.29668,122.28892,65.19853,65.20959,65.204056,86.07014981,33.23,2.30380368,0.17857986,0.96619471,0.07499438,2.26024237,0.94794237
C3504200,72,50,1980-11-16T08:09:49,72.0,72.98,72.49,169.768,170.748,170.258,242.523,242.523,242.523,287.245,288.225,287.735,49.137234,49.94704,49.54136,122.29698,122.31218,122.30461,65.209816,65.220955,65.21538,86.07014981,33.23,1.88276282,0.11328782,0.78927362,0.04755661,1.86215247,0.78065001
C3504200,73,50,1980-11-16T08:09:49,73.0,73.98,73.49,170.768,171.748,171.258,242.523,242.523,242.523,288.245,289.225,288.735,48.322094,49.12062,48.72053,122.31249,122.32728,122.319916,65.22118,65.2324,65.226776,86.07014981,33.23,1.69175237,0.07341285,0.70889204,0.03078643,1.69241011,0.70911264
C3504200,74,50,1980-11-16T08:09:49,74.0,74.98,74.49,171.768,172.748,172.258,242.523,242.523,242.523,289.245,290.225,289.735,47.520134,48.30602,47.91199,122.32756,122.34194,122.33477,65.23263,65.24392,65.238266,86.07014981,33.23,1.74151625,0.08097562,0.72942571,0.03389878,1.72962638,0.72448107
C3504200,75,50,1980-11-16T08:09:49,75.0,75.98,75.49,172.768,173.748,173.258,242.523,242.523,242.523,290.245,291.225,290.735,46.73314,47.504326,47.117508,122.34222,122.35616,122.34923,65.24415,65.25551,65.24982,86.07014981,33.23,1.76975766,0.08694279,0.74093354,0.03644444,1.78298588,0.74652505
C3504200,76,50,1980-11-16T08:09:49,76.0,76.98,76.49,173.768,174.748,174.258,242.523,242.523,242.523,291.245,292.225,291.735,45.963177,46.71769,46.338917,122.35644,122.369965,122.363235,65.25573,65.26715,65.26144,86.07014981,33.23,2.22608373,0.35167875,0.93154975,0.14705298,2.19768341,0.91965871
C3504200,77,50,1980-11-16T08:09:49,77.0,77.98,77.49,174.768,175.748,175.258,242.523,242.523,242.523,292.245,293.225,292.735,45.211647,45.947777,45.578213,122.370224,122.383316,122.37682,65.267395,65.27888,65.27313,86.07014981,33.23,1.87231767,0.42503596,0.78319739,0.17789421,1.6949199,0.70897707
C3504200,78,50,1980-11-16T08:09:49,78.0,78.98,78.49,175.768,176.748,176.258,242.523,242.523,242.523,293.245,294.225,293.735,44.4814,45.19702,44.837402,122.38358,122.39623,122.389946,65.279106,65.29064,65.284874,86.07014981,33.23,1.4410674,0.09022248,0.60252296,0.03776464,1.45357414,0.60779567
C3504200,79,50,1980-11-16T08:09:49,79.0,79.98,79.49,176.768,177.748,177.258,242.523,242.523,242.523,294.245,295.225,294.735,43.773907,44.46688,44.118557,122.396484,122.408714,122.40264,65.290886,65.302475,65.29668,86.07014981,33.23,1.48279849,0.10978524,0.6196879,0.04584287,1.48197702,0.6193032
C3504200,80,50,1980-11-16T08:09:49,80.0,80.98,80.49,177.768,178.748,178.258,242.523,242.523,242.523,295.245,296.225,295.735,43.091785,43.76011,43.423912,122.40897,122.42075,122.4149,65.30271,65.31435,65.308525,86.07014981,33.23,1.40334852,0.11708645,0.58622825,0.04897019,1.38678604,0.57928621
C3504200,81,50,1980-11-16T08:09:49,81.0,81.98,81.49,178.768,179.748,179.258,242.523,242.523,242.523,296.245,297.225,296.735,42.437218,43.078613,42.755634,122.420975,122.43232,122.42669,65.31459,65.32628,65.320435,86.07014981,33.23,1.57698252,0.16529926,0.65845733,0.06901458,1.5924837,0.66488234
C3504200,82,50,1980-11-16T08:09:49,82.0,82.98,82.49,179.768,180.748,180.258,242.523,242.523,242.523,297.245,298.225,297.735,41.812477,42.424496,42.11606,122.43254,122.44343,122.43802,65.32652,65.33824,65.33238,86.07014981,33.23,1.50707561,0.11209108,0.62898674,0.04682661,1.49777004,0.62503732
