Observation,Slice#,Num Data,Date,Min Long,Max Long,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW,EW Std,Normal EW,Normal EW Std,EWI,EWI Std,Normal EWI,Normal EWI Std,EWC,EWC Std,Normal EWC,Normal EWC Std,EWO,EWO Std,Normal EWO,Normal EWO Std,Normal EW3Z,Normal EW3Z Std,Normal EW3ZPN,Normal EW3ZPN Std
ISS_111RF_FMOVIE002_PRIME,287,50,2009-05-26T12:44:46,287.0,287.98,5.413008,5.537918,5.462669,35.87851,35.93081,35.904205,97.99934,98.08267,98.04224,88.82511886,53.7,3.87349176,0.10136726,0.54185301,0.0118753,1.16132333,0.01981244,0.1624616,0.00214009,1.64863053,0.06996678,0.23060758,0.00881953,1.0635379,0.01538169,0.14878383,0.00160267,0.97029494,0.02870444,0.95091574,0.028104
ISS_111RF_FMOVIE002_PRIME,288,50,2009-05-26T12:44:46,288.0,288.98,5.421153,5.4973073,5.4527082,35.921413,35.92832,35.92507,97.97789,97.9989,97.98837,88.82511886,53.7,4.33422445,0.17401573,0.60232374,0.0238532,1.3169706,0.07493633,0.1830145,0.01027344,1.90644212,0.12272555,0.26493839,0.01698812,1.11081172,0.01378468,0.15437085,0.0018168,1.0954976,0.05395792,1.0735897,0.05288023
ISS_111RF_FMOVIE002_PRIME,289,50,2009-05-26T12:40:30,289.0,289.98,5.4244833,5.5022907,5.458438,35.921078,35.96791,35.945072,97.893776,97.97745,97.93504,88.82511886,53.7,4.39050922,0.12408411,0.60613089,0.01780843,1.48950087,0.09163696,0.20563368,0.01275986,1.74501802,0.08359902,0.24091566,0.01186391,1.15599032,0.01487069,0.15958155,0.00179436,1.05546566,0.03699682,1.03433145,0.03625895
ISS_111RF_FMOVIE002_PRIME,290,50,2009-05-26T12:38:22,290.0,290.98,5.423187,5.502547,5.4551525,35.961555,35.98827,35.96839,97.84099,97.89335,97.87791,88.82511886,53.7,3.92354099,0.08478273,0.53778724,0.01239479,1.2055226,0.03596391,0.16523756,0.00512142,1.52050416,0.05896668,0.20841671,0.00840209,1.19751423,0.00963082,0.16413298,0.00116035,0.9273446,0.02784565,0.90874827,0.02729083
ISS_111RF_FMOVIE002_PRIME,291,50,2009-05-26T12:35:42,291.0,291.98,5.42195,5.5028424,5.455103,35.981937,36.00872,35.990757,97.78818,97.84056,97.82198,88.82511886,53.7,3.81802737,0.05684867,0.51960352,0.00681522,1.1571804,0.00998626,0.15749008,0.00167704,1.41492646,0.04565446,0.19255735,0.00595993,1.24592051,0.02741876,0.16955609,0.00334059,0.88029693,0.01793653,0.86261865,0.01756771
ISS_111RF_FMOVIE002_PRIME,292,50,2009-05-26T12:33:34,292.0,292.98,5.4207397,5.5032377,5.455264,36.00242,36.029274,36.01324,97.73536,97.78776,97.76603,88.82511886,53.7,4.17340896,0.16966563,0.56388925,0.02152371,1.13843031,0.00692489,0.15383399,0.00100638,1.68064821,0.14213318,0.22705641,0.0186286,1.35433044,0.03020159,0.18299885,0.00366505,0.99014702,0.05678842,0.9702338,0.05563446
ISS_111RF_FMOVIE002_PRIME,293,50,2009-05-26T12:31:26,293.0,293.98,5.4183855,5.5010753,5.4538903,36.02316,36.050037,36.036373,97.682556,97.734955,97.70938,88.82511886,53.7,5.19217117,0.25878902,0.69644024,0.03310056,1.13628726,0.01114763,0.15242853,0.00123584,2.61772555,0.25357771,0.35108325,0.03320515,1.43815836,0.01324709,0.19292847,0.00199781,1.35700537,0.09598879,1.32967381,0.09404076
ISS_111RF_FMOVIE002_PRIME,294,50,2009-05-26T12:28:46,294.0,294.98,5.417161,5.501511,5.454363,36.04383,36.070786,36.059086,97.62973,97.682144,97.65334,88.82511886,53.7,5.26823851,0.13426138,0.70166042,0.01950278,1.14385347,0.01056876,0.15233548,0.00121895,2.73144801,0.13559973,0.36381365,0.01892698,1.39293704,0.00910816,0.18551128,0.00142603,1.38763009,0.05464739,1.35964312,0.05356221
ISS_111RF_FMOVIE002_PRIME,295,50,2009-05-26T12:26:38,295.0,295.98,5.417155,5.504757,5.4568305,36.064438,36.09151,36.08137,97.5769,97.629326,97.59792,88.82511886,53.7,5.47148035,0.35065003,0.72343949,0.04628796,1.14879738,0.03913362,0.15189345,0.00514738,2.89046264,0.38845852,0.38218075,0.05129954,1.43222033,0.01162678,0.18936529,0.0011206,1.44567326,0.14323962,1.41647328,0.14034149
ISS_111RF_FMOVIE002_PRIME,296,50,2009-05-26T12:24:30,296.0,296.98,5.4148088,5.502605,5.455966,36.08547,36.112564,36.104855,97.52406,97.57649,97.54115,88.82511886,53.7,4.70451479,0.07454546,0.617434,0.0111465,1.20122095,0.01387862,0.15764936,0.00210463,2.02799353,0.08022757,0.26617342,0.01112964,1.47530031,0.02007142,0.19361122,0.00229523,1.12159443,0.03177717,1.09890705,0.03114583
ISS_111RF_FMOVIE002_PRIME,297,50,2009-05-26T12:22:22,297.0,297.98,5.4136915,5.503257,5.45712,36.106434,36.133606,36.127914,97.4712,97.52366,97.48501,88.82511886,53.7,4.6297976,0.04090258,0.60311617,0.00623231,1.17368594,0.00664992,0.15289264,0.00097612,1.91713322,0.05499363,0.2497496,0.00755828,1.53897845,0.02029974,0.20047393,0.00237173,1.07727461,0.02025335,1.05545164,0.01984829
ISS_111RF_FMOVIE002_PRIME,298,50,2009-05-26T12:15:26,298.0,298.98,5.389769,5.5048127,5.448738,36.127495,36.201397,36.155327,97.3522,97.4708,97.42353,88.82511886,53.7,4.71576405,0.05755433,0.60926889,0.00575617,1.18000237,0.00801214,0.15245702,0.00071803,1.92141253,0.02735925,0.24824172,0.00282461,1.61434915,0.02584146,0.20857016,0.00284709,1.08179527,0.01136389,1.05984231,0.01111753
ISS_111RF_FMOVIE002_PRIME,299,50,2009-05-26T12:15:26,299.0,299.98,5.38834,5.4223013,5.3981323,36.196354,36.20112,36.19894,97.332344,97.351814,97.34207,88.82511886,53.7,4.93857043,0.04605477,0.63111053,0.00542427,1.20562626,0.00914542,0.15406993,0.00107967,2.03019217,0.01697578,0.25944292,0.00199467,1.702752,0.0223782,0.21759768,0.00269671,1.126675,0.00920305,1.10374824,0.00901767
ISS_111RF_FMOVIE002_PRIME,300,50,2009-05-26T12:13:18,300.0,300.98,5.4081144,5.503614,5.4477167,36.19143,36.21885,36.201157,97.27933,97.33195,97.31229,88.82511886,53.7,5.10297483,0.04110624,0.6494802,0.00370528,1.22696198,0.01021408,0.15616157,0.00098131,2.09159224,0.01752596,0.26620872,0.00189648,1.78442061,0.02216551,0.22710991,0.00233038,1.15862649,0.00680694,1.13504617,0.00665783
ISS_111RF_FMOVIE002_PRIME,301,50,2009-05-26T12:10:38,301.0,301.98,5.407052,5.504611,5.4484673,36.212875,36.240376,36.224712,97.22628,97.27894,97.25594,88.82511886,53.7,5.25375967,0.05812516,0.66355267,0.00695213,1.24379334,0.01187064,0.15708984,0.00114773,2.15619834,0.05506854,0.27233464,0.00711792,1.85376799,0.02096782,0.2341282,0.0021383,1.18569918,0.0201046,1.16153198,0.01969779
ISS_111RF_FMOVIE002_PRIME,302,50,2009-05-26T12:08:30,302.0,302.98,5.4060335,5.505637,5.449423,36.234425,36.261997,36.248386,97.17325,97.2259,97.19956,88.82511886,53.7,5.4339095,0.07646571,0.68099193,0.00860237,1.26667312,0.00927671,0.15874378,0.00081399,2.24659694,0.06013896,0.28154648,0.00723013,1.92063945,0.01746078,0.24070167,0.00187209,1.22216305,0.02256065,1.19721516,0.02209534
ISS_111RF_FMOVIE002_PRIME,303,50,2009-05-26T12:06:22,303.0,303.98,5.4010067,5.4973874,5.444577,36.25654,36.284046,36.273834,97.12019,97.17287,97.14111,88.82511886,53.7,5.74164019,0.15439404,0.71371242,0.01730745,1.28813544,0.00734948,0.16013194,0.00088707,2.4447493,0.11368434,0.30387753,0.01332885,2.00875545,0.03744064,0.24970296,0.00398691,1.29936676,0.04346535,1.27279976,0.04256126
ISS_111RF_FMOVIE002_PRIME,304,50,2009-05-26T12:03:42,304.0,304.98,5.401351,5.501592,5.447987,36.278126,36.30576,36.29719,97.06713,97.11981,97.08532,88.82511886,53.7,6.40942084,0.29159233,0.79050569,0.03425066,1.32752744,0.02420308,0.16374022,0.00262562,2.96553304,0.24482324,0.36572658,0.02942908,2.11636036,0.02968708,0.26103889,0.00307403,1.49717511,0.09151333,1.46651837,0.08962759
ISS_111RF_FMOVIE002_PRIME,305,50,2009-05-26T12:01:34,305.0,305.98,5.4018517,5.506047,5.451792,36.29981,36.327564,36.32066,97.01408,97.066765,97.029495,88.82511886,53.7,6.66951533,0.08468478,0.81623971,0.01210255,1.42676765,0.0378323,0.17459867,0.00427013,3.14340321,0.02684069,0.38469676,0.00400779,2.09934448,0.10947852,0.25694428,0.01391111,1.5614484,0.01758611,1.52942908,0.01724105
ISS_111RF_FMOVIE002_PRIME,306,50,2009-05-26T11:57:18,306.0,306.98,5.4001503,5.5107794,5.4537644,36.32159,36.371693,36.344795,96.92663,97.01369,96.97296,88.82511886,53.7,6.70438848,0.10574305,0.81390284,0.01187385,1.71298284,0.16749792,0.20792845,0.02003814,3.07395712,0.04593172,0.37318877,0.00610166,1.91744851,0.02442002,0.23278562,0.00341078,1.53874837,0.00705429,1.50714627,0.00691308
ISS_111RF_FMOVIE002_PRIME,307,50,2009-05-26T11:54:38,307.0,307.98,5.3994193,5.510472,5.444037,36.365917,36.393906,36.371872,96.8734,96.92626,96.912926,88.82511886,53.7,6.49156405,0.10158566,0.78133745,0.01276995,1.75834243,0.05844004,0.21162689,0.00676347,2.87768282,0.08092018,0.34637514,0.01026642,1.8555388,0.0096652,0.22333542,0.00142786,1.45603517,0.03119082,1.4260807,0.0305516
ISS_111RF_FMOVIE002_PRIME,308,50,2009-05-26T11:52:30,308.0,308.98,5.4003077,5.515779,5.447524,36.387993,36.416107,36.395714,96.82015,96.873024,96.85697,88.82511886,53.7,6.26897419,0.17488549,0.74848754,0.02190186,1.70300555,0.16098772,0.20334716,0.01949412,2.71689602,0.0266185,0.32437961,0.00379958,1.84907262,0.00997044,0.22076077,0.00077619,1.38206846,0.02779496,1.35359295,0.02722815
ISS_111RF_FMOVIE002_PRIME,309,50,2009-05-26T11:50:22,309.0,309.98,5.3979583,5.5139136,5.446587,36.410473,36.43862,36.420803,96.76689,96.81977,96.79959,88.82511886,53.7,5.8990669,0.15618764,0.69847267,0.02008878,1.46057762,0.10881548,0.17295357,0.01324624,2.56249792,0.05858186,0.3034094,0.00770473,1.87599136,0.00915709,0.2221097,0.00082897,1.29276885,0.03434329,1.26609128,0.03364709
ISS_111RF_FMOVIE002_PRIME,310,50,2009-05-26T11:47:42,310.0,310.98,5.3972826,5.5158234,5.448256,36.4329,36.46113,36.44544,96.713646,96.766525,96.74288,88.82511886,53.7,5.64954492,0.02789125,0.66334103,0.00479685,1.35219424,0.00597105,0.1587677,0.00107575,2.38995045,0.0338053,0.28062233,0.00464649,1.90740023,0.01282572,0.223951,0.00091597,1.21457501,0.01337372,1.18947195,0.01311031
ISS_111RF_FMOVIE002_PRIME,311,50,2009-05-26T11:45:34,311.0,311.98,5.39491,5.514086,5.447751,36.455578,36.483837,36.47076,96.66038,96.713264,96.68542,88.82511886,53.7,5.62650691,0.01697559,0.65502218,0.00197611,1.37438058,0.01486288,0.15999738,0.00128858,2.30278515,0.01896621,0.26808867,0.00273743,1.94934118,0.00907595,0.22693613,0.00088918,1.18318413,0.00662205,1.15869076,0.00649487
ISS_111RF_FMOVIE002_PRIME,312,50,2009-05-26T11:43:26,312.0,312.98,5.396074,5.5198855,5.4524536,36.478043,36.506435,36.49506,96.6071,96.659996,96.6293,88.82511886,53.7,5.66566953,0.03632612,0.65407412,0.00453904,1.41563383,0.01901463,0.16342159,0.00170345,2.26738606,0.04807903,0.26176787,0.00599604,1.98264964,0.01140861,0.22888465,0.00094854,1.17127978,0.01590783,1.14699576,0.0155845
ISS_111RF_FMOVIE002_PRIME,313,50,2009-05-26T11:38:38,313.0,313.98,5.3626876,5.60906,5.484266,36.497524,36.554424,36.517334,96.5182,96.60673,96.57525,88.82511886,53.7,5.60001106,0.03416492,0.6412266,0.00185121,1.46404701,0.01875784,0.16763379,0.00130438,2.1121456,0.02466208,0.24185416,0.00287204,2.02381845,0.01192343,0.23173865,0.00117376,1.12045497,0.0071112,1.09719203,0.00696315
ISS_111RF_FMOVIE002_PRIME,314,50,2009-05-26T11:38:38,314.0,314.98,5.3798084,5.5110283,5.435824,36.547092,36.553032,36.550266,96.50052,96.517845,96.50917,88.82511886,53.7,5.65631654,0.01253774,0.64121433,0.00159161,1.49743663,0.00655965,0.1697535,0.00083036,2.10889686,0.00649102,0.23906991,0.00079432,2.04998305,0.00702546,0.23239092,0.00073934,1.11659922,0.00285026,1.09336831,0.00278978
ISS_111RF_FMOVIE002_PRIME,315,50,2009-05-26T11:34:22,315.0,315.98,5.392327,5.5268755,5.4556828,36.5465,36.598324,36.571514,96.41131,96.500175,96.457245,88.82511886,53.7,5.69125957,0.01969155,0.64004447,0.00141392,1.49480846,0.00771487,0.16810872,0.00096685,2.12884616,0.01324253,0.23941048,0.00102327,2.06760495,0.00707746,0.23252528,0.00067943,1.11745546,0.00319542,1.09417565,0.00311977
ISS_111RF_FMOVIE002_PRIME,316,50,2009-05-26T11:31:42,316.0,316.98,5.391978,5.528096,5.447122,36.59277,36.621517,36.59918,96.35786,96.410965,96.39739,88.82511886,53.7,5.72454684,0.020655,0.63784811,0.0023584,1.49542008,0.00882432,0.16662374,0.00081571,2.16138302,0.01581902,0.24082866,0.0017939,2.06774373,0.00572691,0.23039571,0.00090108,1.11967586,0.00557852,1.09630923,0.00546067
ISS_111RF_FMOVIE002_PRIME,317,50,2009-05-26T11:29:34,317.0,317.98,5.3916416,5.5308895,5.449313,36.615982,36.64481,36.62467,96.3044,96.3575,96.34037,88.82511886,53.7,5.812275,0.07391438,0.64185181,0.00631769,1.51453694,0.00632068,0.16725725,0.00090067,2.21095178,0.04398603,0.24415159,0.00417042,2.08678627,0.03095924,0.23044297,0.00273083,1.13190503,0.0150921,1.1082452,0.01476343
ISS_111RF_FMOVIE002_PRIME,318,50,2009-05-26T11:29:34,318.0,318.98,5.4204617,5.614936,5.5077972,36.636612,36.64351,36.640263,96.28729,96.30404,96.29565,88.82511886,53.7,6.11447034,0.08078861,0.67050375,0.00862824,1.53140324,0.01344941,0.1679314,0.00138383,2.44570638,0.08309644,0.26818928,0.0089823,2.13736071,0.0315332,0.23438307,0.00360216,1.21017061,0.02652218,1.1848503,0.02596895
ISS_111RF_FMOVIE002_PRIME,319,50,2009-05-26T11:25:18,319.0,319.98,5.354056,5.636074,5.411575,36.635937,36.693825,36.687305,96.19744,96.28694,96.211555,88.82511886,53.7,5.824162,0.08686348,0.63019322,0.01093465,1.66919802,0.03394458,0.18059462,0.00310858,2.18720837,0.08385584,0.23667547,0.00963808,1.96775561,0.03629315,0.21292313,0.00464258,1.10876188,0.02991878,1.08549505,0.02930175
ISS_111RF_FMOVIE002_PRIME,320,50,2009-05-26T11:18:22,320.0,320.98,5.355603,5.6246433,5.4983153,36.68353,36.76726,36.702625,96.06998,96.1971,96.16672,88.82511886,53.7,5.68389417,0.09948902,0.61049725,0.0063538,1.80640299,0.07125285,0.19399323,0.00625392,1.96855722,0.04362031,0.21145276,0.00435986,1.90893396,0.01882914,0.20505125,0.00156865,1.03922523,0.01304245,1.01739604,0.01274237
ISS_111RF_FMOVIE002_PRIME,321,50,2009-05-26T11:18:22,321.0,321.98,5.34117,5.3630595,5.347432,36.76405,36.76698,36.765724,96.05342,96.06965,96.06152,88.82511886,53.7,5.90766888,0.12898808,0.62383509,0.01389627,2.05843358,0.09994286,0.21736509,0.01058803,1.8704628,0.06447965,0.1975196,0.0069629,1.9787725,0.01519851,0.20895039,0.00147726,1.02685831,0.02527626,1.00520386,0.02474216
ISS_111RF_FMOVIE002_PRIME,322,50,2009-05-26T11:18:22,322.0,322.98,5.3647084,5.5137715,5.428181,36.758434,36.763958,36.761406,96.036934,96.053085,96.045006,88.82511886,53.7,5.44841504,0.08699767,0.5737782,0.00960667,1.73932326,0.06955724,0.18317332,0.00746797,1.72847207,0.01347431,0.18202592,0.00154758,1.9806197,0.00788118,0.20857896,0.00094575,0.94556949,0.01249698,0.92563462,0.01223154
ISS_111RF_FMOVIE002_PRIME,323,50,2009-05-26T11:15:42,323.0,323.98,5.388692,5.545946,5.466873,36.75744,36.786724,36.780624,95.98343,96.036606,95.99663,88.82511886,53.7,5.31460361,0.06059362,0.55521676,0.00649213,1.60802058,0.01928169,0.1679937,0.00235156,1.76349329,0.04436358,0.18422514,0.00437992,1.94308974,0.02524788,0.20299792,0.0029277,0.93264209,0.0140411,0.91295608,0.01373977
ISS_111RF_FMOVIE002_PRIME,324,50,2009-05-26T11:11:26,324.0,324.98,5.388793,5.553828,5.4614315,36.781334,36.834785,36.808704,95.892426,95.98309,95.93707,88.82511886,53.7,5.28410537,0.03156655,0.54656136,0.00216758,1.60125318,0.00932062,0.16562609,0.00073988,1.87529872,0.05860793,0.19396097,0.00564249,1.80755347,0.03950366,0.1869743,0.00444545,0.94543873,0.01360605,0.92544753,0.01331214
ISS_111RF_FMOVIE002_PRIME,325,50,2009-05-26T11:09:18,325.0,325.98,5.38671,5.552993,5.454844,36.829567,36.859066,36.836933,95.83875,95.8921,95.87746,88.82511886,53.7,5.47632775,0.06215435,0.56076578,0.00488163,1.63463112,0.01555554,0.1673839,0.00113485,2.16070728,0.079455,0.22123857,0.00757089,1.68098934,0.03290416,0.17214332,0.0037797,1.01749707,0.02084137,0.99594414,0.02039123
ISS_111RF_FMOVIE002_PRIME,326,50,2009-05-26T11:06:38,326.0,326.98,5.3896728,5.562503,5.461991,36.853607,36.88324,36.86291,95.78505,95.83843,95.8208,88.82511886,53.7,5.58533411,0.08002945,0.5664298,0.00672169,1.73821917,0.05376935,0.17626904,0.00489657,2.24413764,0.06156588,0.22758723,0.00600785,1.60297731,0.01293302,0.16257353,0.00176988,1.03800879,0.01882905,1.01598566,0.01842003
ISS_111RF_FMOVIE002_PRIME,327,50,2009-05-26T11:04:30,327.0,327.98,5.382142,5.5513773,5.45553,36.878326,36.9079,36.891388,95.73136,95.78474,95.76108,88.82511886,53.7,5.74947734,0.05653903,0.57714586,0.0070374,1.80074099,0.08635528,0.1807888,0.00929027,2.39806564,0.07081354,0.24069212,0.00619397,1.55067071,0.02161632,0.15566493,0.00273983,1.0778914,0.01093719,1.05498144,0.01069025
ISS_111RF_FMOVIE002_PRIME,328,50,2009-05-26T11:02:22,328.0,328.98,5.387906,5.56655,5.467134,36.902428,36.932182,36.91701,95.677666,95.73105,95.70511,88.82511886,53.7,5.85271722,0.1403246,0.5817595,0.01188266,1.58988873,0.04226365,0.15806281,0.00475528,2.63050616,0.11362094,0.26147367,0.01081793,1.63232233,0.12331087,0.16222302,0.01166457,1.12781201,0.03307144,1.10380246,0.03235366
ISS_111RF_FMOVIE002_PRIME,329,50,2009-05-26T11:00:14,329.0,329.98,5.385648,5.566008,5.468479,36.927055,36.956852,36.94453,95.623955,95.677345,95.64681,88.82511886,53.7,5.67971442,0.05167647,0.55886375,0.00578943,1.5169829,0.01201721,0.14926862,0.00167057,2.30884264,0.0596377,0.22717178,0.00558623,1.85388888,0.02302595,0.18242336,0.00292946,1.03519731,0.01626521,1.01312188,0.01591725
ISS_111RF_FMOVIE002_PRIME,330,50,2009-05-26T10:57:34,330.0,330.98,5.386274,5.571112,5.473981,36.951637,36.98153,36.97157,95.57024,95.62365,95.58923,88.82511886,53.7,5.54031687,0.04978229,0.53961942,0.00656199,1.48891838,0.00987407,0.14501737,0.00139964,2.26168053,0.03216567,0.22028577,0.00368437,1.78971796,0.01962101,0.17431628,0.00239432,1.00338533,0.01333806,0.9819524,0.01306601
ISS_111RF_FMOVIE002_PRIME,331,50,2009-05-26T10:55:26,331.0,331.98,5.386974,5.576426,5.480014,36.97632,37.006294,36.99873,95.51652,95.56993,95.53163,88.82511886,53.7,5.504311,0.06990692,0.53060685,0.00816174,1.48041524,0.00958622,0.14270293,0.00066923,2.30690109,0.05128921,0.22238628,0.00550577,1.71699468,0.02518207,0.16551765,0.00294379,1.00073833,0.01920501,0.97932576,0.01880341
ISS_111RF_FMOVIE002_PRIME,332,50,2009-05-26T10:50:38,332.0,332.98,5.3188677,5.5998,5.3803573,37.000668,37.05915,37.048767,95.42387,95.51621,95.44358,88.82511886,53.7,5.53233482,0.05042958,0.5248074,0.00294058,1.4967745,0.01319777,0.14198677,0.00072579,2.36153776,0.04253567,0.22401062,0.00311672,1.67402256,0.00747368,0.15881,0.00145421,1.00148699,0.00998867,0.9799912,0.00975439
ISS_111RF_FMOVIE002_PRIME,333,50,2009-05-26T10:48:30,333.0,333.98,5.3865867,5.58781,5.4681,37.05109,37.08129,37.057045,95.369965,95.42356,95.411606,88.82511886,53.7,5.51270534,0.02623268,0.51990186,0.00245585,1.48941016,0.00964878,0.14046491,0.00073531,2.34151679,0.02536548,0.22082887,0.0024807,1.68177839,0.00793584,0.15860809,0.00073969,0.99092735,0.00751803,0.96964749,0.00736076
ISS_111RF_FMOVIE002_PRIME,334,50,2009-05-26T10:46:22,334.0,334.98,5.3844085,5.5879,5.4691186,37.0763,37.106556,37.085205,95.31607,95.369675,95.353065,88.82511886,53.7,5.4835375,0.03756417,0.51156808,0.00302228,1.50837359,0.01233853,0.14071659,0.00071569,2.27797712,0.03237529,0.21251708,0.00299835,1.69718679,0.00632996,0.15833441,0.00063141,0.96690018,0.00934583,0.94609986,0.00914176
ISS_111RF_FMOVIE002_PRIME,335,50,2009-05-26T10:44:14,335.0,335.98,5.3855205,5.5942817,5.4747505,37.101475,37.131813,37.11286,95.26217,95.31577,95.29525,88.82511886,53.7,5.49990446,0.035028,0.50758163,0.00439552,1.52742696,0.00894788,0.14096094,0.00047886,2.26004099,0.04263053,0.20858557,0.00452014,1.71243651,0.00865613,0.15803512,0.00039781,0.95649861,0.01353282,0.93588682,0.01325056
ISS_111RF_FMOVIE002_PRIME,336,50,2009-05-26T10:41:34,336.0,336.98,5.39019,5.607387,5.4853997,37.12661,37.15708,37.140038,95.20825,95.26188,95.23821,88.82511886,53.7,5.5412208,0.12233152,0.50585422,0.00929193,1.54865027,0.01266019,0.14138231,0.00062291,2.2658188,0.1081498,0.20682624,0.00910217,1.72675173,0.00682493,0.15764568,0.00063803,0.95305109,0.0296496,0.93247835,0.0289961
ISS_111RF_FMOVIE002_PRIME,337,50,2009-05-26T10:39:26,337.0,337.98,5.388133,5.607807,5.487859,37.15212,37.182632,37.16855,95.15434,95.20797,95.17955,88.82511886,53.7,6.00050303,0.11752901,0.54170467,0.01065904,1.56491229,0.01397094,0.14127068,0.00072506,2.67688822,0.11115505,0.24166119,0.01004068,1.75870252,0.01280919,0.1587728,0.00158428,1.06667687,0.03236308,1.04361108,0.0316627
ISS_111RF_FMOVIE002_PRIME,338,50,2009-05-26T10:37:18,338.0,338.98,5.3896537,5.615095,5.4953957,37.177586,37.208195,37.196568,95.1004,95.15406,95.12162,88.82511886,53.7,5.94522873,0.06745604,0.53072051,0.00533198,1.60931839,0.01932609,0.14365729,0.0011327,2.56885445,0.05580939,0.22932111,0.00502929,1.76705589,0.01237477,0.15774212,0.00071581,1.031282,0.01612498,1.00894282,0.01577665
ISS_111RF_FMOVIE002_PRIME,339,50,2009-05-26T10:34:38,339.0,339.98,5.3876405,5.615853,5.498932,37.20329,37.233944,37.22531,95.04648,95.10013,95.062874,88.82511886,53.7,5.93119643,0.030953,0.5234232,0.00357019,1.64836138,0.0095788,0.14546344,0.00047549,2.54052158,0.01796179,0.22419586,0.00145039,1.74231347,0.02400721,0.1537639,0.00261915,1.0152354,0.00606367,0.99320461,0.00593422
ISS_111RF_FMOVIE002_PRIME,340,50,2009-05-26T10:32:30,340.0,340.98,5.3893523,5.623663,5.507812,37.22896,37.2597,37.25356,94.99253,95.046196,95.00489,88.82511886,53.7,5.90449466,0.02684485,0.51511169,0.0027687,1.67044377,0.00664956,0.14572953,0.00047061,2.5549995,0.01607051,0.22289692,0.00106805,1.67905139,0.01937639,0.14648524,0.00203752,1.00652914,0.00453638,0.98464898,0.00443511
ISS_111RF_FMOVIE002_PRIME,341,50,2009-05-26T10:28:14,341.0,341.98,5.3873677,5.6404977,5.4971027,37.254852,37.311516,37.284412,94.89806,94.99227,94.94361,88.82511886,53.7,5.92564353,0.02828829,0.51064009,0.00188555,1.69978089,0.00961157,0.14647775,0.00065186,2.61172442,0.02612552,0.22506101,0.00175313,1.61413821,0.01553056,0.13910133,0.0016153,1.00952002,0.00540311,0.98753287,0.00527827
ISS_111RF_FMOVIE002_PRIME,342,50,2009-05-26T10:25:34,342.0,342.98,5.3914547,5.641919,5.4945173,37.30668,37.33766,37.314175,94.843956,94.89779,94.88389,88.82511886,53.7,6.12824643,0.11697101,0.52170307,0.00804409,1.72680215,0.00898734,0.14701272,0.00064437,2.8274134,0.12541514,0.24067873,0.00977525,1.57403089,0.01479148,0.13401162,0.00168168,1.05811606,0.03067927,1.03502769,0.02999634
ISS_111RF_FMOVIE002_PRIME,343,50,2009-05-26T10:23:26,343.0,343.98,5.3937306,5.6511354,5.5025425,37.332737,37.363815,37.34282,94.78983,94.84368,94.82573,88.82511886,53.7,6.50348702,0.04322111,0.54710882,0.00429227,1.76575759,0.01470405,0.14854044,0.00070949,3.19815809,0.04404373,0.26905,0.00410656,1.53957133,0.01033979,0.12951837,0.00116897,1.14993128,0.0128448,1.12479549,0.01257287
ISS_111RF_FMOVIE002_PRIME,344,50,2009-05-26T10:21:18,344.0,344.98,5.3919673,5.6529355,5.5059276,37.359028,37.390152,37.372196,94.73572,94.78958,94.76674,88.82511886,53.7,6.56147672,0.07499309,0.54522925,0.00429034,1.80942773,0.01295237,0.15035779,0.00060256,3.18573948,0.05062709,0.26471781,0.00336525,1.56630951,0.01666168,0.13015364,0.0009218,1.1416705,0.01260882,1.11666971,0.01232062
ISS_111RF_FMOVIE002_PRIME,345,50,2009-05-26T10:18:38,345.0,345.98,5.3944864,5.6627936,5.515373,37.385284,37.4165,37.40107,94.68159,94.735466,94.70851,88.82511886,53.7,6.49194018,0.09799326,0.5329203,0.0096291,1.85110409,0.01925782,0.15194343,0.00091145,3.0080135,0.11969617,0.24695046,0.01072174,1.6328226,0.01785932,0.13402642,0.00093497,1.09241047,0.03291749,1.06844621,0.03220866
ISS_111RF_FMOVIE002_PRIME,346,50,2009-05-26T10:18:38,346.0,346.98,5.532201,5.9541736,5.7276983,37.407135,37.413998,37.410774,94.66876,94.68132,94.675026,88.82511886,53.7,6.4994594,0.03217109,0.52973255,0.00224819,1.8936121,0.01023438,0.15433733,0.00077464,2.91867707,0.0157007,0.23788411,0.00112389,1.68717023,0.01165322,0.13751111,0.00085503,1.07048652,0.00474639,1.04698877,0.00464481
ISS_111RF_FMOVIE002_PRIME,347,50,2009-05-26T10:12:14,347.0,347.98,5.287202,6.107891,5.514256,37.404705,37.49899,37.472286,94.53163,94.6685,94.57265,88.82511886,53.7,6.81820236,0.14613025,0.54341922,0.00493891,1.99579163,0.04814961,0.15906282,0.00196606,3.1284402,0.10891626,0.2492977,0.00561199,1.69397052,0.01278088,0.1350587,0.00262137,1.1161136,0.02098245,1.09151993,0.0204591
